"","PMID","DayAccepted","MonthAccepted","YearAccepted","DayReceived","MonthReceived","YearReceived","Journal","PublicationStatus","Country","Language","YMD_Accepted","YMD_Received"
"1972","34845358",23,7,2021,4,1,2021,"Nat Hum Behav","aheadofprint",NA,"eng",2021-07-23,2021-01-04
"1973","34845339",NA,NA,NA,NA,NA,NA,"Nature","ppublish",NA,"eng",NA,NA
"1974","34845301",15,11,2021,22,3,2021,"Sci Rep","epublish",NA,"eng",2021-11-15,2021-03-22
"1975","34845282",15,11,2021,8,8,2021,"Sci Rep","epublish",NA,"eng",2021-11-15,2021-08-08
"1976","34845231",3,11,2021,19,5,2021,"NPJ Vaccines","epublish",NA,"eng",2021-11-03,2021-05-19
"1977","34845215",3,11,2021,5,7,2021,"NPJ Vaccines","epublish",NA,"eng",2021-11-03,2021-07-05
"1978","34845177",NA,NA,NA,NA,NA,NA,"J Craniofac Surg","aheadofprint",NA,"eng",NA,NA
"1979","34845176",NA,NA,NA,NA,NA,NA,"MCN Am J Matern Child Nurs","aheadofprint",NA,"eng",NA,NA
"1980","34845175",NA,NA,NA,NA,NA,NA,"MCN Am J Matern Child Nurs","aheadofprint",NA,"eng",NA,NA
"1981","34845174",NA,NA,NA,NA,NA,NA,"MCN Am J Matern Child Nurs","aheadofprint",NA,"eng",NA,NA
"1982","34845173",NA,NA,NA,NA,NA,NA,"MCN Am J Matern Child Nurs","aheadofprint",NA,"eng",NA,NA
"1983","34845159",NA,NA,NA,NA,NA,NA,"Curr Opin Endocrinol Diabetes Obes","aheadofprint",NA,"eng",NA,NA
"1984","34845100",8,11,2021,13,8,2021,"J Epidemiol Community Health","aheadofprint",NA,"eng",2021-11-08,2021-08-13
"1985","34845084",4,11,2021,5,5,2021,"RNA","aheadofprint",NA,"eng",2021-11-04,2021-05-05
"1986","34845078",NA,NA,NA,NA,NA,NA,"BMJ Open","epublish",NA,"eng",NA,NA
"1987","34845073",NA,NA,NA,NA,NA,NA,"BMJ Open","epublish",NA,"eng",NA,NA
"1988","34845046",15,9,2021,14,4,2021,"Glob Health Sci Pract","epublish",NA,"eng",2021-09-15,2021-04-14
"1989","34845032",27,10,2021,NA,NA,NA,"Proc Natl Acad Sci U S A","ppublish",NA,"eng",2021-10-27,NA
"1990","34845015",16,10,2021,NA,NA,NA,"Proc Natl Acad Sci U S A","ppublish",NA,"eng",2021-10-16,NA
"1991","34845008",NA,NA,NA,NA,NA,NA,"BMJ","epublish",NA,"eng",NA,NA
"1992","34845005",2,11,2021,NA,NA,NA,"J Immunother Cancer","ppublish",NA,"eng",2021-11-02,NA
"1993","34844968",NA,NA,NA,NA,NA,NA,"BMJ Case Rep","epublish",NA,"eng",NA,NA
"1994","34844952",14,11,2021,NA,NA,NA,"Br J Sports Med","aheadofprint",NA,"eng",2021-11-14,NA
"1995","34844948",26,10,2021,16,8,2021,"Arch Dis Child","aheadofprint",NA,"eng",2021-10-26,2021-08-16
"1996","34844943",NA,NA,NA,NA,NA,NA,"CMAJ","ppublish",NA,"eng",NA,NA
"1997","34844937",4,10,2021,NA,NA,NA,"CMAJ","ppublish",NA,"eng",2021-10-04,NA
"1998","34844930",16,11,2021,2,10,2021,"Ann Rheum Dis","aheadofprint",NA,"eng",2021-11-16,2021-10-02
"1999","34844927",5,11,2021,13,8,2021,"Ann Rheum Dis","aheadofprint",NA,"eng",2021-11-05,2021-08-13
"2000","34844887",12,10,2021,30,7,2021,"J Sex Med","aheadofprint",NA,"eng",2021-10-12,2021-07-30
"2001","34844885",10,11,2021,22,7,2021,"J Am Pharm Assoc (2003)","aheadofprint",NA,"eng",2021-11-10,2021-07-22
"2002","34844882",19,9,2021,31,8,2021,"J Plast Reconstr Aesthet Surg","aheadofprint",NA,"eng",2021-09-19,2021-08-31
"2003","34844874",14,10,2021,24,5,2021,"Jt Comm J Qual Patient Saf","aheadofprint",NA,"eng",2021-10-14,2021-05-24
"2004","34844871",18,11,2021,16,11,2021,"Int Immunopharmacol","aheadofprint",NA,"eng",2021-11-18,2021-11-16
"2005","34844828",19,9,2021,17,6,2021,"Curr Probl Diagn Radiol","aheadofprint",NA,"eng",2021-09-19,2021-06-17
"2006","34844827",27,10,2021,20,10,2021,"Br J Oral Maxillofac Surg","aheadofprint",NA,"eng",2021-10-27,2021-10-20
"2007","34844821",15,11,2021,15,6,2021,"Vaccine","aheadofprint",NA,"eng",2021-11-15,2021-06-15
"2008","34844820",18,11,2021,2,6,2021,"Vaccine","aheadofprint",NA,"eng",2021-11-18,2021-06-02
"2009","34844781",5,8,2021,7,7,2020,"Rev Esp Geriatr Gerontol","aheadofprint",NA,"spa",2021-08-05,2020-07-07
"2010","34844780",22,10,2021,28,1,2021,"Rehabilitacion (Madr)","aheadofprint",NA,"spa",2021-10-22,2021-01-28
"2011","34844699",2,10,2021,20,8,2021,"Trends Neurosci Educ","ppublish",NA,"eng",2021-10-02,2021-08-20
"2012","34844697",14,11,2021,21,7,2021,"Trends Neurosci Educ","ppublish",NA,"eng",2021-11-14,2021-07-21
"2013","34844624",15,11,2021,NA,NA,NA,"Subst Abuse Treat Prev Policy","epublish",NA,"eng",2021-11-15,NA
"2014","34844609",16,11,2021,3,8,2021,"Pediatr Rheumatol Online J","epublish",NA,"eng",2021-11-16,2021-08-03
"2015","34844606",21,10,2021,21,7,2021,"BMC Med","epublish",NA,"eng",2021-10-21,2021-07-21
"2016","34844595",2,11,2021,NA,NA,NA,"BMC Proc","epublish",NA,"eng",2021-11-02,NA
"2017","34844588",3,11,2021,25,8,2021,"BMC Med","epublish",NA,"eng",2021-11-03,2021-08-25
"2018","34844583",17,11,2021,14,2,2021,"BMC Public Health","epublish",NA,"eng",2021-11-17,2021-02-14
"2019","34844582",11,11,2021,7,9,2021,"BMC Public Health","epublish",NA,"eng",2021-11-11,2021-09-07
"2020","34844528",NA,NA,NA,NA,NA,NA,"J Vet Med Educ","aheadofprint",NA,"eng",NA,NA
"2021","34844520",NA,NA,NA,NA,NA,NA,"Pathog Glob Health","aheadofprint",NA,"eng",NA,NA
"2022","34844519",NA,NA,NA,NA,NA,NA,"J Biomol Struct Dyn","aheadofprint",NA,"eng",NA,NA
"2023","34844516",NA,NA,NA,NA,NA,NA,"Hum Vaccin Immunother","aheadofprint",NA,"eng",NA,NA
"2024","34844509",NA,NA,NA,NA,NA,NA,"J Biomol Struct Dyn","aheadofprint",NA,"eng",NA,NA
"2025","34844493",NA,NA,NA,NA,NA,NA,"J Med Econ","ppublish",NA,"eng",NA,NA
"2026","34844490",NA,NA,NA,NA,NA,NA,"Res Sports Med","aheadofprint",NA,"eng",NA,NA
"2027","34844483",NA,NA,NA,NA,NA,NA,"Scand J Public Health","aheadofprint",NA,"eng",NA,NA
"2028","34844478",NA,NA,NA,NA,NA,NA,"Womens Health (Lond)","ppublish",NA,"eng",NA,NA
"2029","34844471",NA,NA,NA,NA,NA,NA,"Inquiry","ppublish",NA,"eng",NA,NA
"2030","34844465",NA,NA,NA,NA,NA,NA,"J Investig Med High Impact Case Rep","ppublish",NA,"eng",NA,NA
"2031","34844462",NA,NA,NA,NA,NA,NA,"J R Soc Med","aheadofprint",NA,"eng",NA,NA
"2032","34844440",NA,NA,NA,NA,NA,NA,"Future Cardiol","ppublish",NA,"eng",NA,NA
"2033","34844421",NA,NA,NA,NA,NA,NA,"Hypertension","aheadofprint",NA,"eng",NA,NA
"2034","34844402",24,11,2021,1,7,2021,"Tuberc Respir Dis (Seoul)","aheadofprint",NA,"eng",2021-11-24,2021-07-01
"2035","34844396",19,11,2021,6,10,2021,"Clin Exp Pediatr","aheadofprint",NA,"eng",2021-11-19,2021-10-06
"2036","34844395",15,9,2021,14,7,2021,"Clin Exp Pediatr","aheadofprint",NA,"eng",2021-09-15,2021-07-14
"2037","34844348",9,9,2021,28,6,2021,"J Hazard Mater","ppublish",NA,"eng",2021-09-09,2021-06-28
"2038","34844333",18,9,2021,2,8,2021,"Sci Total Environ","ppublish",NA,"eng",2021-09-18,2021-08-02
"2039","34844332",17,9,2021,15,7,2021,"Sci Total Environ","ppublish",NA,"eng",2021-09-17,2021-07-15
"2040","34844328",13,9,2021,13,7,2021,"Sci Total Environ","ppublish",NA,"eng",2021-09-13,2021-07-13
"2041","34844297",27,11,2021,15,10,2021,"Turk J Med Sci","aheadofprint",NA,"eng",2021-11-27,2021-10-15
"2042","34844296",27,11,2021,17,10,2021,"Turk J Med Sci","aheadofprint",NA,"eng",2021-11-27,2021-10-17
"2043","34844280",NA,NA,NA,NA,NA,NA,"Exp Clin Endocrinol Diabetes","aheadofprint",NA,"eng",NA,NA
"2044","34844264",5,10,2021,21,9,2021,"Blood Adv","aheadofprint",NA,"eng",2021-10-05,2021-09-21
"2045","34844263",14,11,2021,9,9,2021,"Blood Adv","aheadofprint",NA,"eng",2021-11-14,2021-09-09
"2046","34844191",16,11,2021,5,8,2021,"EBioMedicine","aheadofprint",NA,"eng",2021-11-16,2021-08-05
"2047","34844158",1,10,2021,29,7,2021,"Nutrition","aheadofprint",NA,"eng",2021-10-01,2021-07-29
"2048","34844148",17,11,2021,12,8,2021,"Mar Pollut Bull","aheadofprint",NA,"eng",2021-11-17,2021-08-12
"2049","34844145",21,11,2021,12,5,2021,"J Clin Virol","aheadofprint",NA,"eng",2021-11-21,2021-05-12
"2050","34844119",12,11,2021,17,9,2021,"Biochem Biophys Res Commun","aheadofprint",NA,"eng",2021-11-12,2021-09-17
"2051","34843993",24,11,2021,28,8,2021,"Infect Genet Evol","aheadofprint",NA,"eng",2021-11-24,2021-08-28
"2052","34843962",5,11,2021,30,8,2021,"Clin Microbiol Infect","aheadofprint",NA,"eng",2021-11-05,2021-08-30
"2053","34843959",23,11,2021,24,8,2021,"Anaerobe","aheadofprint",NA,"eng",2021-11-23,2021-08-24
"2054","34843956",22,11,2021,9,9,2021,"Int J Infect Dis","aheadofprint",NA,"eng",2021-11-22,2021-09-09
"2055","34843955",22,11,2021,16,8,2021,"Int J Infect Dis","aheadofprint",NA,"eng",2021-11-22,2021-08-16
"2056","34843859",11,11,2021,22,10,2021,"Am J Infect Control","aheadofprint",NA,"eng",2021-11-11,2021-10-22
"2057","34843856",25,11,2021,28,7,2021,"Environ Pollut","aheadofprint",NA,"eng",2021-11-25,2021-07-28
"2058","34843826",25,11,2021,24,4,2020,"J Virol Methods","aheadofprint",NA,"eng",2021-11-25,2020-04-24
"2059","34843823",25,11,2021,20,4,2021,"J Virol Methods","aheadofprint",NA,"eng",2021-11-25,2021-04-20
"2060","34843804",9,10,2021,29,1,2021,"Braz J Anesthesiol","aheadofprint",NA,"eng",2021-10-09,2021-01-29
"2061","34843713",23,11,2021,9,7,2021,"J Immunol Methods","aheadofprint",NA,"eng",2021-11-23,2021-07-09
"2062","34843712",23,11,2021,12,10,2021,"J Immunol Methods","aheadofprint",NA,"eng",2021-11-23,2021-10-12
"2063","34843710",19,11,2021,1,9,2021,"J Pediatr","aheadofprint",NA,"eng",2021-11-19,2021-09-01
"2064","34843705",24,11,2021,12,10,2021,"Clin Chim Acta","aheadofprint",NA,"eng",2021-11-24,2021-10-12
"2065","34843703",17,11,2021,11,7,2021,"Clin Chim Acta","aheadofprint",NA,"eng",2021-11-17,2021-07-11
"2066","34843666",13,9,2021,4,6,2021,"Lancet Respir Med","aheadofprint",NA,"eng",2021-09-13,2021-06-04
"2067","34843664",1,11,2021,1,11,2021,"Lancet Respir Med","aheadofprint",NA,"eng",2021-11-01,2021-11-01
"2068","34843662",8,10,2021,13,8,2021,"Lancet Infect Dis","aheadofprint",NA,"eng",2021-10-08,2021-08-13
"2069","34843661",NA,NA,NA,NA,NA,NA,"Emerg Infect Dis","aheadofprint",NA,"eng",NA,NA
"2070","34843627",16,11,2021,10,8,2021,"Depress Anxiety","aheadofprint",NA,"eng",2021-11-16,2021-08-10
"2071","34843609",14,9,2021,5,4,2021,"JMIRx Med","epublish",NA,"eng",2021-09-14,2021-04-05
"2072","34843598",12,11,2021,17,8,2021,"PLoS One","epublish",NA,"eng",2021-11-12,2021-08-17
"2073","34843594",12,11,2021,20,8,2021,"PLoS One","epublish",NA,"eng",2021-11-12,2021-08-20
"2074","34843590",15,11,2021,26,7,2021,"PLoS One","epublish",NA,"eng",2021-11-15,2021-07-26
"2075","34843589",10,11,2021,21,5,2021,"PLoS One","epublish",NA,"eng",2021-11-10,2021-05-21
"2076","34843569",8,11,2021,17,6,2021,"PLoS One","epublish",NA,"eng",2021-11-08,2021-06-17
"2077","34843552",8,11,2021,22,4,2021,"PLoS One","epublish",NA,"eng",2021-11-08,2021-04-22
"2078","34843546",5,11,2021,11,5,2021,"PLoS One","epublish",NA,"eng",2021-11-05,2021-05-11
"2079","34843545",7,11,2021,27,8,2021,"PLoS One","epublish",NA,"eng",2021-11-07,2021-08-27
"2080","34843531",7,11,2021,13,7,2021,"PLoS One","epublish",NA,"eng",2021-11-07,2021-07-13
"2081","34843505",20,10,2021,9,5,2021,"PLoS One","epublish",NA,"eng",2021-10-20,2021-05-09
"2082","34843502",28,10,2021,23,6,2021,"PLoS One","epublish",NA,"eng",2021-10-28,2021-06-23
"2083","34843497",NA,NA,NA,NA,NA,NA,"PLoS Med","aheadofprint",NA,"eng",NA,NA
"2084","34843495",17,10,2021,6,5,2021,"PLoS One","epublish",NA,"eng",2021-10-17,2021-05-06
"2085","34843493",24,10,2021,28,9,2021,"PLoS One","epublish",NA,"eng",2021-10-24,2021-09-28
"2086","34843492",15,11,2021,5,8,2021,"PLoS Negl Trop Dis","aheadofprint",NA,"eng",2021-11-15,2021-08-05
"2087","34843462",13,10,2021,14,12,2020,"PLoS One","epublish",NA,"eng",2021-10-13,2020-12-14
"2088","34843448",NA,NA,NA,NA,NA,NA,"J Clin Invest","aheadofprint",NA,"eng",NA,NA
"2089","34843413",NA,NA,NA,NA,NA,NA,"Health Care Women Int","aheadofprint",NA,"eng",NA,NA
"2090","34843354",NA,NA,NA,NA,NA,NA,"Psychol Trauma","aheadofprint",NA,"eng",NA,NA
"2091","34843352",NA,NA,NA,NA,NA,NA,"Psychol Trauma","aheadofprint",NA,"eng",NA,NA
"2092","34843332",NA,NA,NA,NA,NA,NA,"Psychol Aging","aheadofprint",NA,"eng",NA,NA
"2093","34843310",NA,NA,NA,NA,NA,NA,"Emotion","aheadofprint",NA,"eng",NA,NA
"2094","34843308",NA,NA,NA,NA,NA,NA,"Emotion","aheadofprint",NA,"eng",NA,NA
"2095","34843303",NA,NA,NA,NA,NA,NA,"Emotion","aheadofprint",NA,"eng",NA,NA
"2096","34843265",NA,NA,NA,NA,NA,NA,"Health Psychol","aheadofprint",NA,"eng",NA,NA
"2097","34843198",NA,NA,NA,NA,NA,NA,"Clin Nurse Spec","ppublish",NA,"eng",NA,NA
"2098","34843190",NA,NA,NA,NA,NA,NA,"Clin Nurse Spec","ppublish",NA,"eng",NA,NA
"2099","34843180",NA,NA,NA,NA,NA,NA,"Swiss Med Wkly","epublish",NA,"eng",NA,NA
"2100","34843160",9,10,2021,29,7,2021,"Asia Pac J Clin Oncol","aheadofprint",NA,"eng",2021-10-09,2021-07-29
"2101","34843147",12,11,2021,1,9,2021,"J Eval Clin Pract","aheadofprint",NA,"eng",2021-11-12,2021-09-01
"2102","34843106",15,11,2021,3,9,2021,"Int J Cancer","aheadofprint",NA,"eng",2021-11-15,2021-09-03
"2103","34843105",10,11,2021,NA,NA,NA,"BioDrugs","aheadofprint",NA,"eng",2021-11-10,NA
"2104","34843096",3,11,2021,NA,NA,NA,"Int J Behav Med","aheadofprint",NA,"eng",2021-11-03,NA
"2105","34843073",4,10,2021,24,6,2021,"Intern Emerg Med","aheadofprint",NA,"eng",2021-10-04,2021-06-24
"2106","34843065",8,9,2021,NA,NA,NA,"Curr HIV/AIDS Rep","aheadofprint",NA,"eng",2021-09-08,NA
"2107","34843064",8,11,2021,NA,NA,NA,"Curr HIV/AIDS Rep","aheadofprint",NA,"eng",2021-11-08,NA
"2108","34843058",29,10,2021,NA,NA,NA,"J Gastrointest Cancer","aheadofprint",NA,"eng",2021-10-29,NA
"2109","34843048",12,11,2021,15,7,2021,"Environ Sci Pollut Res Int","aheadofprint",NA,"eng",2021-11-12,2021-07-15
"2110","34843021",29,10,2021,8,4,2021,"Ecohealth","aheadofprint",NA,"eng",2021-10-29,2021-04-08
"2111","34843011",12,11,2021,NA,NA,NA,"J Relig Health","aheadofprint",NA,"eng",2021-11-12,NA
"2112","34842999",24,11,2021,8,10,2021,"Clin Rheumatol","aheadofprint",NA,"eng",2021-11-24,2021-10-08
"2113","34842979",1,9,2021,NA,NA,NA,"Curr Psychiatry Rep","epublish",NA,"eng",2021-09-01,NA
"2114","34842975",1,10,2021,1,5,2020,"Arch Gynecol Obstet","aheadofprint",NA,"eng",2021-10-01,2020-05-01
"2115","34842962",15,11,2021,2,11,2021,"Intensive Care Med","aheadofprint",NA,"eng",2021-11-15,2021-11-02
"2116","34842933",NA,NA,NA,NA,NA,NA,"Acta Derm Venereol","aheadofprint",NA,"eng",NA,NA
"2117","34842924",NA,NA,NA,NA,NA,NA,"JAMA Netw Open","epublish",NA,"eng",NA,NA
"2118","34842877",NA,NA,NA,NA,NA,NA,"Environ Sci Process Impacts","aheadofprint",NA,"eng",NA,NA
"2119","34842858",27,9,2021,19,7,2021,"JMIRx Med","epublish",NA,"eng",2021-09-27,2021-07-19
"2120","34842834",22,10,2021,21,9,2021,"Trop Med Infect Dis","epublish",NA,"eng",2021-10-22,2021-09-21
"2121","34842831",8,11,2021,11,10,2021,"Trop Med Infect Dis","epublish",NA,"eng",2021-11-08,2021-10-11
"2122","34842824",1,11,2021,15,9,2021,"Tomography","epublish",NA,"eng",2021-11-01,2021-09-15
"2123","34842823",9,11,2021,15,9,2021,"Pharmacy (Basel)","epublish",NA,"eng",2021-11-09,2021-09-15
"2124","34842822",22,10,2021,8,9,2021,"Tomography","epublish",NA,"eng",2021-10-22,2021-09-08
"2125","34842820",23,10,2021,21,9,2021,"Pharmacy (Basel)","epublish",NA,"eng",2021-10-23,2021-09-21
"2126","34842783",17,11,2021,30,9,2021,"Neurol Int","epublish",NA,"eng",2021-11-17,2021-09-30
"2127","34842764",2,11,2021,24,8,2021,"Med Sci (Basel)","epublish",NA,"eng",2021-11-02,2021-08-24
"2128","34842760",27,10,2021,17,6,2021,"Med Sci (Basel)","epublish",NA,"eng",2021-10-27,2021-06-17
"2129","34842758",22,10,2021,27,8,2021,"Med Sci (Basel)","epublish",NA,"eng",2021-10-22,2021-08-27
"2130","34842753",26,10,2021,10,9,2021,"Infect Dis Rep","epublish",NA,"eng",2021-10-26,2021-09-10
"2131","34842746",16,11,2021,12,10,2021,"Infect Dis Rep","epublish",NA,"eng",2021-11-16,2021-10-12
"2132","34842733",6,11,2021,8,10,2021,"Geriatrics (Basel)","epublish",NA,"eng",2021-11-06,2021-10-08
"2133","34842732",2,11,2021,27,9,2021,"Infect Dis Rep","epublish",NA,"eng",2021-11-02,2021-09-27
"2134","34842723",16,11,2021,29,9,2021,"Infect Dis Rep","epublish",NA,"eng",2021-11-16,2021-09-29
"2135","34842714",10,11,2021,6,10,2021,"Infect Dis Rep","epublish",NA,"eng",2021-11-10,2021-10-06
"2136","34842707",28,10,2021,15,9,2021,"Infect Dis Rep","epublish",NA,"eng",2021-10-28,2021-09-15
"2137","34842683",17,11,2021,25,10,2021,"Eur J Investig Health Psychol Educ","epublish",NA,"eng",2021-11-17,2021-10-25
"2138","34842659",11,11,2021,14,10,2021,"Eur J Investig Health Psychol Educ","epublish",NA,"eng",2021-11-11,2021-10-14
"2139","34842648",11,11,2021,4,10,2021,"Diseases","epublish",NA,"eng",2021-11-11,2021-10-04
"2140","34842642",15,11,2021,13,10,2021,"Diseases","epublish",NA,"eng",2021-11-15,2021-10-13
"2141","34842636",28,10,2021,3,9,2021,"Diseases","epublish",NA,"eng",2021-10-28,2021-09-03
"2142","34842630",5,11,2021,26,8,2021,"Clin Pract","epublish",NA,"eng",2021-11-05,2021-08-26
"2143","34842622",19,10,2021,30,9,2021,"Clin Pract","epublish",NA,"eng",2021-10-19,2021-09-30
"2144","34842604",2,11,2021,16,9,2021,"Antibodies (Basel)","epublish",NA,"eng",2021-11-02,2021-09-16
"2145","34842597",22,11,2021,11,10,2021,"Acta Biomed","epublish",NA,"eng",2021-11-22,2021-10-11
"2146","34842595",22,11,2021,12,10,2021,"Acta Biomed","epublish",NA,"eng",2021-11-22,2021-10-12
"2147","34842592",22,11,2021,12,10,2021,"Acta Biomed","epublish",NA,"eng",2021-11-22,2021-10-12
"2148","34842591",22,11,2021,13,10,2021,"Acta Biomed","epublish",NA,"eng",2021-11-22,2021-10-13
"2149","34842561",6,9,2021,3,5,2021,"JMIR Pediatr Parent","epublish",NA,"eng",2021-09-06,2021-05-03
"2150","34842551",1,8,2021,23,10,2020,"JMIR Mhealth Uhealth","epublish",NA,"eng",2021-08-01,2020-10-23
"2151","34842540",4,10,2021,21,5,2021,"J Med Internet Res","epublish",NA,"eng",2021-10-04,2021-05-21
"2152","34842499",NA,NA,NA,NA,NA,NA,"J Biomol Struct Dyn","aheadofprint",NA,"eng",NA,NA
"2153","34842496",NA,NA,NA,NA,NA,NA,"Emerg Microbes Infect","aheadofprint",NA,"eng",NA,NA
"2154","34842488",NA,NA,NA,NA,NA,NA,"Expert Opin Investig Drugs","aheadofprint",NA,"eng",NA,NA
"2155","34842417",NA,NA,NA,NA,NA,NA,"J Chem Inf Model","aheadofprint",NA,"eng",NA,NA
"2156","34842389",NA,NA,NA,NA,NA,NA,"Pak J Biol Sci","ppublish",NA,"eng",NA,NA
"2157","34842369",14,5,2021,6,11,2020,"Community Dent Health","epublish",NA,"eng",2021-05-14,2020-11-06
"2158","34842345",20,10,2021,18,6,2021,"Wiley Interdiscip Rev RNA","aheadofprint",NA,"eng",2021-10-20,2021-06-18
"2159","34842283",NA,NA,NA,NA,NA,NA,"Br J Dermatol","aheadofprint",NA,"eng",NA,NA
"2160","34842282",NA,NA,NA,NA,NA,NA,"Br J Dermatol","aheadofprint",NA,"eng",NA,NA
"2161","34842230",NA,NA,NA,NA,NA,NA,"J Vis Exp","epublish",NA,"eng",NA,NA
"2162","34842222",NA,NA,NA,NA,NA,NA,"J Xray Sci Technol","aheadofprint",NA,"eng",NA,NA
"2163","34842220",NA,NA,NA,NA,NA,NA,"Work","aheadofprint",NA,"eng",NA,NA
"2164","34842219",NA,NA,NA,NA,NA,NA,"Work","aheadofprint",NA,"eng",NA,NA
"2165","34842218",NA,NA,NA,NA,NA,NA,"Work","aheadofprint",NA,"eng",NA,NA
"2166","34842217",NA,NA,NA,NA,NA,NA,"Work","aheadofprint",NA,"eng",NA,NA
"2167","34842216",NA,NA,NA,NA,NA,NA,"Work","aheadofprint",NA,"eng",NA,NA
"2168","34842214",NA,NA,NA,NA,NA,NA,"Work","aheadofprint",NA,"eng",NA,NA
"2169","34842132",4,11,2021,2,11,2021,"Clin Exp Rheumatol","ppublish",NA,"eng",2021-11-04,2021-11-02
"2170","34842068",NA,NA,NA,NA,NA,NA,"Death Stud","aheadofprint",NA,"eng",NA,NA
"2171","34842049",NA,NA,NA,NA,NA,NA,"Pathog Glob Health","aheadofprint",NA,"eng",NA,NA
"2172","34842046",NA,NA,NA,NA,NA,NA,"Emerg Microbes Infect","aheadofprint",NA,"eng",NA,NA
"2173","34842035",NA,NA,NA,NA,NA,NA,"J Diet Suppl","aheadofprint",NA,"eng",NA,NA
"2174","34842025",NA,NA,NA,NA,NA,NA,"Eur J Contracept Reprod Health Care","aheadofprint",NA,"eng",NA,NA
"2175","34842000",NA,NA,NA,NA,NA,NA,"Womens Health (Lond)","ppublish",NA,"eng",NA,NA
"2176","34841976",NA,NA,NA,NA,NA,NA,"Trop Doct","aheadofprint",NA,"eng",NA,NA
"2177","34841949",NA,NA,NA,NA,NA,NA,"J Int Assoc Provid AIDS Care","ppublish",NA,"eng",NA,NA
"2178","34841909",NA,NA,NA,NA,NA,NA,"Cleft Palate Craniofac J","aheadofprint",NA,"eng",NA,NA
"2179","34841867",NA,NA,NA,NA,NA,NA,"J Am Chem Soc","aheadofprint",NA,"eng",NA,NA
"2180","34841856",NA,NA,NA,NA,NA,NA,"Environ Sci Technol","ppublish",NA,"eng",NA,NA
"2181","34841843",NA,NA,NA,NA,NA,NA,"Epidemiol Prev","ppublish",NA,"ita",NA,NA
"2182","34841842",NA,NA,NA,NA,NA,NA,"Epidemiol Prev","ppublish",NA,"eng",NA,NA
"2183","34841834",NA,NA,NA,NA,NA,NA,"Epidemiol Prev","ppublish",NA,"eng",NA,NA
"2184","34841826",28,4,2021,31,12,2020,"Arch Iran Med","epublish",NA,"eng",2021-04-28,2020-12-31
"2185","34841822",NA,NA,NA,NA,NA,NA,"J Health Organ Manag","ppublish",NA,"eng",NA,NA
"2186","34841806",NA,NA,NA,NA,NA,NA,"Sheng Wu Gong Cheng Xue Bao","ppublish",NA,"chi",NA,NA
"2187","34841794",NA,NA,NA,NA,NA,NA,"Sheng Wu Gong Cheng Xue Bao","ppublish",NA,"chi",NA,NA
"2188","34841757",NA,NA,NA,NA,NA,NA,"Sichuan Da Xue Xue Bao Yi Xue Ban","ppublish",NA,"chi",NA,NA
"2189","34841750",NA,NA,NA,NA,NA,NA,"Sichuan Da Xue Xue Bao Yi Xue Ban","ppublish",NA,"chi",NA,NA
"2190","34841690",24,11,2021,13,8,2021,"Ther Apher Dial","aheadofprint",NA,"eng",2021-11-24,2021-08-13
"2191","34841676",15,11,2021,24,7,2021,"Clin Obes","aheadofprint",NA,"eng",2021-11-15,2021-07-24
"2192","34841664",NA,NA,NA,NA,NA,NA,"Clin Teach","aheadofprint",NA,"eng",NA,NA
"2193","34841642",8,11,2021,19,7,2021,"Nurs Health Sci","aheadofprint",NA,"eng",2021-11-08,2021-07-19
"2194","34841629",NA,NA,NA,NA,NA,NA,"J Intern Med","aheadofprint",NA,"eng",NA,NA
"2195","34841628",21,11,2021,26,10,2021,"Intern Med J","aheadofprint",NA,"eng",2021-11-21,2021-10-26
"2196","34841570",8,11,2021,21,2,2021,"Int J Health Plann Manage","aheadofprint",NA,"eng",2021-11-08,2021-02-21
"2197","34841527",13,11,2021,31,8,2021,"Eur J Clin Invest","aheadofprint",NA,"eng",2021-11-13,2021-08-31
"2198","34841494",17,11,2021,13,7,2021,"J Community Genet","aheadofprint",NA,"eng",2021-11-17,2021-07-13
"2199","34841484",4,11,2021,29,6,2021,"Environ Sci Pollut Res Int","aheadofprint",NA,"eng",2021-11-04,2021-06-29
"2200","34841474",26,10,2021,NA,NA,NA,"Appl Health Econ Health Policy","aheadofprint",NA,"eng",2021-10-26,NA
"2201","34841422",3,9,2021,NA,NA,NA,"Telemed Rep","epublish",NA,"eng",2021-09-03,NA
"2202","34841421",24,8,2021,NA,NA,NA,"Telemed Rep","epublish",NA,"eng",2021-08-24,NA
"2203","34841420",30,6,2021,NA,NA,NA,"Telemed Rep","epublish",NA,"eng",2021-06-30,NA
"2204","34841393",2,9,2021,NA,NA,NA,"Womens Health Rep (New Rochelle)","epublish",NA,"eng",2021-09-02,NA
"2205","34841388",NA,NA,NA,NA,NA,NA,"Lancet Reg Health Am","ppublish",NA,"eng",NA,NA
"2206","34841386",16,11,2021,7,10,2021,"J Affect Disord Rep","ppublish",NA,"eng",2021-11-16,2021-10-07
"2207","34841385",12,11,2021,6,8,2021,"J Affect Disord Rep","ppublish",NA,"eng",2021-11-12,2021-08-06
"2208","34841383",NA,NA,NA,NA,NA,NA,"Lancet Reg Health Eur","ppublish",NA,"eng",NA,NA
"2209","34841381",13,10,2021,28,8,2021,"Lancet Reg Health West Pac","ppublish",NA,"eng",2021-10-13,2021-08-28
