"","PMID","DayAccepted","MonthAccepted","YearAccepted","DayReceived","MonthReceived","YearReceived","Journal","PublicationStatus","Country","Language","YMD_Accepted","YMD_Received"
"951","34752825",28,10,2021,13,6,2021,"J Am Acad Dermatol","aheadofprint",NA,"eng",2021-10-28,2021-06-13
"952","34752824",28,10,2021,3,5,2021,"J Am Acad Dermatol","aheadofprint",NA,"eng",2021-10-28,2021-05-03
"953","34752823",28,10,2021,19,10,2021,"J Am Acad Dermatol","aheadofprint",NA,"eng",2021-10-28,2021-10-19
"954","34752822",30,10,2021,28,9,2021,"J Am Acad Dermatol","aheadofprint",NA,"eng",2021-10-30,2021-09-28
"955","34752821",2,11,2021,2,11,2021,"J Am Acad Dermatol","aheadofprint",NA,"eng",2021-11-02,2021-11-02
"956","34752801",25,10,2021,15,6,2021,"J Hosp Infect","aheadofprint",NA,"eng",2021-10-25,2021-06-15
"957","34751010",16,9,2021,22,4,2021,"J Korean Med Sci","epublish",NA,"eng",2021-09-16,2021-04-22
"958","34751009",16,9,2021,26,7,2021,"J Korean Med Sci","epublish",NA,"eng",2021-09-16,2021-07-26
"959","34751008",12,9,2021,19,6,2021,"J Korean Med Sci","epublish",NA,"eng",2021-09-12,2021-06-19
"960","34751007",3,9,2021,15,6,2021,"J Korean Med Sci","epublish",NA,"eng",2021-09-03,2021-06-15
"961","34750844",5,11,2021,13,7,2021,"J Med Virol","aheadofprint",NA,"eng",2021-11-05,2021-07-13
"962","34749012",1,11,2021,29,8,2021,"Int J Infect Dis","aheadofprint",NA,"eng",2021-11-01,2021-08-29
"963","34749010",1,11,2021,16,5,2021,"Int J Infect Dis","aheadofprint",NA,"eng",2021-11-01,2021-05-16
"964","34749009",30,10,2021,6,9,2021,"Int J Infect Dis","aheadofprint",NA,"eng",2021-10-30,2021-09-06
"965","34748988",1,11,2021,2,11,2020,"Travel Med Infect Dis","ppublish",NA,"eng",2021-11-01,2020-11-02
"966","34748987",NA,NA,NA,NA,NA,NA,"Travel Med Infect Dis","ppublish",NA,"eng",NA,NA
"967","34748863",15,10,2021,17,7,2021,"J Am Acad Dermatol","aheadofprint",NA,"eng",2021-10-15,2021-07-17
"968","34748862",23,7,2021,11,4,2021,"J Am Acad Dermatol","aheadofprint",NA,"eng",2021-07-23,2021-04-11
"969","34742862",19,10,2021,19,8,2021,"J Am Acad Dermatol","aheadofprint",NA,"eng",2021-10-19,2021-08-19
"970","34742383",23,9,2021,15,4,2021,"Lancet","ppublish",NA,"eng",2021-09-23,2021-04-15
"971","34742382",NA,NA,NA,NA,NA,NA,"Lancet","ppublish",NA,"eng",NA,NA
"972","34742381",31,8,2021,8,8,2021,"Lancet","ppublish",NA,"eng",2021-08-31,2021-08-08
"973","34742380",31,8,2021,23,5,2021,"Lancet","ppublish",NA,"eng",2021-08-31,2021-05-23
"974","34742379",9,8,2021,6,5,2021,"Lancet","ppublish",NA,"eng",2021-08-09,2021-05-06
"975","34742378",9,8,2021,8,6,2021,"Lancet","ppublish",NA,"eng",2021-08-09,2021-06-08
"976","34742377",NA,NA,NA,NA,NA,NA,"Lancet","ppublish",NA,"eng",NA,NA
"977","34742376",NA,NA,NA,NA,NA,NA,"Lancet","ppublish",NA,"eng",NA,NA
"978","34742375",NA,NA,NA,NA,NA,NA,"Lancet","ppublish",NA,"eng",NA,NA
"979","34742374",NA,NA,NA,NA,NA,NA,"Lancet","ppublish",NA,"eng",NA,NA
"980","34742372",1,11,2021,1,11,2021,"Lancet","ppublish",NA,"eng",2021-11-01,2021-11-01
"981","34742371",19,10,2021,18,10,2021,"Lancet","aheadofprint",NA,"eng",2021-10-19,2021-10-18
"982","34742370",6,8,2021,19,7,2021,"Lancet","ppublish",NA,"eng",2021-08-06,2021-07-19
"983","34742369",1,7,2021,5,2,2021,"Lancet","ppublish",NA,"eng",2021-07-01,2021-02-05
"984","34742368",1,10,2021,2,9,2021,"Lancet","aheadofprint",NA,"eng",2021-10-01,2021-09-02
"985","34741817",5,10,2021,24,9,2021,"Lancet","ppublish",NA,"eng",2021-10-05,2021-09-24
"986","34741816",23,9,2021,25,3,2021,"Lancet","ppublish",NA,"eng",2021-09-23,2021-03-25
"987","34741815",29,7,2021,14,5,2021,"Lancet","ppublish",NA,"eng",2021-07-29,2021-05-14
"988","34741814",22,10,2021,22,10,2021,"Lancet","ppublish",NA,"eng",2021-10-22,2021-10-22
"989","34741813",20,8,2021,12,8,2021,"Lancet","ppublish",NA,"eng",2021-08-20,2021-08-12
"990","34741803",NA,NA,NA,NA,NA,NA,"Lancet Respir Med","ppublish",NA,"eng",NA,NA
"991","34741549",4,11,2021,19,7,2021,"J Med Virol","aheadofprint",NA,"eng",2021-11-04,2021-07-19
"992","34740802",28,10,2021,5,6,2021,"Int J Infect Dis","aheadofprint",NA,"eng",2021-10-28,2021-06-05
"993","34740752",25,10,2021,3,7,2021,"J Am Acad Dermatol","aheadofprint",NA,"eng",2021-10-25,2021-07-03
"994","34739888",NA,NA,NA,NA,NA,NA,"Lancet Respir Med","ppublish",NA,"eng",NA,NA
"995","34739887",10,9,2021,3,9,2021,"Lancet Respir Med","ppublish",NA,"eng",2021-09-10,2021-09-03
"996","34739886",1,9,2021,21,7,2021,"Lancet Respir Med","ppublish",NA,"eng",2021-09-01,2021-07-21
"997","34739861",3,8,2021,20,5,2021,"Lancet Respir Med","aheadofprint",NA,"eng",2021-08-03,2021-05-20
"998","34739859",NA,NA,NA,NA,NA,NA,"Lancet Respir Med","ppublish",NA,"eng",NA,NA
"999","34738645",2,11,2021,17,8,2021,"J Med Virol","aheadofprint",NA,"eng",2021-11-02,2021-08-17
"1000","34738261",2,11,2021,30,7,2021,"J Med Virol","aheadofprint",NA,"eng",2021-11-02,2021-07-30
"1001","34735798",9,8,2021,15,7,2021,"Lancet","ppublish",NA,"eng",2021-08-09,2021-07-15
"1002","34735797",1,7,2021,8,2,2021,"Lancet","ppublish",NA,"eng",2021-07-01,2021-02-08
"1003","34732312",15,9,2021,26,4,2021,"J Microbiol Immunol Infect","aheadofprint",NA,"eng",2021-09-15,2021-04-26
"1004","34730296",1,11,2021,30,7,2021,"J Med Virol","aheadofprint",NA,"eng",2021-11-01,2021-07-30
"1005","34730256",1,11,2021,15,7,2021,"J Med Virol","aheadofprint",NA,"eng",2021-11-01,2021-07-15
"1006","34728385",27,10,2021,4,8,2020,"Travel Med Infect Dis","ppublish",NA,"eng",2021-10-27,2020-08-04
"1007","34728384",26,10,2021,22,6,2020,"Travel Med Infect Dis","ppublish",NA,"eng",2021-10-26,2020-06-22
"1008","34728345",27,10,2021,30,8,2021,"Int J Infect Dis","aheadofprint",NA,"eng",2021-10-27,2021-08-30
"1009","34728344",27,10,2021,2,9,2021,"Int J Infect Dis","aheadofprint",NA,"eng",2021-10-27,2021-09-02
"1010","34728343",27,10,2021,17,9,2021,"Int J Infect Dis","aheadofprint",NA,"eng",2021-10-27,2021-09-17
"1011","34728264",16,10,2021,18,9,2021,"J Am Acad Dermatol","aheadofprint",NA,"eng",2021-10-16,2021-09-18
"1012","34728263",25,10,2021,17,10,2021,"J Am Acad Dermatol","aheadofprint",NA,"eng",2021-10-25,2021-10-17
"1013","34728262",17,10,2021,14,6,2021,"J Am Acad Dermatol","aheadofprint",NA,"eng",2021-10-17,2021-06-14
"1014","34728160",10,10,2021,17,11,2020,"J Microbiol Immunol Infect","aheadofprint",NA,"eng",2021-10-10,2020-11-17
"1015","34725980",12,10,2021,22,7,2021,"J Korean Med Sci","epublish",NA,"eng",2021-10-12,2021-07-22
"1016","34725978",30,8,2021,7,6,2021,"J Korean Med Sci","epublish",NA,"eng",2021-08-30,2021-06-07
"1017","34725977",6,9,2021,24,3,2021,"J Korean Med Sci","epublish",NA,"eng",2021-09-06,2021-03-24
"1018","34725976",2,9,2021,12,6,2021,"J Korean Med Sci","epublish",NA,"eng",2021-09-02,2021-06-12
"1019","34725975",30,8,2021,24,6,2021,"J Korean Med Sci","epublish",NA,"eng",2021-08-30,2021-06-24
"1020","34718158",19,10,2021,28,9,2021,"Int J Infect Dis","aheadofprint",NA,"eng",2021-10-19,2021-09-28
"1021","34718157",19,10,2021,26,8,2021,"Int J Infect Dis","aheadofprint",NA,"eng",2021-10-19,2021-08-26
"1022","34718156",19,10,2021,24,9,2021,"Int J Infect Dis","aheadofprint",NA,"eng",2021-10-19,2021-09-24
"1023","34718155",19,10,2021,25,9,2021,"Int J Infect Dis","aheadofprint",NA,"eng",2021-10-19,2021-09-25
"1024","34718154",18,10,2021,8,8,2021,"Int J Infect Dis","ppublish",NA,"eng",2021-10-18,2021-08-08
"1025","34718058",21,10,2021,20,10,2021,"J Hosp Infect","aheadofprint",NA,"eng",2021-10-21,2021-10-20
"1026","34718045",18,10,2021,14,10,2021,"J Infect","aheadofprint",NA,"eng",2021-10-18,2021-10-14
"1027","34717828",28,7,2021,25,5,2021,"Lancet","aheadofprint",NA,"eng",2021-07-28,2021-05-25
"1028","34717817",NA,NA,NA,NA,NA,NA,"Lancet Infect Dis","ppublish",NA,"eng",NA,NA
"1029","34717816",27,5,2021,14,4,2021,"Lancet Infect Dis","ppublish",NA,"eng",2021-05-27,2021-04-14
"1030","34717814",NA,NA,NA,NA,NA,NA,"Lancet Infect Dis","ppublish",NA,"eng",NA,NA
"1031","34717813",NA,NA,NA,NA,NA,NA,"Lancet Infect Dis","ppublish",NA,"eng",NA,NA
"1032","34717809",NA,NA,NA,NA,NA,NA,"Lancet Infect Dis","ppublish",NA,"eng",NA,NA
"1033","34717808",NA,NA,NA,NA,NA,NA,"Lancet Infect Dis","ppublish",NA,"eng",NA,NA
"1034","34717807",NA,NA,NA,NA,NA,NA,"Lancet Infect Dis","ppublish",NA,"eng",NA,NA
"1035","34717803",14,9,2021,13,9,2021,"Lancet Infect Dis","ppublish",NA,"eng",2021-09-14,2021-09-13
"1036","34717802",24,8,2021,18,7,2021,"Lancet Infect Dis","ppublish",NA,"eng",2021-08-24,2021-07-18
"1037","34717801",21,9,2021,1,9,2021,"Lancet Infect Dis","ppublish",NA,"eng",2021-09-21,2021-09-01
"1038","34717800",20,9,2021,27,8,2021,"Lancet Infect Dis","ppublish",NA,"eng",2021-09-20,2021-08-27
"1039","34717798",10,9,2021,5,8,2021,"Lancet Public Health","aheadofprint",NA,"eng",2021-09-10,2021-08-05
"1040","34715364",18,10,2021,13,12,2019,"Travel Med Infect Dis","ppublish",NA,"eng",2021-10-18,2019-12-13
"1041","34715360",21,10,2021,30,8,2021,"Int J Infect Dis","ppublish",NA,"eng",2021-10-21,2021-08-30
"1042","34715359",18,10,2021,8,7,2021,"Int J Infect Dis","aheadofprint",NA,"eng",2021-10-18,2021-07-08
"1043","34715358",18,10,2021,20,7,2021,"Int J Infect Dis","aheadofprint",NA,"eng",2021-10-18,2021-07-20
"1044","34715357",21,10,2021,25,8,2021,"Int J Infect Dis","aheadofprint",NA,"eng",2021-10-21,2021-08-25
"1045","34715332",16,10,2021,17,7,2021,"Int J Antimicrob Agents","aheadofprint",NA,"eng",2021-10-16,2021-07-17
"1046","34715287",11,10,2021,23,8,2021,"J Am Acad Dermatol","aheadofprint",NA,"eng",2021-10-11,2021-08-23
"1047","34715286",11,10,2021,4,10,2021,"J Am Acad Dermatol","aheadofprint",NA,"eng",2021-10-11,2021-10-04
"1048","34715284",16,10,2021,5,9,2021,"J Am Acad Dermatol","aheadofprint",NA,"eng",2021-10-16,2021-09-05
"1049","34715239",18,10,2021,13,10,2021,"J Infect","aheadofprint",NA,"eng",2021-10-18,2021-10-13
"1050","34715238",18,10,2021,29,6,2021,"J Infect","aheadofprint",NA,"eng",2021-10-18,2021-06-29
"1051","34715064",NA,NA,NA,NA,NA,NA,"Lancet Respir Med","ppublish",NA,"eng",NA,NA
"1052","34715033",27,4,2021,27,4,2021,"Lancet Infect Dis","ppublish",NA,"eng",2021-04-27,2021-04-27
"1053","34715032",13,4,2021,24,11,2020,"Lancet Infect Dis","ppublish",NA,"eng",2021-04-13,2020-11-24
"1054","34710557",16,10,2021,15,6,2021,"J Am Acad Dermatol","aheadofprint",NA,"eng",2021-10-16,2021-06-15
"1055","34710498",19,10,2021,6,8,2021,"J Hosp Infect","aheadofprint",NA,"eng",2021-10-19,2021-08-06
"1056","34710392",15,10,2021,21,6,2021,"J Infect","aheadofprint",NA,"eng",2021-10-15,2021-06-21
"1057","34710391",22,10,2021,6,9,2021,"J Infect","aheadofprint",NA,"eng",2021-10-22,2021-09-06
"1058","34710364",22,6,2021,21,6,2021,"Lancet Infect Dis","aheadofprint",NA,"eng",2021-06-22,2021-06-21
"1059","34710363",7,6,2021,14,3,2021,"Lancet Infect Dis","aheadofprint",NA,"eng",2021-06-07,2021-03-14
"1060","34710362",30,6,2021,11,5,2021,"Lancet","ppublish",NA,"eng",2021-06-30,2021-05-11
"1061","34710361",19,7,2021,15,7,2021,"Lancet","ppublish",NA,"eng",2021-07-19,2021-07-15
"1062","34710356",9,9,2021,28,7,2021,"Lancet Respir Med","ppublish",NA,"eng",2021-09-09,2021-07-28
"1063","34708881",25,10,2021,25,6,2021,"J Med Virol","aheadofprint",NA,"eng",2021-10-25,2021-06-25
"1064","34706281",18,10,2021,20,3,2021,"J Infect","aheadofprint",NA,"eng",2021-10-18,2021-03-20
"1065","34706262",NA,NA,NA,NA,NA,NA,"Lancet","ppublish",NA,"eng",NA,NA
"1066","34706261",30,9,2021,29,9,2021,"Lancet","ppublish",NA,"eng",2021-09-30,2021-09-29
"1067","34706260",5,8,2021,6,4,2021,"Lancet","ppublish",NA,"eng",2021-08-05,2021-04-06
"1068","34706259",NA,NA,NA,NA,NA,NA,"Lancet","ppublish",NA,"eng",NA,NA
"1069","34706255",9,10,2021,4,5,2021,"Int J Antimicrob Agents","ppublish",NA,"eng",2021-10-09,2021-05-04
"1070","34700003",20,10,2021,8,9,2021,"Int J Infect Dis","aheadofprint",NA,"eng",2021-10-20,2021-09-08
"1071","34699965",1,9,2021,14,6,2021,"J Hosp Infect","aheadofprint",NA,"eng",2021-09-01,2021-06-14
"1072","34699957",18,10,2021,17,2,2021,"Travel Med Infect Dis","aheadofprint",NA,"eng",2021-10-18,2021-02-17
"1073","34699956",12,10,2021,19,5,2021,"Travel Med Infect Dis","ppublish",NA,"eng",2021-10-12,2021-05-19
"1074","34699955",18,10,2021,2,9,2020,"Travel Med Infect Dis","aheadofprint",NA,"eng",2021-10-18,2020-09-02
"1075","34699934",9,10,2021,30,8,2021,"Int J Antimicrob Agents","ppublish",NA,"eng",2021-10-09,2021-08-30
"1076","34699933",9,10,2021,22,1,2021,"Int J Antimicrob Agents","aheadofprint",NA,"eng",2021-10-09,2021-01-22
"1077","34699912",15,10,2021,5,8,2021,"J Am Acad Dermatol","aheadofprint",NA,"eng",2021-10-15,2021-08-05
"1078","34699911",14,10,2021,9,10,2021,"J Am Acad Dermatol","aheadofprint",NA,"eng",2021-10-14,2021-10-09
"1079","34698413",23,10,2021,27,5,2021,"J Med Virol","aheadofprint",NA,"eng",2021-10-23,2021-05-27
"1080","34698402",7,10,2021,28,3,2021,"J Med Virol","aheadofprint",NA,"eng",2021-10-07,2021-03-28
"1081","34697929",30,8,2021,13,5,2021,"J Korean Med Sci","epublish",NA,"eng",2021-08-30,2021-05-13
"1082","34697928",30,8,2021,4,5,2021,"J Korean Med Sci","epublish",NA,"eng",2021-08-30,2021-05-04
"1083","34697927",23,8,2021,2,6,2021,"J Korean Med Sci","epublish",NA,"eng",2021-08-23,2021-06-02
"1084","34697926",23,8,2021,24,5,2021,"J Korean Med Sci","epublish",NA,"eng",2021-08-23,2021-05-24
"1085","34696993",28,9,2021,31,8,2021,"J Microbiol Immunol Infect","aheadofprint",NA,"eng",2021-09-28,2021-08-31
"1086","34695564",9,10,2021,7,5,2021,"Int J Antimicrob Agents","ppublish",NA,"eng",2021-10-09,2021-05-07
"1087","34695563",9,10,2021,24,5,2021,"Int J Antimicrob Agents","aheadofprint",NA,"eng",2021-10-09,2021-05-24
"1088","34695531",7,10,2021,11,5,2021,"J Am Acad Dermatol","aheadofprint",NA,"eng",2021-10-07,2021-05-11
"1089","34695530",16,10,2021,24,6,2021,"J Am Acad Dermatol","aheadofprint",NA,"eng",2021-10-16,2021-06-24
"1090","34695529",10,9,2021,1,6,2021,"J Am Acad Dermatol","aheadofprint",NA,"eng",2021-09-10,2021-06-01
"1091","34695528",16,10,2021,13,8,2021,"J Am Acad Dermatol","aheadofprint",NA,"eng",2021-10-16,2021-08-13
"1092","34695527",12,10,2021,4,5,2021,"J Am Acad Dermatol","aheadofprint",NA,"eng",2021-10-12,2021-05-04
"1093","34695526",16,10,2021,28,2,2021,"J Am Acad Dermatol","aheadofprint",NA,"eng",2021-10-16,2021-02-28
"1094","34695373",NA,NA,NA,NA,NA,NA,"Lancet Respir Med","ppublish",NA,"eng",NA,NA
"1095","34688893",18,10,2021,31,7,2020,"Travel Med Infect Dis","ppublish",NA,"eng",2021-10-18,2020-07-31
"1096","34688891",18,10,2021,16,5,2021,"Travel Med Infect Dis","ppublish",NA,"eng",2021-10-18,2021-05-16
"1097","34688890",18,10,2021,4,4,2021,"Travel Med Infect Dis","ppublish",NA,"eng",2021-10-18,2021-04-04
"1098","34688889",18,10,2021,21,3,2021,"Travel Med Infect Dis","ppublish",NA,"eng",2021-10-18,2021-03-21
"1099","34688835",9,10,2021,21,9,2020,"Int J Antimicrob Agents","aheadofprint",NA,"eng",2021-10-09,2020-09-21
"1100","34688834",17,10,2021,15,7,2021,"Int J Antimicrob Agents","ppublish",NA,"eng",2021-10-17,2021-07-15
"1101","34688825",7,10,2021,15,4,2021,"J Am Acad Dermatol","aheadofprint",NA,"eng",2021-10-07,2021-04-15
"1102","34688824",9,10,2021,8,6,2021,"J Am Acad Dermatol","aheadofprint",NA,"eng",2021-10-09,2021-06-08
"1103","34688796",15,10,2021,8,6,2021,"J Hosp Infect","aheadofprint",NA,"eng",2021-10-15,2021-06-08
"1104","34688576",18,9,2021,28,4,2021,"J Microbiol Immunol Infect","aheadofprint",NA,"eng",2021-09-18,2021-04-28
"1105","34688371",18,2,2021,20,10,2020,"Lancet","ppublish",NA,"eng",2021-02-18,2020-10-20
"1106","34688370",26,8,2021,22,6,2021,"Lancet","ppublish",NA,"eng",2021-08-26,2021-06-22
"1107","34688369",14,5,2021,28,2,2021,"Lancet","ppublish",NA,"eng",2021-05-14,2021-02-28
"1108","34688368",NA,NA,NA,NA,NA,NA,"Lancet","ppublish",NA,"eng",NA,NA
"1109","34688367",NA,NA,NA,NA,NA,NA,"Lancet","ppublish",NA,"eng",NA,NA
"1110","34688366",22,7,2021,2,4,2021,"Lancet","ppublish",NA,"eng",2021-07-22,2021-04-02
"1111","34688365",22,7,2021,2,6,2021,"Lancet","ppublish",NA,"eng",2021-07-22,2021-06-02
"1112","34688364",22,7,2021,7,4,2021,"Lancet","ppublish",NA,"eng",2021-07-22,2021-04-07
"1113","34688362",NA,NA,NA,NA,NA,NA,"Lancet","ppublish",NA,"eng",NA,NA
"1114","34688361",NA,NA,NA,NA,NA,NA,"Lancet","ppublish",NA,"eng",NA,NA
"1115","34688360",NA,NA,NA,NA,NA,NA,"Lancet","ppublish",NA,"eng",NA,NA
"1116","34688359",NA,NA,NA,NA,NA,NA,"Lancet","ppublish",NA,"eng",NA,NA
"1117","34688358",13,10,2021,13,10,2021,"Lancet","ppublish",NA,"eng",2021-10-13,2021-10-13
"1118","34688357",15,6,2021,1,6,2021,"Lancet","ppublish",NA,"eng",2021-06-15,2021-06-01
"1119","34688356",NA,NA,NA,NA,NA,NA,"Lancet","ppublish",NA,"eng",NA,NA
"1120","34687872",18,10,2021,10,10,2020,"Travel Med Infect Dis","aheadofprint",NA,"eng",2021-10-18,2020-10-10
"1121","34687871",18,10,2021,14,9,2020,"Travel Med Infect Dis","ppublish",NA,"eng",2021-10-18,2020-09-14
"1122","34687870",18,10,2021,23,6,2020,"Travel Med Infect Dis","ppublish",NA,"eng",2021-10-18,2020-06-23
"1123","34687787",11,10,2021,9,8,2021,"J Am Acad Dermatol","aheadofprint",NA,"eng",2021-10-11,2021-08-09
"1124","34687786",7,10,2021,30,3,2021,"J Am Acad Dermatol","aheadofprint",NA,"eng",2021-10-07,2021-03-30
"1125","34687662",29,7,2021,21,5,2021,"Lancet","ppublish",NA,"eng",2021-07-29,2021-05-21
"1126","34687661",NA,NA,NA,NA,NA,NA,"Lancet","ppublish",NA,"eng",NA,NA
"1127","34687660",11,10,2021,4,10,2021,"Lancet","aheadofprint",NA,"eng",2021-10-11,2021-10-04
"1128","34686442",23,9,2021,3,6,2021,"J Microbiol Immunol Infect","aheadofprint",NA,"eng",2021-09-23,2021-06-03
"1129","34682922",16,10,2021,2,9,2021,"J Clin Med","epublish",NA,"eng",2021-10-16,2021-09-02
"1130","34682921",17,10,2021,25,8,2021,"J Clin Med","epublish",NA,"eng",2021-10-17,2021-08-25
"1131","34682919",15,10,2021,27,9,2021,"J Clin Med","epublish",NA,"eng",2021-10-15,2021-09-27
"1132","34682918",13,10,2021,7,9,2021,"J Clin Med","epublish",NA,"eng",2021-10-13,2021-09-07
"1133","34682917",13,10,2021,24,8,2021,"J Clin Med","epublish",NA,"eng",2021-10-13,2021-08-24
"1134","34682916",15,10,2021,17,9,2021,"J Clin Med","epublish",NA,"eng",2021-10-15,2021-09-17
"1135","34682915",16,10,2021,27,9,2021,"J Clin Med","epublish",NA,"eng",2021-10-16,2021-09-27
"1136","34682914",11,10,2021,22,9,2021,"J Clin Med","epublish",NA,"eng",2021-10-11,2021-09-22
"1137","34682913",17,10,2021,3,8,2021,"J Clin Med","epublish",NA,"eng",2021-10-17,2021-08-03
"1138","34682911",14,10,2021,2,9,2021,"J Clin Med","epublish",NA,"eng",2021-10-14,2021-09-02
"1139","34682910",18,10,2021,22,9,2021,"J Clin Med","epublish",NA,"eng",2021-10-18,2021-09-22
"1140","34682908",13,10,2021,29,8,2021,"J Clin Med","epublish",NA,"eng",2021-10-13,2021-08-29
"1141","34682906",14,10,2021,12,9,2021,"J Clin Med","epublish",NA,"eng",2021-10-14,2021-09-12
"1142","34682905",14,10,2021,7,9,2021,"J Clin Med","epublish",NA,"eng",2021-10-14,2021-09-07
"1143","34682904",16,10,2021,8,9,2021,"J Clin Med","epublish",NA,"eng",2021-10-16,2021-09-08
"1144","34682903",15,10,2021,29,8,2021,"J Clin Med","epublish",NA,"eng",2021-10-15,2021-08-29
"1145","34682902",4,10,2021,15,7,2021,"J Clin Med","epublish",NA,"eng",2021-10-04,2021-07-15
"1146","34682901",12,10,2021,26,7,2021,"J Clin Med","epublish",NA,"eng",2021-10-12,2021-07-26
"1147","34682900",14,10,2021,30,8,2021,"J Clin Med","epublish",NA,"eng",2021-10-14,2021-08-30
"1148","34682899",15,10,2021,21,9,2021,"J Clin Med","epublish",NA,"eng",2021-10-15,2021-09-21
"1149","34682898",15,10,2021,30,9,2021,"J Clin Med","epublish",NA,"eng",2021-10-15,2021-09-30
"1150","34682897",13,10,2021,14,9,2021,"J Clin Med","epublish",NA,"eng",2021-10-13,2021-09-14
"1151","34682896",15,10,2021,14,9,2021,"J Clin Med","epublish",NA,"eng",2021-10-15,2021-09-14
"1152","34682895",15,10,2021,28,7,2021,"J Clin Med","epublish",NA,"eng",2021-10-15,2021-07-28
"1153","34682894",12,10,2021,14,8,2021,"J Clin Med","epublish",NA,"eng",2021-10-12,2021-08-14
"1154","34682893",15,10,2021,8,9,2021,"J Clin Med","epublish",NA,"eng",2021-10-15,2021-09-08
"1155","34682892",14,10,2021,12,10,2021,"J Clin Med","epublish",NA,"eng",2021-10-14,2021-10-12
"1156","34682891",14,10,2021,6,8,2021,"J Clin Med","epublish",NA,"eng",2021-10-14,2021-08-06
"1157","34682890",16,10,2021,24,8,2021,"J Clin Med","epublish",NA,"eng",2021-10-16,2021-08-24
"1158","34682889",14,10,2021,16,8,2021,"J Clin Med","epublish",NA,"eng",2021-10-14,2021-08-16
"1159","34682888",11,10,2021,23,9,2021,"J Clin Med","epublish",NA,"eng",2021-10-11,2021-09-23
"1160","34682887",11,10,2021,31,8,2021,"J Clin Med","epublish",NA,"eng",2021-10-11,2021-08-31
"1161","34682886",13,10,2021,1,9,2021,"J Clin Med","epublish",NA,"eng",2021-10-13,2021-09-01
"1162","34682885",12,10,2021,31,8,2021,"J Clin Med","epublish",NA,"eng",2021-10-12,2021-08-31
"1163","34682884",15,10,2021,1,9,2021,"J Clin Med","epublish",NA,"eng",2021-10-15,2021-09-01
"1164","34682883",15,10,2021,28,9,2021,"J Clin Med","epublish",NA,"eng",2021-10-15,2021-09-28
"1165","34682882",15,10,2021,31,8,2021,"J Clin Med","epublish",NA,"eng",2021-10-15,2021-08-31
"1166","34682881",12,10,2021,1,9,2021,"J Clin Med","epublish",NA,"eng",2021-10-12,2021-09-01
"1167","34682880",15,10,2021,16,9,2021,"J Clin Med","epublish",NA,"eng",2021-10-15,2021-09-16
"1168","34682878",12,10,2021,13,9,2021,"J Clin Med","epublish",NA,"eng",2021-10-12,2021-09-13
"1169","34682877",14,10,2021,8,9,2021,"J Clin Med","epublish",NA,"eng",2021-10-14,2021-09-08
"1170","34682876",15,10,2021,21,8,2021,"J Clin Med","epublish",NA,"eng",2021-10-15,2021-08-21
"1171","34682875",14,10,2021,8,9,2021,"J Clin Med","epublish",NA,"eng",2021-10-14,2021-09-08
"1172","34682873",13,10,2021,23,9,2021,"J Clin Med","epublish",NA,"eng",2021-10-13,2021-09-23
"1173","34682872",14,10,2021,9,9,2021,"J Clin Med","epublish",NA,"eng",2021-10-14,2021-09-09
"1174","34682871",13,10,2021,6,9,2021,"J Clin Med","epublish",NA,"eng",2021-10-13,2021-09-06
"1175","34682870",14,10,2021,3,9,2021,"J Clin Med","epublish",NA,"eng",2021-10-14,2021-09-03
"1176","34682868",13,10,2021,9,8,2021,"J Clin Med","epublish",NA,"eng",2021-10-13,2021-08-09
"1177","34682867",13,10,2021,2,9,2021,"J Clin Med","epublish",NA,"eng",2021-10-13,2021-09-02
"1178","34682866",13,10,2021,18,8,2021,"J Clin Med","epublish",NA,"eng",2021-10-13,2021-08-18
"1179","34682865",15,10,2021,26,8,2021,"J Clin Med","epublish",NA,"eng",2021-10-15,2021-08-26
"1180","34682864",14,10,2021,22,9,2021,"J Clin Med","epublish",NA,"eng",2021-10-14,2021-09-22
"1181","34682863",12,10,2021,9,8,2021,"J Clin Med","epublish",NA,"eng",2021-10-12,2021-08-09
"1182","34682862",13,10,2021,12,8,2021,"J Clin Med","epublish",NA,"eng",2021-10-13,2021-08-12
"1183","34682861",12,10,2021,13,9,2021,"J Clin Med","epublish",NA,"eng",2021-10-12,2021-09-13
"1184","34682860",11,10,2021,30,8,2021,"J Clin Med","epublish",NA,"eng",2021-10-11,2021-08-30
"1185","34682859",11,10,2021,30,9,2021,"J Clin Med","epublish",NA,"eng",2021-10-11,2021-09-30
"1186","34682858",14,10,2021,15,9,2021,"J Clin Med","epublish",NA,"eng",2021-10-14,2021-09-15
"1187","34682857",13,10,2021,25,8,2021,"J Clin Med","epublish",NA,"eng",2021-10-13,2021-08-25
"1188","34682856",6,10,2021,20,9,2021,"J Clin Med","epublish",NA,"eng",2021-10-06,2021-09-20
"1189","34682854",8,10,2021,24,8,2021,"J Clin Med","epublish",NA,"eng",2021-10-08,2021-08-24
"1190","34682853",13,10,2021,17,9,2021,"J Clin Med","epublish",NA,"eng",2021-10-13,2021-09-17
"1191","34682852",12,10,2021,20,8,2021,"J Clin Med","epublish",NA,"eng",2021-10-12,2021-08-20
"1192","34682851",12,10,2021,28,8,2021,"J Clin Med","epublish",NA,"eng",2021-10-12,2021-08-28
