"","PMID","DayAccepted","MonthAccepted","YearAccepted","DayReceived","MonthReceived","YearReceived","Journal","PublicationStatus","Country","Language","YMD_Accepted","YMD_Received"
"838","34419202",22,7,2021,28,6,2021,"Lancet","ppublish",NA,"eng",2021-07-22,2021-06-28
"839","34419201",22,7,2021,8,6,2020,"Lancet","ppublish",NA,"eng",2021-07-22,2020-06-08
"840","34419200",22,7,2021,11,6,2020,"Lancet","ppublish",NA,"eng",2021-07-22,2020-06-11
"841","34419199",22,7,2021,6,6,2020,"Lancet","ppublish",NA,"eng",2021-07-22,2020-06-06
"842","34419198",22,7,2021,7,6,2020,"Lancet","ppublish",NA,"eng",2021-07-22,2020-06-07
"843","34419197",22,7,2021,6,6,2020,"Lancet","ppublish",NA,"eng",2021-07-22,2020-06-06
"844","34418566",12,8,2021,14,7,2021,"Int J Infect Dis","ppublish",NA,"eng",2021-08-12,2021-07-14
"845","34418565",6,8,2021,28,2,2021,"Int J Infect Dis","ppublish",NA,"eng",2021-08-06,2021-02-28
"846","34418516",25,5,2021,25,4,2021,"J Am Acad Dermatol","ppublish",NA,"eng",2021-05-25,2021-04-25
"847","34418412",16,8,2021,13,8,2021,"J Infect","ppublish",NA,"eng",2021-08-16,2021-08-13
"848","34418360",NA,NA,NA,NA,NA,NA,"Lancet","ppublish",NA,"eng",NA,NA
"849","34416403",11,8,2021,22,4,2021,"Int J Infect Dis","ppublish",NA,"eng",2021-08-11,2021-04-22
"850","34416402",27,7,2021,21,4,2021,"Int J Infect Dis","ppublish",NA,"eng",2021-07-27,2021-04-21
"851","34416257",12,8,2021,6,8,2021,"J Infect","aheadofprint",NA,"eng",2021-08-12,2021-08-06
"852","34416198",NA,NA,NA,NA,NA,NA,"Lancet","ppublish",NA,"eng",NA,NA
"853","34416195",25,5,2021,11,1,2021,"Lancet","ppublish",NA,"eng",2021-05-25,2021-01-11
"854","34416192",6,8,2021,5,8,2021,"Lancet Respir Med","ppublish",NA,"eng",2021-08-06,2021-08-05
"855","34416191",7,6,2021,4,2,2021,"Lancet Respir Med","ppublish",NA,"eng",2021-06-07,2021-02-04
"856","34415631",17,8,2021,30,7,2021,"J Med Virol","ppublish",NA,"eng",2021-08-17,2021-07-30
"857","34415583",18,8,2021,5,7,2021,"J Med Virol","ppublish",NA,"eng",2021-08-18,2021-07-05
"858","34415572",17,8,2021,6,8,2021,"J Med Virol","ppublish",NA,"eng",2021-08-17,2021-08-06
"859","34411947",NA,NA,NA,NA,NA,NA,"Int J Infect Dis","ppublish",NA,"eng",NA,NA
"860","34411720",11,8,2021,26,2,2021,"Int J Infect Dis","ppublish",NA,"eng",2021-08-11,2021-02-26
"861","34411533",26,7,2021,23,7,2021,"Lancet Infect Dis","aheadofprint",NA,"eng",2021-07-26,2021-07-23
"862","34411532",15,7,2021,17,6,2021,"Lancet Infect Dis","aheadofprint",NA,"eng",2021-07-15,2021-06-17
"863","34411531",26,7,2021,11,6,2021,"Lancet Infect Dis","ppublish",NA,"eng",2021-07-26,2021-06-11
"864","34411529",14,7,2021,7,6,2021,"Lancet Public Health","ppublish",NA,"eng",2021-07-14,2021-06-07
"865","34411510",NA,NA,NA,NA,NA,NA,"Lancet Respir Med","ppublish",NA,"eng",NA,NA
"866","34411312",14,8,2021,2,8,2021,"J Med Virol","ppublish",NA,"eng",2021-08-14,2021-08-02
"867","34411311",17,8,2021,28,6,2021,"J Med Virol","ppublish",NA,"eng",2021-08-17,2021-06-28
"868","34407480",12,8,2021,2,3,2021,"Int J Infect Dis","ppublish",NA,"eng",2021-08-12,2021-03-02
"869","34407421",12,8,2021,9,8,2021,"J Infect","ppublish",NA,"eng",2021-08-12,2021-08-09
"870","34406674",16,8,2021,10,6,2021,"J Med Virol","ppublish",NA,"eng",2021-08-16,2021-06-10
"871","34406670",14,8,2021,15,7,2021,"J Med Virol","ppublish",NA,"eng",2021-08-14,2021-07-15
"872","34406660",16,8,2021,16,7,2021,"J Med Virol","ppublish",NA,"eng",2021-08-16,2021-07-16
"873","34403784",12,8,2021,18,6,2021,"Int J Infect Dis","ppublish",NA,"eng",2021-08-12,2021-06-18
"874","34403783",12,8,2021,21,6,2021,"Int J Infect Dis","ppublish",NA,"eng",2021-08-12,2021-06-21
"875","34403782",12,8,2021,16,7,2021,"Int J Infect Dis","ppublish",NA,"eng",2021-08-12,2021-07-16
"876","34403769",6,8,2021,4,8,2021,"J Hosp Infect","ppublish",NA,"eng",2021-08-06,2021-08-04
"877","34403765",4,8,2021,15,6,2021,"J Hosp Infect","ppublish",NA,"eng",2021-08-04,2021-06-15
"878","34403764",6,8,2021,30,7,2021,"J Hosp Infect","ppublish",NA,"eng",2021-08-06,2021-07-30
"879","34403713",1,8,2021,1,8,2021,"J Am Acad Dermatol","ppublish",NA,"eng",2021-08-01,2021-08-01
"880","34403711",13,5,2021,6,4,2021,"J Am Acad Dermatol","ppublish",NA,"eng",2021-05-13,2021-04-06
"881","34403705",28,7,2021,26,7,2021,"J Am Acad Dermatol","ppublish",NA,"eng",2021-07-28,2021-07-26
"882","34403149",14,8,2021,21,5,2021,"J Med Virol","ppublish",NA,"eng",2021-08-14,2021-05-21
"883","34403145",14,8,2021,20,6,2021,"J Med Virol","ppublish",NA,"eng",2021-08-14,2021-06-20
"884","34403142",14,8,2021,14,6,2021,"J Med Virol","ppublish",NA,"eng",2021-08-14,2021-06-14
"885","34403141",11,8,2021,19,7,2021,"J Med Virol","ppublish",NA,"eng",2021-08-11,2021-07-19
"886","34402238",4,8,2021,30,6,2021,"J Korean Med Sci","epublish",NA,"eng",2021-08-04,2021-06-30
"887","34402237",29,7,2021,17,6,2021,"J Korean Med Sci","epublish",NA,"eng",2021-07-29,2021-06-17
"888","34402235",28,7,2021,16,7,2021,"J Korean Med Sci","epublish",NA,"eng",2021-07-28,2021-07-16
"889","34402230",3,8,2021,8,7,2021,"J Korean Med Sci","epublish",NA,"eng",2021-08-03,2021-07-08
"890","34402229",4,8,2021,2,8,2021,"J Korean Med Sci","epublish",NA,"eng",2021-08-04,2021-08-02
"891","34402228",2,8,2021,28,7,2021,"J Korean Med Sci","epublish",NA,"eng",2021-08-02,2021-07-28
"892","34400220",3,8,2021,28,7,2021,"J Infect","ppublish",NA,"eng",2021-08-03,2021-07-28
"893","34400219",7,8,2021,14,7,2021,"J Infect","ppublish",NA,"eng",2021-08-07,2021-07-14
"894","34400218",7,8,2021,29,7,2021,"J Infect","ppublish",NA,"eng",2021-08-07,2021-07-29
"895","34399092",14,7,2021,13,7,2021,"Lancet Infect Dis","ppublish",NA,"eng",2021-07-14,2021-07-13
"896","34399091",3,8,2021,19,7,2021,"Lancet Infect Dis","ppublish",NA,"eng",2021-08-03,2021-07-19
"897","34399090",30,6,2021,5,4,2021,"Lancet Infect Dis","ppublish",NA,"eng",2021-06-30,2021-04-05
"898","34399089",3,8,2021,11,7,2021,"Lancet Infect Dis","ppublish",NA,"eng",2021-08-03,2021-07-11
"899","34391909",9,8,2021,17,4,2021,"Int J Infect Dis","ppublish",NA,"eng",2021-08-09,2021-04-17
"900","34391908",7,8,2021,4,6,2021,"Int J Infect Dis","ppublish",NA,"eng",2021-08-07,2021-06-04
"901","34391548",2,8,2021,30,7,2021,"Lancet Respir Med","ppublish",NA,"eng",2021-08-02,2021-07-30
"902","34391547",19,7,2021,1,7,2021,"Lancet Respir Med","ppublish",NA,"eng",2021-07-19,2021-07-01
"903","34391506",NA,NA,NA,NA,NA,NA,"Lancet Infect Dis","ppublish",NA,"eng",NA,NA
"904","34391505",30,7,2021,13,3,2021,"Lancet","ppublish",NA,"eng",2021-07-30,2021-03-13
"905","34391504",NA,NA,NA,NA,NA,NA,"Lancet","ppublish",NA,"eng",NA,NA
"906","34391503",27,7,2021,22,7,2021,"Lancet","ppublish",NA,"eng",2021-07-27,2021-07-22
"907","34391502",3,8,2021,29,7,2021,"Lancet","ppublish",NA,"eng",2021-08-03,2021-07-29
"908","34391490",NA,NA,NA,NA,NA,NA,"Lancet","ppublish",NA,"eng",NA,NA
"909","34391488",NA,NA,NA,NA,NA,NA,"Lancet","ppublish",NA,"eng",NA,NA
"910","34390858",6,8,2021,6,4,2021,"Int J Infect Dis","ppublish",NA,"eng",2021-08-06,2021-04-06
"911","34390857",4,8,2021,26,4,2021,"Int J Infect Dis","ppublish",NA,"eng",2021-08-04,2021-04-26
"912","34390756",7,8,2021,2,8,2021,"J Infect","ppublish",NA,"eng",2021-08-07,2021-08-02
"913","34390754",7,8,2021,4,8,2021,"J Infect","aheadofprint",NA,"eng",2021-08-07,2021-08-04
"914","34390753",7,8,2021,27,7,2021,"J Infect","ppublish",NA,"eng",2021-08-07,2021-07-27
"915","34390657",13,7,2021,3,7,2021,"Lancet","ppublish",NA,"eng",2021-07-13,2021-07-03
"916","34390655",27,7,2021,13,7,2021,"Lancet","ppublish",NA,"eng",2021-07-27,2021-07-13
"917","34390654",3,8,2021,26,7,2021,"Lancet","ppublish",NA,"eng",2021-08-03,2021-07-26
"918","34388398",20,7,2021,2,6,2021,"Lancet","ppublish",NA,"eng",2021-07-20,2021-06-02
"919","34388397",4,8,2021,29,7,2021,"Lancet","ppublish",NA,"eng",2021-08-04,2021-07-29
"920","34388395",20,7,2021,29,6,2021,"Lancet","ppublish",NA,"eng",2021-07-20,2021-06-29
"921","34388389",12,7,2021,30,4,2021,"Lancet Public Health","ppublish",NA,"eng",2021-07-12,2021-04-30
"922","34388388",30,7,2021,29,7,2021,"Lancet Public Health","ppublish",NA,"eng",2021-07-30,2021-07-29
"923","34387889",9,8,2021,29,5,2021,"J Med Virol","ppublish",NA,"eng",2021-08-09,2021-05-29
"924","34387886",9,8,2021,7,7,2021,"J Med Virol","ppublish",NA,"eng",2021-08-09,2021-07-07
"925","34387884",10,8,2021,13,6,2021,"J Med Virol","ppublish",NA,"eng",2021-08-10,2021-06-13
"926","34387877",10,8,2021,15,7,2021,"J Med Virol","ppublish",NA,"eng",2021-08-10,2021-07-15
"927","34384899",5,8,2021,13,6,2021,"Int J Infect Dis","ppublish",NA,"eng",2021-08-05,2021-06-13
"928","34384897",5,8,2021,16,5,2021,"Int J Infect Dis","ppublish",NA,"eng",2021-08-05,2021-05-16
"929","34384812",5,8,2021,26,7,2021,"J Infect","ppublish",NA,"eng",2021-08-05,2021-07-26
"930","34384811",5,8,2021,3,8,2021,"J Infect","aheadofprint",NA,"eng",2021-08-05,2021-08-03
"931","34384810",5,8,2021,2,8,2021,"J Infect","ppublish",NA,"eng",2021-08-05,2021-08-02
"932","34384539",3,8,2021,1,8,2021,"Lancet","ppublish",NA,"eng",2021-08-03,2021-08-01
"933","34384531",6,7,2021,28,5,2021,"Lancet Infect Dis","ppublish",NA,"eng",2021-07-06,2021-05-28
"934","34380089",5,8,2021,28,7,2021,"Int J Infect Dis","ppublish",NA,"eng",2021-08-05,2021-07-28
"935","34379337",8,8,2021,26,5,2021,"J Med Virol","ppublish",NA,"eng",2021-08-08,2021-05-26
"936","34375762",4,8,2021,27,6,2021,"Int J Infect Dis","ppublish",NA,"eng",2021-08-04,2021-06-27
"937","34375761",4,8,2021,16,4,2021,"Int J Infect Dis","ppublish",NA,"eng",2021-08-04,2021-04-16
"938","34375760",4,8,2021,27,5,2021,"Int J Infect Dis","ppublish",NA,"eng",2021-08-04,2021-05-27
"939","34375711",4,8,2021,1,8,2021,"J Infect","aheadofprint",NA,"eng",2021-08-04,2021-08-01
"940","34375686",29,7,2021,8,6,2021,"J Hosp Infect","ppublish",NA,"eng",2021-07-29,2021-06-08
"941","34375667",2,8,2021,3,5,2021,"J Am Acad Dermatol","ppublish",NA,"eng",2021-08-02,2021-05-03
"942","34375002",8,8,2021,2,6,2021,"J Med Virol","ppublish",NA,"eng",2021-08-08,2021-06-02
"943","34374995",6,8,2021,29,7,2021,"J Med Virol","ppublish",NA,"eng",2021-08-06,2021-07-29
"944","34374991",6,8,2021,24,6,2021,"J Med Virol","ppublish",NA,"eng",2021-08-06,2021-06-24
"945","34371077",1,8,2021,22,7,2021,"J Infect","aheadofprint",NA,"eng",2021-08-01,2021-07-22
"946","34371075",3,8,2021,30,7,2021,"J Infect","aheadofprint",NA,"eng",2021-08-03,2021-07-30
"947","34370976",NA,NA,NA,NA,NA,NA,"Lancet Respir Med","ppublish",NA,"eng",NA,NA
"948","34370972",2,7,2021,27,5,2021,"Lancet","ppublish",NA,"eng",2021-07-02,2021-05-27
"949","34370971",20,7,2021,25,6,2021,"Lancet","ppublish",NA,"eng",2021-07-20,2021-06-25
"950","34370969",23,7,2021,22,7,2021,"Lancet","ppublish",NA,"eng",2021-07-23,2021-07-22
"951","34370328",4,8,2021,28,6,2021,"J Med Virol","ppublish",NA,"eng",2021-08-04,2021-06-28
"952","34370324",4,8,2021,3,7,2021,"J Med Virol","ppublish",NA,"eng",2021-08-04,2021-07-03
"953","34370312",4,8,2021,12,7,2021,"J Med Virol","ppublish",NA,"eng",2021-08-04,2021-07-12
"954","34364950",28,7,2021,4,5,2021,"J Infect","ppublish",NA,"eng",2021-07-28,2021-05-04
"955","34364949",1,8,2021,19,7,2021,"J Infect","aheadofprint",NA,"eng",2021-08-01,2021-07-19
"956","34364526",29,4,2021,14,3,2021,"Lancet","ppublish",NA,"eng",2021-04-29,2021-03-14
"957","34364516",28,6,2021,28,6,2021,"Lancet","ppublish",NA,"eng",2021-06-28,2021-06-28
"958","34364515",28,6,2021,5,6,2021,"Lancet","ppublish",NA,"eng",2021-06-28,2021-06-05
"959","34364512",NA,NA,NA,NA,NA,NA,"Lancet","ppublish",NA,"eng",NA,NA
"960","34364511",NA,NA,NA,NA,NA,NA,"Lancet","ppublish",NA,"eng",NA,NA
"961","34364510",NA,NA,NA,NA,NA,NA,"Lancet","ppublish",NA,"eng",NA,NA
"962","34364412",15,6,2021,22,4,2021,"Lancet","ppublish",NA,"eng",2021-06-15,2021-04-22
"963","34364404",25,6,2021,4,5,2021,"Lancet Public Health","ppublish",NA,"eng",2021-06-25,2021-05-04
"964","34364403",15,7,2021,4,7,2021,"Lancet Public Health","ppublish",NA,"eng",2021-07-15,2021-07-04
"965","34363909",28,7,2021,7,4,2021,"J Am Acad Dermatol","ppublish",NA,"eng",2021-07-28,2021-04-07
"966","34363885",1,8,2021,24,3,2021,"J Infect","ppublish",NA,"eng",2021-08-01,2021-03-24
"967","34363773",28,6,2021,17,5,2021,"Lancet Infect Dis","ppublish",NA,"eng",2021-06-28,2021-05-17
"968","34363772",6,7,2021,13,5,2021,"Lancet Infect Dis","ppublish",NA,"eng",2021-07-06,2021-05-13
"969","34363770",6,7,2021,6,7,2021,"Lancet Infect Dis","ppublish",NA,"eng",2021-07-06,2021-07-06
"970","34363754",9,7,2021,16,6,2021,"Lancet","ppublish",NA,"eng",2021-07-09,2021-06-16
"971","34362229",29,7,2021,16,6,2021,"J Clin Med","epublish",NA,"eng",2021-07-29,2021-06-16
"972","34362224",28,7,2021,17,6,2021,"J Clin Med","epublish",NA,"eng",2021-07-28,2021-06-17
"973","34362208",28,7,2021,22,5,2021,"J Clin Med","epublish",NA,"eng",2021-07-28,2021-05-22
"974","34362206",28,7,2021,31,5,2021,"J Clin Med","epublish",NA,"eng",2021-07-28,2021-05-31
"975","34362188",26,7,2021,2,7,2021,"J Clin Med","epublish",NA,"eng",2021-07-26,2021-07-02
"976","34362185",26,7,2021,3,6,2021,"J Clin Med","epublish",NA,"eng",2021-07-26,2021-06-03
"977","34362178",29,7,2021,8,7,2021,"J Clin Med","epublish",NA,"eng",2021-07-29,2021-07-08
"978","34362170",29,7,2021,18,5,2021,"J Clin Med","epublish",NA,"eng",2021-07-29,2021-05-18
"979","34362155",16,7,2021,28,5,2021,"J Clin Med","epublish",NA,"eng",2021-07-16,2021-05-28
"980","34362150",27,7,2021,22,6,2021,"J Clin Med","epublish",NA,"eng",2021-07-27,2021-06-22
"981","34362146",26,7,2021,17,5,2021,"J Clin Med","epublish",NA,"eng",2021-07-26,2021-05-17
"982","34362142",28,7,2021,21,6,2021,"J Clin Med","epublish",NA,"eng",2021-07-28,2021-06-21
"983","34362141",26,7,2021,15,7,2021,"J Clin Med","epublish",NA,"eng",2021-07-26,2021-07-15
"984","34362136",28,7,2021,8,7,2021,"J Clin Med","epublish",NA,"eng",2021-07-28,2021-07-08
"985","34362133",27,7,2021,9,6,2021,"J Clin Med","epublish",NA,"eng",2021-07-27,2021-06-09
"986","34362118",26,7,2021,28,6,2021,"J Clin Med","epublish",NA,"eng",2021-07-26,2021-06-28
"987","34362088",24,7,2021,28,6,2021,"J Clin Med","epublish",NA,"eng",2021-07-24,2021-06-28
"988","34362085",22,7,2021,24,5,2021,"J Clin Med","epublish",NA,"eng",2021-07-22,2021-05-24
"989","34362074",23,7,2021,25,5,2021,"J Clin Med","epublish",NA,"eng",2021-07-23,2021-05-25
"990","34362066",22,7,2021,3,7,2021,"J Clin Med","epublish",NA,"eng",2021-07-22,2021-07-03
"991","34362060",24,6,2021,26,5,2021,"J Clin Med","epublish",NA,"eng",2021-06-24,2021-05-26
"992","34362053",21,7,2021,29,6,2021,"J Clin Med","epublish",NA,"eng",2021-07-21,2021-06-29
"993","34362039",21,7,2021,22,6,2021,"J Clin Med","epublish",NA,"eng",2021-07-21,2021-06-22
"994","34362021",19,7,2021,22,6,2021,"J Clin Med","epublish",NA,"eng",2021-07-19,2021-06-22
"995","34362017",19,7,2021,14,6,2021,"J Clin Med","epublish",NA,"eng",2021-07-19,2021-06-14
"996","34361998",15,7,2021,17,5,2021,"J Clin Med","epublish",NA,"eng",2021-07-15,2021-05-17
"997","34361994",14,6,2021,27,4,2021,"J Clin Med","epublish",NA,"eng",2021-06-14,2021-04-27
"998","34352224",6,7,2021,17,5,2021,"Lancet Infect Dis","ppublish",NA,"eng",2021-07-06,2021-05-17
"999","34351643",2,8,2021,31,5,2021,"J Med Virol","ppublish",NA,"eng",2021-08-02,2021-05-31
"1000","34351640",2,8,2021,4,7,2021,"J Med Virol","ppublish",NA,"eng",2021-08-02,2021-07-04
"1001","34348116",28,7,2021,15,7,2021,"J Infect","ppublish",NA,"eng",2021-07-28,2021-07-15
"1002","34347302",30,7,2021,6,6,2021,"J Med Virol","ppublish",NA,"eng",2021-07-30,2021-06-06
"1003","34347294",2,8,2021,12,7,2021,"J Med Virol","ppublish",NA,"eng",2021-08-02,2021-07-12
"1004","34343704",28,7,2021,8,6,2021,"Int J Infect Dis","ppublish",NA,"eng",2021-07-28,2021-06-08
"1005","34342188",23,7,2021,23,7,2021,"J Korean Med Sci","epublish",NA,"eng",2021-07-23,2021-07-23
"1006","34342187",22,7,2021,28,6,2021,"J Korean Med Sci","epublish",NA,"eng",2021-07-22,2021-06-28
"1007","34339862",28,7,2021,22,2,2021,"Int J Infect Dis","ppublish",NA,"eng",2021-07-28,2021-02-22
"1008","34339777",23,7,2021,17,2,2021,"Int J Antimicrob Agents","ppublish",NA,"eng",2021-07-23,2021-02-17
"1009","34339625",27,7,2021,21,7,2021,"Lancet","ppublish",NA,"eng",2021-07-27,2021-07-21
"1010","34338203",24,8,2020,24,8,2020,"Lancet","ppublish",NA,"eng",2020-08-24,2020-08-24
"1011","34338201",24,8,2020,19,4,2020,"Lancet","ppublish",NA,"eng",2020-08-24,2020-04-19
"1012","34338199",19,10,2020,19,10,2020,"Lancet","ppublish",NA,"eng",2020-10-19,2020-10-19
"1013","34338198",6,10,2020,28,8,2020,"Lancet","ppublish",NA,"eng",2020-10-06,2020-08-28
"1014","34334353",8,7,2021,22,2,2021,"J Microbiol Immunol Infect","aheadofprint",NA,"eng",2021-07-08,2021-02-22
"1015","34333122",27,7,2021,27,5,2021,"Int J Infect Dis","ppublish",NA,"eng",2021-07-27,2021-05-27
"1016","34333121",27,7,2021,10,5,2021,"Int J Infect Dis","ppublish",NA,"eng",2021-07-27,2021-05-10
"1017","34333120",27,7,2021,8,6,2021,"Int J Infect Dis","ppublish",NA,"eng",2021-07-27,2021-06-08
"1018","34333119",24,7,2021,25,4,2021,"Int J Infect Dis","ppublish",NA,"eng",2021-07-24,2021-04-25
"1019","34332707",12,7,2021,17,6,2021,"Lancet Infect Dis","ppublish",NA,"eng",2021-07-12,2021-06-17
"1020","34332682",16,6,2021,14,6,2021,"Lancet","ppublish",NA,"eng",2021-06-16,2021-06-14
"1021","34332680",16,6,2021,17,5,2021,"Lancet","ppublish",NA,"eng",2021-06-16,2021-05-17
"1022","34332679",16,6,2021,13,5,2021,"Lancet","ppublish",NA,"eng",2021-06-16,2021-05-13
"1023","34332666",NA,NA,NA,NA,NA,NA,"Lancet Public Health","ppublish",NA,"eng",NA,NA
"1024","34332656",NA,NA,NA,NA,NA,NA,"Lancet Respir Med","ppublish",NA,"eng",NA,NA
"1025","34332652",13,4,2021,11,3,2021,"Lancet","ppublish",NA,"eng",2021-04-13,2021-03-11
"1026","34332651",5,5,2021,26,4,2021,"Lancet","ppublish",NA,"eng",2021-05-05,2021-04-26
"1027","34332088",24,7,2021,28,6,2021,"Int J Infect Dis","ppublish",NA,"eng",2021-07-24,2021-06-28
"1028","34332085",23,7,2021,18,4,2021,"Int J Infect Dis","ppublish",NA,"eng",2021-07-23,2021-04-18
"1029","34332084",24,7,2021,1,7,2021,"Int J Infect Dis","ppublish",NA,"eng",2021-07-24,2021-07-01
"1030","34332082",18,7,2021,10,3,2021,"Int J Infect Dis","ppublish",NA,"eng",2021-07-18,2021-03-10
"1031","34332019",24,7,2021,1,7,2021,"J Infect","ppublish",NA,"eng",2021-07-24,2021-07-01
"1032","34332018",25,7,2021,21,7,2021,"J Infect","aheadofprint",NA,"eng",2021-07-25,2021-07-21
"1033","34332017",24,7,2021,21,7,2021,"J Infect","aheadofprint",NA,"eng",2021-07-24,2021-07-21
"1034","34331891",14,6,2021,30,4,2021,"Lancet Infect Dis","ppublish",NA,"eng",2021-06-14,2021-04-30
"1035","34331890",14,6,2021,10,5,2021,"Lancet Infect Dis","ppublish",NA,"eng",2021-06-14,2021-05-10
"1036","34331886",NA,NA,NA,NA,NA,NA,"Lancet Infect Dis","ppublish",NA,"eng",NA,NA
"1037","34331881",NA,NA,NA,NA,NA,NA,"Lancet Infect Dis","ppublish",NA,"eng",NA,NA
"1038","34331876",21,6,2021,5,1,2021,"Lancet Infect Dis","ppublish",NA,"eng",2021-06-21,2021-01-05
"1039","34331866",19,7,2021,19,7,2021,"Lancet Respir Med","ppublish",NA,"eng",2021-07-19,2021-07-19
"1040","34331717",29,7,2021,19,3,2021,"J Med Virol","ppublish",NA,"eng",2021-07-29,2021-03-19
"1041","34331714",29,7,2021,16,6,2021,"J Med Virol","ppublish",NA,"eng",2021-07-29,2021-06-16
"1042","34331713",29,7,2021,24,6,2021,"J Med Virol","ppublish",NA,"eng",2021-07-29,2021-06-24
"1043","34331707",29,7,2021,25,5,2021,"J Med Virol","ppublish",NA,"eng",2021-07-29,2021-05-25
"1044","34329678",25,7,2021,20,7,2021,"J Infect","ppublish",NA,"eng",2021-07-25,2021-07-20
"1045","34329676",23,7,2021,15,4,2021,"J Infect","ppublish",NA,"eng",2021-07-23,2021-04-15
"1046","34329675",24,7,2021,15,7,2021,"J Infect","ppublish",NA,"eng",2021-07-24,2021-07-15
"1047","34329674",24,7,2021,23,7,2021,"J Infect","ppublish",NA,"eng",2021-07-24,2021-07-23
"1048","34329672",24,7,2021,21,7,2021,"J Infect","aheadofprint",NA,"eng",2021-07-24,2021-07-21
"1049","34329624",15,6,2021,12,5,2021,"Lancet Respir Med","ppublish",NA,"eng",2021-06-15,2021-05-12
"1050","34329620",NA,NA,NA,NA,NA,NA,"Lancet Infect Dis","ppublish",NA,"eng",NA,NA
"1051","34329584",12,7,2021,28,6,2021,"Lancet","ppublish",NA,"eng",2021-07-12,2021-06-28
"1052","34329583",20,7,2021,21,6,2021,"Lancet","ppublish",NA,"eng",2021-07-20,2021-06-21
"1053","34329486",28,7,2021,1,7,2021,"J Med Virol","ppublish",NA,"eng",2021-07-28,2021-07-01
"1054","34325045",22,7,2021,28,6,2021,"Int J Infect Dis","ppublish",NA,"eng",2021-07-22,2021-06-28
"1055","34325044",22,7,2021,17,6,2021,"Int J Infect Dis","ppublish",NA,"eng",2021-07-22,2021-06-17
"1056","34325043",22,7,2021,15,7,2021,"Int J Infect Dis","ppublish",NA,"eng",2021-07-22,2021-07-15
"1057","34325042",22,7,2021,29,6,2021,"Int J Infect Dis","ppublish",NA,"eng",2021-07-22,2021-06-29
"1058","34324941",21,7,2021,17,7,2021,"J Infect","ppublish",NA,"eng",2021-07-21,2021-07-17
"1059","34324939",21,7,2021,17,7,2021,"J Infect","ppublish",NA,"eng",2021-07-21,2021-07-17
"1060","34324836",28,6,2021,23,4,2021,"Lancet Infect Dis","ppublish",NA,"eng",2021-06-28,2021-04-23
"1061","34324217",27,7,2021,23,6,2021,"J Med Virol","ppublish",NA,"eng",2021-07-27,2021-06-23
"1062","34324213",27,7,2021,8,7,2021,"J Med Virol","ppublish",NA,"eng",2021-07-27,2021-07-08
"1063","34324212",27,7,2021,13,7,2021,"J Med Virol","ppublish",NA,"eng",2021-07-27,2021-07-13
"1064","34324210",27,7,2021,21,6,2021,"J Med Virol","ppublish",NA,"eng",2021-07-27,2021-06-21
"1065","34320461",1,7,2021,22,6,2021,"Int J Infect Dis","ppublish",NA,"eng",2021-07-01,2021-06-22
"1066","34320413",22,7,2021,28,6,2021,"Int J Infect Dis","ppublish",NA,"eng",2021-07-22,2021-06-28
"1067","34320412",21,7,2021,27,2,2021,"Int J Infect Dis","ppublish",NA,"eng",2021-07-21,2021-02-27
"1068","34320391",23,7,2021,22,7,2021,"J Infect","ppublish",NA,"eng",2021-07-23,2021-07-22
"1069","34320390",21,7,2021,15,6,2021,"J Infect","ppublish",NA,"eng",2021-07-21,2021-06-15
"1070","34320389",15,7,2021,20,6,2021,"J Infect","ppublish",NA,"eng",2021-07-15,2021-06-20
"1071","34314747",28,6,2021,21,6,2021,"J Am Acad Dermatol","ppublish",NA,"eng",2021-06-28,2021-06-21
"1072","34314737",21,7,2021,12,7,2021,"J Infect","ppublish",NA,"eng",2021-07-21,2021-07-12
"1073","34314067",23,7,2021,12,2,2021,"J Med Virol","ppublish",NA,"eng",2021-07-23,2021-02-12
"1074","34314057",24,7,2021,24,6,2021,"J Med Virol","ppublish",NA,"eng",2021-07-24,2021-06-24
"1075","34314051",24,7,2021,5,7,2021,"J Med Virol","ppublish",NA,"eng",2021-07-24,2021-07-05
"1076","34314050",24,7,2021,20,5,2021,"J Med Virol","ppublish",NA,"eng",2021-07-24,2021-05-20
"1077","34314049",24,7,2021,1,7,2021,"J Med Virol","ppublish",NA,"eng",2021-07-24,2021-07-01
"1078","34314048",24,7,2021,29,6,2021,"J Med Virol","ppublish",NA,"eng",2021-07-24,2021-06-29
"1079","34314045",24,7,2021,1,7,2021,"J Med Virol","ppublish",NA,"eng",2021-07-24,2021-07-01
"1080","34314040",24,7,2021,27,5,2021,"J Med Virol","ppublish",NA,"eng",2021-07-24,2021-05-27
"1081","34314037",24,7,2021,23,5,2021,"J Med Virol","ppublish",NA,"eng",2021-07-24,2021-05-23
"1082","34314031",24,7,2021,13,7,2021,"J Med Virol","ppublish",NA,"eng",2021-07-24,2021-07-13
"1083","34313037",19,7,2021,20,4,2021,"J Korean Med Sci","epublish",NA,"eng",2021-07-19,2021-04-20
"1084","34313036",11,7,2021,26,5,2021,"J Korean Med Sci","epublish",NA,"eng",2021-07-11,2021-05-26
"1085","34311100",20,7,2021,11,6,2021,"Int J Infect Dis","ppublish",NA,"eng",2021-07-20,2021-06-11
"1086","34310901",15,3,2021,5,1,2021,"Lancet Respir Med","aheadofprint",NA,"eng",2021-03-15,2021-01-05
