"","PMID","DayAccepted","MonthAccepted","YearAccepted","DayReceived","MonthReceived","YearReceived","Journal","PublicationStatus","Country","Language","YMD_Accepted","YMD_Received"
"1048","34858921",4,10,2021,28,6,2021,"Front Public Health","epublish",NA,"eng",2021-10-04,2021-06-28
"1049","34858920",5,10,2021,17,6,2021,"Front Public Health","epublish",NA,"eng",2021-10-05,2021-06-17
"1050","34858918",11,10,2021,9,6,2021,"Front Public Health","epublish",NA,"eng",2021-10-11,2021-06-09
"1051","34858917",18,10,2021,24,5,2021,"Front Public Health","epublish",NA,"eng",2021-10-18,2021-05-24
"1052","34858914",18,10,2021,28,4,2021,"Front Public Health","epublish",NA,"eng",2021-10-18,2021-04-28
"1053","34858910",15,10,2021,6,10,2021,"Front Pediatr","epublish",NA,"eng",2021-10-15,2021-10-06
"1054","34858909",13,10,2021,30,9,2021,"Front Pediatr","epublish",NA,"eng",2021-10-13,2021-09-30
"1055","34858898",23,9,2021,28,4,2021,"Front Pediatr","epublish",NA,"eng",2021-09-23,2021-04-28
"1056","34858891",5,11,2021,31,8,2021,"Can J Gastroenterol Hepatol","epublish",NA,"eng",2021-11-05,2021-08-31
"1057","34858866",13,9,2021,26,5,2021,"Front Cell Infect Microbiol","epublish",NA,"eng",2021-09-13,2021-05-26
"1058","34858762",29,10,2021,NA,NA,NA,"Cureus","epublish",NA,"eng",2021-10-29,NA
"1059","34858736",25,10,2021,NA,NA,NA,"Cureus","epublish",NA,"eng",2021-10-25,NA
"1060","34858722",26,9,2021,5,6,2021,"Int J Burns Trauma","epublish",NA,"eng",2021-09-26,2021-06-05
"1061","34858665",10,11,2021,5,6,2021,"Int J Nephrol","epublish",NA,"eng",2021-11-10,2021-06-05
"1062","34858640",2,9,2021,19,7,2021,"J Clin Transl Sci","epublish",NA,"eng",2021-09-02,2021-07-19
"1063","34858631",NA,NA,NA,NA,NA,NA,"Soc Media Soc","ppublish",NA,"eng",NA,NA
"1064","34858623",12,9,2021,1,10,2020,"Oxf Med Case Reports","epublish",NA,"eng",2021-09-12,2020-10-01
"1065","34858619",NA,NA,NA,NA,NA,NA,"Natl Sci Rev","epublish",NA,"eng",NA,NA
"1066","34858596",10,10,2021,28,7,2021,"Evol Med Public Health","epublish",NA,"eng",2021-10-10,2021-07-28
"1067","34858595",5,10,2021,10,8,2021,"Evol Med Public Health","epublish",NA,"eng",2021-10-05,2021-08-10
"1068","34858592",NA,NA,NA,NA,NA,NA,"J Glob Health","epublish",NA,"eng",NA,NA
"1069","34858516",5,11,2021,11,7,2021,"Future Virol","ppublish",NA,"eng",2021-11-05,2021-07-11
"1070","34858515",1,11,2021,16,7,2021,"Future Virol","ppublish",NA,"eng",2021-11-01,2021-07-16
"1071","34858514",4,11,2021,3,7,2021,"Future Virol","ppublish",NA,"eng",2021-11-04,2021-07-03
"1072","34858512",30,10,2021,29,6,2021,"Evid Based Complement Alternat Med","epublish",NA,"eng",2021-10-30,2021-06-29
"1073","34858480",18,10,2021,26,8,2021,"Front Genet","epublish",NA,"eng",2021-10-18,2021-08-26
"1074","34858473",11,10,2021,31,7,2021,"Front Genet","epublish",NA,"eng",2021-10-11,2021-07-31
"1075","34858440",25,10,2021,18,10,2021,"Front Immunol","epublish",NA,"eng",2021-10-25,2021-10-18
"1076","34858430",25,10,2021,7,9,2021,"Front Immunol","epublish",NA,"eng",2021-10-25,2021-09-07
"1077","34858428",11,10,2021,6,9,2021,"Front Immunol","epublish",NA,"eng",2021-10-11,2021-09-06
"1078","34858417",25,10,2021,27,8,2021,"Front Immunol","epublish",NA,"eng",2021-10-25,2021-08-27
"1079","34858409",25,10,2021,10,8,2021,"Front Immunol","epublish",NA,"eng",2021-10-25,2021-08-10
"1080","34858407",21,10,2021,31,7,2021,"Front Immunol","epublish",NA,"eng",2021-10-21,2021-07-31
"1081","34858406",26,10,2021,30,7,2021,"Front Immunol","epublish",NA,"eng",2021-10-26,2021-07-30
"1082","34858405",20,10,2021,28,7,2021,"Front Immunol","epublish",NA,"eng",2021-10-20,2021-07-28
"1083","34858404",21,10,2021,26,7,2021,"Front Immunol","epublish",NA,"eng",2021-10-21,2021-07-26
"1084","34858403",11,10,2021,23,7,2021,"Front Immunol","epublish",NA,"eng",2021-10-11,2021-07-23
"1085","34858397",26,10,2021,30,6,2021,"Front Immunol","epublish",NA,"eng",2021-10-26,2021-06-30
"1086","34858396",25,10,2021,24,6,2021,"Front Immunol","epublish",NA,"eng",2021-10-25,2021-06-24
"1087","34858386",18,10,2021,1,3,2021,"Front Immunol","epublish",NA,"eng",2021-10-18,2021-03-01
"1088","34858383",21,10,2021,4,10,2021,"Front Microbiol","epublish",NA,"eng",2021-10-21,2021-10-04
"1089","34858373",21,10,2021,20,8,2021,"Front Microbiol","epublish",NA,"eng",2021-10-21,2021-08-20
"1090","34858370",19,10,2021,15,8,2021,"Front Microbiol","epublish",NA,"eng",2021-10-19,2021-08-15
"1091","34858298",18,10,2021,9,9,2021,"Front Psychol","epublish",NA,"eng",2021-10-18,2021-09-09
"1092","34858296",20,10,2021,7,9,2021,"Front Psychol","epublish",NA,"eng",2021-10-20,2021-09-07
"1093","34858293",18,10,2021,1,9,2021,"Front Psychol","epublish",NA,"eng",2021-10-18,2021-09-01
"1094","34858288",14,10,2021,21,8,2021,"Front Psychol","epublish",NA,"eng",2021-10-14,2021-08-21
"1095","34858284",20,10,2021,11,8,2021,"Front Psychol","epublish",NA,"eng",2021-10-20,2021-08-11
"1096","34858273",4,10,2021,8,7,2021,"Front Psychol","epublish",NA,"eng",2021-10-04,2021-07-08
"1097","34858272",19,10,2021,6,7,2021,"Front Psychol","epublish",NA,"eng",2021-10-19,2021-07-06
"1098","34858260",13,10,2021,5,6,2021,"Front Psychol","epublish",NA,"eng",2021-10-13,2021-06-05
"1099","34858254",29,9,2021,21,5,2021,"Front Psychol","epublish",NA,"eng",2021-09-29,2021-05-21
"1100","34858248",30,9,2021,8,5,2021,"Front Psychol","epublish",NA,"eng",2021-09-30,2021-05-08
"1101","34858232",18,10,2021,16,8,2021,"Front Psychiatry","epublish",NA,"eng",2021-10-18,2021-08-16
"1102","34858231",5,10,2021,15,8,2021,"Front Psychiatry","epublish",NA,"eng",2021-10-05,2021-08-15
"1103","34858230",1,10,2021,12,8,2021,"Front Psychiatry","epublish",NA,"eng",2021-10-01,2021-08-12
"1104","34858229",18,10,2021,7,8,2021,"Front Psychiatry","epublish",NA,"eng",2021-10-18,2021-08-07
"1105","34858227",23,9,2021,29,7,2021,"Front Psychiatry","epublish",NA,"eng",2021-09-23,2021-07-29
"1106","34858218",18,10,2021,1,4,2021,"Front Psychiatry","epublish",NA,"eng",2021-10-18,2021-04-01
"1107","34858214",11,10,2021,1,9,2021,"Front Physiol","epublish",NA,"eng",2021-10-11,2021-09-01
"1108","34858173",18,10,2021,2,7,2021,"Front Pharmacol","epublish",NA,"eng",2021-10-18,2021-07-02
"1109","34858116",NA,NA,NA,NA,NA,NA,"Perspect Health Inf Manag","epublish",NA,"eng",NA,NA
"1110","34858108",NA,NA,NA,NA,NA,NA,"J Med Libr Assoc","ppublish",NA,"eng",NA,NA
"1111","34858106",NA,NA,NA,NA,NA,NA,"J Med Libr Assoc","ppublish",NA,"eng",NA,NA
"1112","34858102",NA,NA,NA,NA,NA,NA,"J Med Libr Assoc","ppublish",NA,"eng",NA,NA
"1113","34858074",18,11,2021,22,9,2021,"Adv Med Educ Pract","epublish",NA,"eng",2021-11-18,2021-09-22
"1114","34858073",18,11,2021,3,9,2021,"Risk Manag Healthc Policy","epublish",NA,"eng",2021-11-18,2021-09-03
"1115","34858072",22,10,2021,23,6,2021,"Risk Manag Healthc Policy","epublish",NA,"eng",2021-10-22,2021-06-23
"1116","34858071",15,11,2021,14,10,2021,"Risk Manag Healthc Policy","epublish",NA,"eng",2021-11-15,2021-10-14
"1117","34858069",16,11,2021,16,9,2021,"Psychol Res Behav Manag","epublish",NA,"eng",2021-11-16,2021-09-16
"1118","34858063",17,11,2021,17,11,2021,"Int J Womens Health","epublish",NA,"eng",2021-11-17,2021-11-17
"1119","34858050",13,9,2021,4,6,2021,"Int J Gen Med","epublish",NA,"eng",2021-09-13,2021-06-04
"1120","34858037",17,11,2021,20,9,2021,"Infect Drug Resist","epublish",NA,"eng",2021-11-17,2021-09-20
"1121","34858029",9,11,2021,30,7,2021,"J Multidiscip Healthc","epublish",NA,"eng",2021-11-09,2021-07-30
"1122","34857994",30,3,2021,3,3,2021,"J Clin Biochem Nutr","ppublish",NA,"eng",2021-03-30,2021-03-03
"1123","34857990",4,5,2021,17,3,2021,"J Clin Biochem Nutr","ppublish",NA,"eng",2021-05-04,2021-03-17
"1124","34857967",NA,NA,NA,NA,NA,NA,"Can Vet J","ppublish",NA,"eng",NA,NA
"1125","34857956",NA,NA,NA,NA,NA,NA,"Nat Rev Cardiol","aheadofprint",NA,"eng",NA,NA
"1126","34857948",NA,NA,NA,NA,NA,NA,"Nature","ppublish",NA,"eng",NA,NA
"1127","34857946",NA,NA,NA,NA,NA,NA,"Nature","ppublish",NA,"eng",NA,NA
"1128","34857897",30,9,2021,11,7,2021,"Hypertens Res","aheadofprint",NA,"eng",2021-09-30,2021-07-11
"1129","34857884",NA,NA,NA,NA,NA,NA,"Nat Rev Drug Discov","aheadofprint",NA,"eng",NA,NA
"1130","34857854",12,11,2021,27,4,2021,"Commun Biol","epublish",NA,"eng",2021-11-12,2021-04-27
"1131","34857840",19,11,2021,13,5,2021,"Sci Rep","epublish",NA,"eng",2021-11-19,2021-05-13
"1132","34857815",18,11,2021,9,12,2020,"Sci Rep","epublish",NA,"eng",2021-11-18,2020-12-09
"1133","34857806",18,11,2021,13,8,2021,"Sci Rep","epublish",NA,"eng",2021-11-18,2021-08-13
"1134","34857794",3,11,2021,15,6,2021,"Sci Rep","epublish",NA,"eng",2021-11-03,2021-06-15
"1135","34857785",17,11,2021,16,7,2021,"Sci Rep","epublish",NA,"eng",2021-11-17,2021-07-16
"1136","34857771",3,11,2021,24,5,2021,"NPJ Vaccines","epublish",NA,"eng",2021-11-03,2021-05-24
"1137","34857753",14,11,2021,29,9,2021,"Signal Transduct Target Ther","epublish",NA,"eng",2021-11-14,2021-09-29
"1138","34857696",NA,NA,NA,NA,NA,NA,"Curr Opin Pulm Med","ppublish",NA,"eng",NA,NA
"1139","34857681",NA,NA,NA,NA,NA,NA,"Clin Obstet Gynecol","aheadofprint",NA,"eng",NA,NA
"1140","34857677",NA,NA,NA,NA,NA,NA,"J Biosci","ppublish",NA,"eng",NA,NA
"1141","34857663",9,11,2021,20,8,2021,"J Nucl Med","aheadofprint",NA,"eng",2021-11-09,2021-08-20
"1142","34857644",NA,NA,NA,NA,NA,NA,"BMJ","epublish",NA,"eng",NA,NA
"1143","34857639",1,11,2021,NA,NA,NA,"Proc Natl Acad Sci U S A","ppublish",NA,"eng",2021-11-01,NA
"1144","34857628",25,10,2021,NA,NA,NA,"Proc Natl Acad Sci U S A","ppublish",NA,"eng",2021-10-25,NA
"1145","34857596",NA,NA,NA,NA,NA,NA,"Cleve Clin J Med","epublish",NA,"eng",NA,NA
"1146","34857595",NA,NA,NA,NA,NA,NA,"Cleve Clin J Med","epublish",NA,"eng",NA,NA
"1147","34857587",31,8,2021,13,7,2021,"Eur Respir J","epublish",NA,"eng",2021-08-31,2021-07-13
"1148","34857586",NA,NA,NA,NA,NA,NA,"BMJ","epublish",NA,"eng",NA,NA
"1149","34857584",NA,NA,NA,NA,NA,NA,"BMJ Open","epublish",NA,"eng",NA,NA
"1150","34857583",NA,NA,NA,NA,NA,NA,"BMJ Open","epublish",NA,"eng",NA,NA
"1151","34857582",NA,NA,NA,NA,NA,NA,"BMJ Open","epublish",NA,"eng",NA,NA
"1152","34857579",NA,NA,NA,NA,NA,NA,"BMJ Open","epublish",NA,"eng",NA,NA
"1153","34857575",NA,NA,NA,NA,NA,NA,"BMJ Open","epublish",NA,"eng",NA,NA
"1154","34857573",NA,NA,NA,NA,NA,NA,"BMJ Open","epublish",NA,"eng",NA,NA
"1155","34857565",NA,NA,NA,NA,NA,NA,"BMJ Open","epublish",NA,"eng",NA,NA
"1156","34857559",NA,NA,NA,NA,NA,NA,"BMJ Open","epublish",NA,"eng",NA,NA
"1157","34857539",20,11,2021,NA,NA,NA,"Br J Sports Med","aheadofprint",NA,"eng",2021-11-20,NA
"1158","34857532",29,11,2021,13,8,2021,"Am J Pharm Educ","aheadofprint",NA,"eng",2021-11-29,2021-08-13
"1159","34857523",26,10,2021,31,7,2021,"BMJ Glob Health","ppublish",NA,"eng",2021-10-26,2021-07-31
"1160","34857521",5,7,2021,18,3,2021,"BMJ Glob Health","ppublish",NA,"eng",2021-07-05,2021-03-18
"1161","34857518",NA,NA,NA,NA,NA,NA,"BMJ","epublish",NA,"eng",NA,NA
"1162","34857511",NA,NA,NA,NA,NA,NA,"Arch Dis Child","aheadofprint",NA,"eng",NA,NA
"1163","34857510",18,11,2021,30,4,2021,"Arch Dis Child","aheadofprint",NA,"eng",2021-11-18,2021-04-30
"1164","34857505",27,4,2021,24,4,2021,"Rev Esp Anestesiol Reanim (Engl Ed)","ppublish",NA,"eng",2021-04-27,2021-04-24
"1165","34857504",3,3,2021,27,2,2021,"Rev Esp Anestesiol Reanim (Engl Ed)","ppublish",NA,"eng",2021-03-03,2021-02-27
"1166","34857497",8,11,2021,4,9,2021,"J Med Imaging Radiat Sci","aheadofprint",NA,"eng",2021-11-08,2021-09-04
"1167","34857490",7,11,2021,19,10,2021,"Prim Care Diabetes","aheadofprint",NA,"eng",2021-11-07,2021-10-19
"1168","34857489",9,11,2021,6,8,2021,"J Am Pharm Assoc (2003)","aheadofprint",NA,"eng",2021-11-09,2021-08-06
"1169","34857462",23,11,2021,22,9,2021,"J Infect Chemother","aheadofprint",NA,"eng",2021-11-23,2021-09-22
"1170","34857421",18,11,2021,13,9,2021,"Vaccine","aheadofprint",NA,"eng",2021-11-18,2021-09-13
"1171","34857407",22,8,2021,5,8,2021,"An Bras Dermatol","aheadofprint",NA,"eng",2021-08-22,2021-08-05
"1172","34857406",9,11,2021,26,6,2021,"Health Policy","aheadofprint",NA,"eng",2021-11-09,2021-06-26
"1173","34857373",18,10,2021,31,8,2021,"J Pediatr Surg","aheadofprint",NA,"eng",2021-10-18,2021-08-31
"1174","34857369",4,11,2021,24,3,2021,"J Psychiatr Res","aheadofprint",NA,"eng",2021-11-04,2021-03-24
"1175","34857253",27,9,2021,23,7,2021,"Clin Nutr ESPEN","ppublish",NA,"eng",2021-09-27,2021-07-23
"1176","34857243",27,8,2021,25,8,2021,"Clin Nutr ESPEN","ppublish",NA,"eng",2021-08-27,2021-08-25
"1177","34857240",11,9,2021,9,7,2021,"Clin Nutr ESPEN","ppublish",NA,"eng",2021-09-11,2021-07-09
"1178","34857231",19,9,2021,5,8,2021,"Clin Nutr ESPEN","ppublish",NA,"eng",2021-09-19,2021-08-05
"1179","34857221",10,9,2021,9,4,2021,"Clin Nutr ESPEN","ppublish",NA,"eng",2021-09-10,2021-04-09
"1180","34857207",28,9,2021,5,7,2021,"Clin Nutr ESPEN","ppublish",NA,"eng",2021-09-28,2021-07-05
"1181","34857198",20,9,2021,28,3,2021,"Clin Nutr ESPEN","ppublish",NA,"eng",2021-09-20,2021-03-28
"1182","34857197",12,10,2021,9,10,2021,"Clin Nutr ESPEN","ppublish",NA,"eng",2021-10-12,2021-10-09
"1183","34857194",12,10,2021,6,10,2021,"Clin Nutr ESPEN","ppublish",NA,"eng",2021-10-12,2021-10-06
"1184","34857188",13,9,2021,30,4,2021,"Clin Nutr ESPEN","ppublish",NA,"eng",2021-09-13,2021-04-30
"1185","34857187",13,9,2021,2,3,2021,"Clin Nutr ESPEN","ppublish",NA,"eng",2021-09-13,2021-03-02
"1186","34857182",18,10,2021,27,3,2021,"Clin Nutr ESPEN","ppublish",NA,"eng",2021-10-18,2021-03-27
"1187","34857177",4,10,2021,21,7,2021,"JACC Heart Fail","ppublish",NA,"eng",2021-10-04,2021-07-21
"1188","34857175",14,7,2021,16,4,2021,"JACC Heart Fail","ppublish",NA,"eng",2021-07-14,2021-04-16
"1189","34857167",28,9,2020,12,8,2020,"Rev Port Cardiol (Engl Ed)","ppublish",NA,"eng",2020-09-28,2020-08-12
"1190","34857086",NA,NA,NA,NA,NA,NA,"J Sci Med Sport","ppublish",NA,"eng",NA,NA
"1191","34857078",11,8,2021,23,6,2021,"Dtsch Arztebl Int","ppublish",NA,"eng",2021-08-11,2021-06-23
"1192","34857074",24,8,2021,28,7,2021,"Dtsch Arztebl Int","ppublish",NA,"eng",2021-08-24,2021-07-28
"1193","34857071",27,7,2021,30,5,2021,"Aust Health Rev","aheadofprint",NA,"eng",2021-07-27,2021-05-30
"1194","34857070",NA,NA,NA,NA,NA,NA,"Euro Surveill","ppublish",NA,"eng",NA,NA
"1195","34857069",NA,NA,NA,NA,NA,NA,"Euro Surveill","ppublish",NA,"eng",NA,NA
"1196","34857068",NA,NA,NA,NA,NA,NA,"Euro Surveill","ppublish",NA,"eng",NA,NA
"1197","34857067",NA,NA,NA,NA,NA,NA,"Euro Surveill","ppublish",NA,"eng",NA,NA
"1198","34857066",NA,NA,NA,NA,NA,NA,"Euro Surveill","ppublish",NA,"eng",NA,NA
"1199","34857065",NA,NA,NA,NA,NA,NA,"Euro Surveill","ppublish",NA,"eng",NA,NA
"1200","34857064",NA,NA,NA,NA,NA,NA,"Euro Surveill","ppublish",NA,"eng",NA,NA
"1201","34857056",23,11,2021,28,9,2021,"J Pharm Policy Pract","epublish",NA,"eng",2021-11-23,2021-09-28
"1202","34857045",28,10,2021,3,5,2021,"J Med Case Rep","epublish",NA,"eng",2021-10-28,2021-05-03
"1203","34857029",20,11,2021,12,4,2021,"Trials","epublish",NA,"eng",2021-11-20,2021-04-12
"1204","34857026",4,11,2021,3,8,2021,"Child Adolesc Psychiatry Ment Health","epublish",NA,"eng",2021-11-04,2021-08-03
"1205","34857010",26,8,2021,22,7,2021,"Trials","epublish",NA,"eng",2021-08-26,2021-07-22
"1206","34857008",15,11,2021,25,5,2021,"Environ Health","epublish",NA,"eng",2021-11-15,2021-05-25
"1207","34856995",17,11,2021,23,6,2021,"BMC Health Serv Res","epublish",NA,"eng",2021-11-17,2021-06-23
"1208","34856970",3,11,2021,29,7,2021,"BMC Health Serv Res","epublish",NA,"eng",2021-11-03,2021-07-29
"1209","34856959",19,10,2021,16,5,2021,"BMC Public Health","epublish",NA,"eng",2021-10-19,2021-05-16
"1210","34856937",29,10,2021,7,10,2021,"BMC Infect Dis","epublish",NA,"eng",2021-10-29,2021-10-07
"1211","34856919",20,11,2021,8,6,2021,"Environ Health Prev Med","epublish",NA,"eng",2021-11-20,2021-06-08
"1212","34856891",NA,NA,NA,NA,NA,NA,"Emerg Microbes Infect","aheadofprint",NA,"eng",NA,NA
"1213","34856884",NA,NA,NA,NA,NA,NA,"Hum Vaccin Immunother","aheadofprint",NA,"eng",NA,NA
"1214","34856880",NA,NA,NA,NA,NA,NA,"Int J Occup Saf Ergon","aheadofprint",NA,"eng",NA,NA
"1215","34856879",NA,NA,NA,NA,NA,NA,"Hum Vaccin Immunother","aheadofprint",NA,"eng",NA,NA
"1216","34856876",NA,NA,NA,NA,NA,NA,"Hum Vaccin Immunother","aheadofprint",NA,"eng",NA,NA
"1217","34856872",NA,NA,NA,NA,NA,NA,"J Biol Dyn","ppublish",NA,"eng",NA,NA
"1218","34856868",NA,NA,NA,NA,NA,NA,"Hum Vaccin Immunother","aheadofprint",NA,"eng",NA,NA
"1219","34856866",NA,NA,NA,NA,NA,NA,"Hum Vaccin Immunother","aheadofprint",NA,"eng",NA,NA
"1220","34856857",NA,NA,NA,NA,NA,NA,"Hum Vaccin Immunother","aheadofprint",NA,"eng",NA,NA
"1221","34856855",NA,NA,NA,NA,NA,NA,"Hum Vaccin Immunother","aheadofprint",NA,"eng",NA,NA
"1222","34856836",NA,NA,NA,NA,NA,NA,"Future Oncol","ppublish",NA,"eng",NA,NA
"1223","34856832",NA,NA,NA,NA,NA,NA,"J Health Psychol","aheadofprint",NA,"eng",NA,NA
"1224","34856829",NA,NA,NA,NA,NA,NA,"Health Commun","aheadofprint",NA,"eng",NA,NA
"1225","34856823",NA,NA,NA,NA,NA,NA,"Account Res","aheadofprint",NA,"eng",NA,NA
"1226","34856819",NA,NA,NA,NA,NA,NA,"Vet Pathol","aheadofprint",NA,"eng",NA,NA
"1227","34856806",NA,NA,NA,NA,NA,NA,"J Phys Chem B","aheadofprint",NA,"eng",NA,NA
"1228","34856802",NA,NA,NA,NA,NA,NA,"J Chem Theory Comput","aheadofprint",NA,"eng",NA,NA
"1229","34856799",NA,NA,NA,NA,NA,NA,"ACS Infect Dis","aheadofprint",NA,"eng",NA,NA
"1230","34856793",NA,NA,NA,NA,NA,NA,"West Afr J Med","ppublish",NA,"eng",NA,NA
"1231","34856780",NA,NA,NA,NA,NA,NA,"Minerva Med","aheadofprint",NA,"eng",NA,NA
"1232","34856779",NA,NA,NA,NA,NA,NA,"Minerva Med","aheadofprint",NA,"eng",NA,NA
"1233","34856778",NA,NA,NA,NA,NA,NA,"Pol Arch Intern Med","aheadofprint",NA,"eng",NA,NA
"1234","34856770",23,9,2021,4,6,2021,"Front Biosci (Landmark Ed)","ppublish",NA,"eng",2021-09-23,2021-06-04
"1235","34856768",24,9,2021,11,6,2021,"Front Biosci (Landmark Ed)","ppublish",NA,"eng",2021-09-24,2021-06-11
"1236","34856767",19,10,2021,8,6,2021,"Front Biosci (Landmark Ed)","ppublish",NA,"eng",2021-10-19,2021-06-08
"1237","34856759",4,11,2021,4,10,2021,"Front Biosci (Landmark Ed)","ppublish",NA,"eng",2021-11-04,2021-10-04
"1238","34856741",NA,NA,NA,NA,NA,NA,"West Afr J Med","ppublish",NA,"eng",NA,NA
"1239","34853816",1,10,2021,NA,NA,NA,"Wellcome Open Res","epublish",NA,"eng",2021-10-01,NA
"1240","34853676",13,10,2021,NA,NA,NA,"F1000Res","epublish",NA,"eng",2021-10-13,NA
"1241","34853675",21,6,2021,NA,NA,NA,"F1000Res","epublish",NA,"eng",2021-06-21,NA
"1242","34693206",8,11,2021,NA,NA,NA,"HRB Open Res","epublish",NA,"eng",2021-11-08,NA
"1243","34856640",3,11,2021,5,4,2021,"Public Health Nurs","aheadofprint",NA,"eng",2021-11-03,2021-04-05
"1244","34856634",1,12,2021,1,12,2021,"Kardiol Pol","aheadofprint",NA,"eng",2021-12-01,2021-12-01
"1245","34856626",NA,NA,NA,NA,NA,NA,"Ultraschall Med","ppublish",NA,"eng",NA,NA
"1246","34856612",NA,NA,NA,NA,NA,NA,"Am J Perinatol","aheadofprint",NA,"eng",NA,NA
"1247","34856599",NA,NA,NA,NA,NA,NA,"Transplantation","aheadofprint",NA,"eng",NA,NA
"1248","34856574",7,10,2021,4,8,2021,"Obstet Gynecol","aheadofprint",NA,"eng",2021-10-07,2021-08-04
"1249","34856560",23,9,2021,19,7,2021,"Obstet Gynecol","aheadofprint",NA,"eng",2021-09-23,2021-07-19
"1250","34856552",4,9,2021,12,5,2021,"Dement Geriatr Cogn Disord","aheadofprint",NA,"eng",2021-09-04,2021-05-12
"1251","34856539",18,7,2021,11,9,2020,"Blood Purif","aheadofprint",NA,"eng",2021-07-18,2020-09-11
"1252","34856536",28,6,2021,29,4,2021,"Am J Trop Med Hyg","aheadofprint",NA,"eng",2021-06-28,2021-04-29
"1253","34856529",22,11,2021,30,4,2021,"Acta Psychol (Amst)","aheadofprint",NA,"eng",2021-11-22,2021-04-30
"1254","34856520",9,10,2021,20,5,2021,"Public Health","aheadofprint",NA,"eng",2021-10-09,2021-05-20
"1255","34856503",5,11,2021,21,7,2021,"Int J Nurs Stud","aheadofprint",NA,"eng",2021-11-05,2021-07-21
"1256","34856500",8,11,2021,10,5,2021,"Epidemics","aheadofprint",NA,"eng",2021-11-08,2021-05-10
"1257","34856493",14,11,2021,21,9,2021,"J Pharm Biomed Anal","aheadofprint",NA,"eng",2021-11-14,2021-09-21
"1258","34856435",9,11,2021,2,8,2021,"J Infect Public Health","aheadofprint",NA,"eng",2021-11-09,2021-08-02
"1259","34856434",15,11,2021,31,5,2021,"J Infect Public Health","aheadofprint",NA,"eng",2021-11-15,2021-05-31
"1260","34856313",26,10,2021,9,7,2021,"Kidney Int","aheadofprint",NA,"eng",2021-10-26,2021-07-09
"1261","34856308",28,11,2021,28,5,2021,"J Virol Methods","aheadofprint",NA,"eng",2021-11-28,2021-05-28
"1262","34856306",29,11,2021,28,9,2020,"J Virol Methods","aheadofprint",NA,"eng",2021-11-29,2020-09-28
"1263","34856293",26,11,2021,31,10,2021,"Int J Cardiol","aheadofprint",NA,"eng",2021-11-26,2021-10-31
"1264","34856280",24,11,2021,28,8,2021,"Sci Total Environ","aheadofprint",NA,"eng",2021-11-24,2021-08-28
"1265","34856229",27,11,2021,23,11,2021,"J Infect","aheadofprint",NA,"eng",2021-11-27,2021-11-23
"1266","34856175",NA,NA,NA,NA,NA,NA,"Lancet Diabetes Endocrinol","aheadofprint",NA,"eng",NA,NA
"1267","34856137",15,10,2021,28,9,2021,"Lancet Oncol","ppublish",NA,"eng",2021-10-15,2021-09-28
"1268","34856118",14,9,2021,10,4,2021,"Aust Health Rev","aheadofprint",NA,"eng",2021-09-14,2021-04-10
"1269","34856115",NA,NA,NA,NA,NA,NA,"Emerg Infect Dis","aheadofprint",NA,"eng",NA,NA
"1270","34856114",NA,NA,NA,NA,NA,NA,"Emerg Infect Dis","aheadofprint",NA,"eng",NA,NA
"1271","34856113",NA,NA,NA,NA,NA,NA,"Emerg Infect Dis","aheadofprint",NA,"eng",NA,NA
"1272","34856112",NA,NA,NA,NA,NA,NA,"Emerg Infect Dis","aheadofprint",NA,"eng",NA,NA
"1273","34856111",NA,NA,NA,NA,NA,NA,"Emerg Infect Dis","aheadofprint",NA,"eng",NA,NA
"1274","34856095",NA,NA,NA,NA,NA,NA,"Top Antivir Med","ppublish",NA,"eng",NA,NA
"1275","34856090",12,11,2021,17,10,2021,"Clin Chem Lab Med","aheadofprint",NA,"eng",2021-11-12,2021-10-17
"1276","34856089",14,11,2021,23,9,2021,"Z Naturforsch C J Biosci","aheadofprint",NA,"eng",2021-11-14,2021-09-23
"1277","34856087",NA,NA,NA,NA,NA,NA,"Ideggyogy Sz","ppublish",NA,"hun",NA,NA
"1278","34856085",NA,NA,NA,NA,NA,NA,"Ideggyogy Sz","ppublish",NA,"eng",NA,NA
"1279","34856043",1,12,2021,28,10,2021,"Angew Chem Int Ed Engl","aheadofprint",NA,"eng",2021-12-01,2021-10-28
"1280","34856034",NA,NA,NA,NA,NA,NA,"Pediatr Allergy Immunol","aheadofprint",NA,"eng",NA,NA
"1281","34856031",NA,NA,NA,NA,NA,NA,"Eur J Haematol","aheadofprint",NA,"eng",NA,NA
"1282","34856014",29,11,2021,10,11,2021,"Am J Hematol","aheadofprint",NA,"eng",2021-11-29,2021-11-10
"1283","34855980",NA,NA,NA,NA,NA,NA,"Tex Med","epublish",NA,"eng",NA,NA
"1284","34855974",NA,NA,NA,NA,NA,NA,"Tex Med","epublish",NA,"eng",NA,NA
"1285","34855970",NA,NA,NA,NA,NA,NA,"Tex Med","epublish",NA,"eng",NA,NA
"1286","34855969",NA,NA,NA,NA,NA,NA,"Tex Med","epublish",NA,"eng",NA,NA
"1287","34855968",NA,NA,NA,NA,NA,NA,"Tex Med","epublish",NA,"eng",NA,NA
"1288","34855966",NA,NA,NA,NA,NA,NA,"Tex Med","epublish",NA,"eng",NA,NA
"1289","34855963",NA,NA,NA,NA,NA,NA,"Tex Med","epublish",NA,"eng",NA,NA
