"","PMID","DayAccepted","MonthAccepted","YearAccepted","DayReceived","MonthReceived","YearReceived","Journal","PublicationStatus","Country","Language","YMD_Accepted","YMD_Received"
"834","32248521",NA,NA,NA,NA,NA,NA,"International journal of gynaecology and obstetrics: the official organ of the International Federation of Gynaecology and Obstetrics","aheadofprint","United States","eng",NA,NA
"835","32248387",NA,NA,NA,NA,NA,NA,"Molecular diagnosis &amp; therapy","aheadofprint","New Zealand","eng",NA,NA
"836","32248146",27,3,2020,24,3,2020,"European respiratory review : an official journal of the European Respiratory Society","epublish","England","eng",2020-03-27,2020-03-24
"837","32248145",NA,NA,NA,NA,NA,NA,"JMIR public health and surveillance","aheadofprint","Canada","eng",NA,NA
"838","32248083",NA,NA,NA,NA,NA,NA,"Diabetes &amp; metabolic syndrome","aheadofprint","Netherlands","eng",NA,NA
"839","32247931",1,4,2020,9,3,2020,"Travel medicine and infectious disease","aheadofprint","Netherlands","eng",2020-04-01,2020-03-09
"840","32247928",27,3,2020,25,3,2020,"Travel medicine and infectious disease","aheadofprint","Netherlands","eng",2020-03-27,2020-03-25
"841","32247927",26,3,2020,5,3,2020,"Travel medicine and infectious disease","aheadofprint","Netherlands","eng",2020-03-26,2020-03-05
"842","32247926",27,3,2020,22,3,2020,"Travel medicine and infectious disease","aheadofprint","Netherlands","eng",2020-03-27,2020-03-22
"843","32247925",31,3,2020,31,3,2020,"Travel medicine and infectious disease","aheadofprint","Netherlands","eng",2020-03-31,2020-03-31
"844","32247898",23,3,2020,23,3,2020,"Early human development","aheadofprint","Ireland","eng",2020-03-23,2020-03-23
"845","32247882",1,4,2020,1,4,2020,"Journal of minimally invasive gynecology","aheadofprint","United States","eng",2020-04-01,2020-04-01
"846","32247881",1,4,2020,1,4,2020,"Journal of minimally invasive gynecology","aheadofprint","United States","eng",2020-04-01,2020-04-01
"847","32247836",30,3,2020,28,3,2020,"Journal of the American College of Surgeons","aheadofprint","United States","eng",2020-03-30,2020-03-28
"848","32247826",18,3,2020,25,2,2020,"International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases","aheadofprint","Canada","eng",2020-03-18,2020-02-25
"849","32247821",23,3,2020,18,3,2020,"Pharmacological research","aheadofprint","Netherlands","eng",2020-03-23,2020-03-18
"850","32247797",26,3,2020,23,3,2020,"World neurosurgery","aheadofprint","United States","eng",2020-03-26,2020-03-23
"851","32247755",25,3,2020,25,3,2020,"Gastrointestinal endoscopy","aheadofprint","United States","eng",2020-03-25,2020-03-25
"852","32247754",26,3,2020,19,3,2020,"Gastrointestinal endoscopy","aheadofprint","United States","eng",2020-03-26,2020-03-19
"853","32247752",2,3,2020,28,1,2020,"Journal of infection and public health","aheadofprint","England","eng",2020-03-02,2020-01-28
"854","32247725",NA,NA,NA,NA,NA,NA,"Urology","aheadofprint","United States","eng",NA,NA
"855","32247695",26,3,2020,23,3,2020,"Gastroenterology","aheadofprint","United States","eng",2020-03-26,2020-03-23
"856","32247692",20,3,2020,12,3,2020,"Gastroenterology","aheadofprint","United States","eng",2020-03-20,2020-03-12
"857","32247691",20,3,2020,12,3,2020,"Gastroenterology","aheadofprint","United States","eng",2020-03-20,2020-03-12
"858","32247680",25,3,2020,25,3,2020,"Research in social &amp; administrative pharmacy : RSAP","aheadofprint","United States","eng",2020-03-25,2020-03-25
"859","32247642",27,3,2020,24,3,2020,"Annals of oncology : official journal of the European Society for Medical Oncology","aheadofprint","England","eng",2020-03-27,2020-03-24
"860","32247631",16,3,2020,5,3,2020,"Kidney international","aheadofprint","United States","eng",2020-03-16,2020-03-05
"861","32247592",18,3,2020,17,3,2020,"Journal of the Formosan Medical Association = Taiwan yi zhi","aheadofprint","Singapore","eng",2020-03-18,2020-03-17
"862","32247584",19,3,2020,13,3,2020,"American journal of infection control","aheadofprint","United States","eng",2020-03-19,2020-03-13
"863","32247518",NA,NA,NA,NA,NA,NA,"American journal of ophthalmology","aheadofprint","United States","eng",NA,NA
"864","32247384",NA,NA,NA,NA,NA,NA,"Lancet (London, England)","ppublish","England","eng",NA,NA
"865","32247383",30,3,2020,30,3,2020,"Lancet (London, England)","ppublish","England","eng",2020-03-30,2020-03-30
"866","32247382",17,3,2020,17,3,2020,"Lancet (London, England)","ppublish","England","eng",2020-03-17,2020-03-17
"867","32247381",18,3,2020,18,3,2020,"Lancet (London, England)","ppublish","England","eng",2020-03-18,2020-03-18
"868","32247379",NA,NA,NA,NA,NA,NA,"Lancet (London, England)","ppublish","England","eng",NA,NA
"869","32247378",NA,NA,NA,NA,NA,NA,"Lancet (London, England)","ppublish","England","eng",NA,NA
"870","32247329",30,3,2020,24,3,2020,"The Lancet. Public health","aheadofprint","England","eng",2020-03-30,2020-03-24
"871","32247328",26,3,2020,24,3,2020,"The Lancet. Public health","aheadofprint","England","eng",2020-03-26,2020-03-24
"872","32247327",27,3,2020,26,3,2020,"The Lancet. Global health","aheadofprint","England","eng",2020-03-27,2020-03-26
"873","32247326",13,3,2020,21,2,2020,"The Lancet. Infectious diseases","aheadofprint","United States","eng",2020-03-13,2020-02-21
"874","32247325",24,3,2020,18,3,2020,"The Lancet. Respiratory medicine","aheadofprint","England","eng",2020-03-24,2020-03-18
"875","32247324",31,3,2020,31,3,2020,"Lancet (London, England)","aheadofprint","England","eng",2020-03-31,2020-03-31
"876","32247323",20,3,2020,19,3,2020,"Lancet (London, England)","aheadofprint","England","eng",2020-03-20,2020-03-19
"877","32247322",30,3,2020,14,3,2020,"Lancet (London, England)","aheadofprint","England","eng",2020-03-30,2020-03-14
"878","32247320",18,3,2020,2,3,2020,"Lancet (London, England)","aheadofprint","England","eng",2020-03-18,2020-03-02
"879","32247319",NA,NA,NA,NA,NA,NA,"The Lancet. Oncology","aheadofprint","England","eng",NA,NA
"880","32247318",NA,NA,NA,NA,NA,NA,"The American journal of tropical medicine and hygiene","aheadofprint","United States","eng",NA,NA
"881","32247317",NA,NA,NA,NA,NA,NA,"The American journal of tropical medicine and hygiene","aheadofprint","United States","eng",NA,NA
"882","32247261",19,3,2020,3,3,2020,"Asian journal of psychiatry","aheadofprint","Netherlands","eng",2020-03-19,2020-03-03
"883","32247213",NA,NA,NA,NA,NA,NA,"Diabetes &amp; metabolic syndrome","aheadofprint","Netherlands","eng",NA,NA
"884","32247212",NA,NA,NA,NA,NA,NA,"Diabetes &amp; metabolic syndrome","aheadofprint","Netherlands","eng",NA,NA
"885","32247211",22,3,2020,21,3,2020,"Diabetes &amp; metabolic syndrome","aheadofprint","Netherlands","eng",2020-03-22,2020-03-21
"886","32247204",20,3,2020,19,3,2020,"Radiotherapy and oncology : journal of the European Society for Therapeutic Radiology and Oncology","aheadofprint","Ireland","eng",2020-03-20,2020-03-19
"887","32247200",16,3,2020,5,10,2018,"Nurse education in practice","aheadofprint","Scotland","eng",2020-03-16,2018-10-05
"888","32247193",24,3,2020,23,3,2020,"Journal of the neurological sciences","aheadofprint","Netherlands","eng",2020-03-24,2020-03-23
"889","32247066",NA,NA,NA,NA,NA,NA,"Journal of gynecology obstetrics and human reproduction","aheadofprint","France","eng",NA,NA
"890","32247056",25,3,2020,21,3,2020,"Journal of pain and symptom management","aheadofprint","United States","eng",2020-03-25,2020-03-21
"891","32247050",24,3,2020,8,3,2020,"International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases","aheadofprint","Canada","eng",2020-03-24,2020-03-08
"892","32247038",31,3,2020,31,3,2020,"Clinical immunology (Orlando, Fla.)","aheadofprint","United States","eng",2020-03-31,2020-03-31
"893","32247030",30,3,2020,28,3,2020,"Journal of vascular surgery","aheadofprint","United States","eng",2020-03-30,2020-03-28
"894","32247029",20,3,2020,19,3,2020,"Journal of vascular surgery","aheadofprint","United States","eng",2020-03-20,2020-03-19
"895","32247022",24,3,2020,18,3,2020,"Gastroenterology","aheadofprint","United States","eng",2020-03-24,2020-03-18
"896","32247018",NA,NA,NA,NA,NA,NA,"Gastroenterology","aheadofprint","United States","eng",NA,NA
"897","32247017",20,3,2020,15,3,2020,"Travel medicine and infectious disease","aheadofprint","Netherlands","eng",2020-03-20,2020-03-15
"898","32247016",25,3,2020,24,3,2020,"Travel medicine and infectious disease","aheadofprint","Netherlands","eng",2020-03-25,2020-03-24
"899","32247013",25,3,2020,25,3,2020,"Heart rhythm","aheadofprint","United States","eng",2020-03-25,2020-03-25
"900","32246996",28,3,2020,9,3,2020,"Clinical microbiology and infection : the official publication of the European Society of Clinical Microbiology and Infectious Diseases","aheadofprint","England","eng",2020-03-28,2020-03-09
"901","32246972",25,3,2020,23,3,2020,"Journal of the American Academy of Dermatology","aheadofprint","United States","eng",2020-03-25,2020-03-23
"902","32246969",24,3,2020,20,3,2020,"Journal of the American Academy of Dermatology","aheadofprint","United States","eng",2020-03-24,2020-03-20
"903","32246966",25,3,2020,20,3,2020,"Journal of the American Academy of Dermatology","aheadofprint","United States","eng",2020-03-25,2020-03-20
"904","32246939",21,3,2020,13,3,2020,"The lancet. Gastroenterology &amp; hepatology","aheadofprint","Netherlands","eng",2020-03-21,2020-03-13
"905","32246918",26,3,2020,23,3,2020,"The Lancet. Global health","aheadofprint","England","eng",2020-03-26,2020-03-23
"906","32246917",17,3,2020,25,2,2020,"The Lancet. Neurology","aheadofprint","England","eng",2020-03-17,2020-02-25
"907","32246915",30,3,2020,28,3,2020,"Lancet (London, England)","aheadofprint","England","eng",2020-03-30,2020-03-28
"908","32246914",30,3,2020,23,3,2020,"Lancet (London, England)","aheadofprint","England","eng",2020-03-30,2020-03-23
"909","32246913",25,3,2020,19,3,2020,"The Lancet. Haematology","aheadofprint","England","eng",2020-03-25,2020-03-19
"910","32246912",20,3,2020,18,2,2020,"The Lancet. Haematology","aheadofprint","England","eng",2020-03-20,2020-02-18
"911","32246910",NA,NA,NA,NA,NA,NA,"The Lancet. Child &amp; adolescent health","aheadofprint","England","eng",NA,NA
"912","32246906",23,3,2020,22,3,2020,"The Lancet. Infectious diseases","aheadofprint","United States","eng",2020-03-23,2020-03-22
"913","32246905",13,3,2020,18,2,2020,"The Lancet. Infectious diseases","aheadofprint","United States","eng",2020-03-13,2020-02-18
"914","32246904",NA,NA,NA,NA,NA,NA,"The Lancet. Respiratory medicine","aheadofprint","England","eng",NA,NA
"915","32246897",NA,NA,NA,NA,NA,NA,"EMBO molecular medicine","aheadofprint","England","eng",NA,NA
"916","32246890",NA,NA,NA,NA,NA,NA,"Influenza and other respiratory viruses","aheadofprint","England","eng",NA,NA
"917","32246886",NA,NA,NA,NA,NA,NA,"Influenza and other respiratory viruses","aheadofprint","England","eng",NA,NA
"918","32246879",NA,NA,NA,NA,NA,NA,"Haemophilia : the official journal of the World Federation of Hemophilia","aheadofprint","England","eng",NA,NA
"919","32246874",29,3,2020,28,3,2020,"Journal of gastroenterology and hepatology","aheadofprint","Australia","eng",2020-03-29,2020-03-28
"920","32246849",NA,NA,NA,NA,NA,NA,"Anaesthesia","aheadofprint","England","eng",NA,NA
"921","32246845",NA,NA,NA,NA,NA,NA,"The EMBO journal","aheadofprint","England","eng",NA,NA
"922","32246843",NA,NA,NA,NA,NA,NA,"Anaesthesia","aheadofprint","England","eng",NA,NA
"923","32246838",NA,NA,NA,NA,NA,NA,"Anaesthesia","aheadofprint","England","eng",NA,NA
"924","32246834",NA,NA,NA,NA,NA,NA,"Clinical pharmacology and therapeutics","aheadofprint","United States","eng",NA,NA
"925","32246822",23,3,2020,6,3,2020,"Clinical chemistry","aheadofprint","England","eng",2020-03-23,2020-03-06
"926","32246819",NA,NA,NA,NA,NA,NA,"Medical science monitor : international medical journal of experimental and clinical research","epublish","United States","eng",NA,NA
"927","32246793",NA,NA,NA,NA,NA,NA,"Worldviews on evidence-based nursing","aheadofprint","United States","eng",NA,NA
"928","32246787",NA,NA,NA,NA,NA,NA,"Journal of sleep research","aheadofprint","England","eng",NA,NA
"929","32246784",1,4,2020,19,3,2020,"Journal of medical virology","aheadofprint","United States","eng",2020-04-01,2020-03-19
"930","32246783",31,3,2020,26,3,2020,"Journal of medical virology","aheadofprint","United States","eng",2020-03-31,2020-03-26
"931","32246782",NA,NA,NA,NA,NA,NA,"Journal of medical virology","aheadofprint","United States","eng",NA,NA
"932","32246722",NA,NA,NA,NA,NA,NA,"FEBS letters","aheadofprint","England","eng",NA,NA
"933","32246576",NA,NA,NA,NA,NA,NA,"Liver transplantation : official publication of the American Association for the Study of Liver Diseases and the International Liver Transplantation Society","aheadofprint","United States","eng",NA,NA
"934","32246529",NA,NA,NA,NA,NA,NA,"Clinical otolaryngology : official journal of ENT-UK ; official journal of Netherlands Society for Oto-Rhino-Laryngology &amp; Cervico-Facial Surgery","aheadofprint","England","eng",NA,NA
"935","32246515",NA,NA,NA,NA,NA,NA,"The Journal of rural health : official journal of the American Rural Health Association and the National Rural Health Care Association","aheadofprint","England","eng",NA,NA
"936","32246503",31,3,2020,19,3,2020,"Journal of medical virology","aheadofprint","United States","eng",2020-03-31,2020-03-19
"937","32246500",NA,NA,NA,NA,NA,NA,"The Journal of rural health : official journal of the American Rural Health Association and the National Rural Health Care Association","aheadofprint","England","eng",NA,NA
"938","32246497",NA,NA,NA,NA,NA,NA,"The Journal of rural health : official journal of the American Rural Health Association and the National Rural Health Care Association","aheadofprint","England","eng",NA,NA
"939","32246490",NA,NA,NA,NA,NA,NA,"The Journal of rural health : official journal of the American Rural Health Association and the National Rural Health Care Association","aheadofprint","England","eng",NA,NA
"940","32246431",25,3,2020,24,3,2020,"Canadian journal of anaesthesia = Journal canadien d'anesthesie","aheadofprint","United States","eng",2020-03-25,2020-03-24
"941","32246403",29,3,2020,12,3,2020,"Science China. Life sciences","aheadofprint","China","eng",2020-03-29,2020-03-12
"942","32246356",NA,NA,NA,NA,NA,NA,"AIDS and behavior","aheadofprint","United States","eng",NA,NA
"943","32246317",NA,NA,NA,NA,NA,NA,"Journal of thrombosis and thrombolysis","aheadofprint","Netherlands","eng",NA,NA
"944","32246280",23,3,2020,25,2,2020,"Clinical oral investigations","aheadofprint","Germany","eng",2020-03-23,2020-02-25
"945","32246209",27,3,2020,18,3,2020,"European journal of nuclear medicine and molecular imaging","aheadofprint","Germany","eng",2020-03-27,2020-03-18
"946","32246185",NA,NA,NA,NA,NA,NA,"World journal of surgery","aheadofprint","United States","eng",NA,NA
"947","32246149",NA,NA,NA,28,3,2020,"Clinical infectious diseases : an official publication of the Infectious Diseases Society of America","aheadofprint","United States","eng",NA,2020-03-28
"948","32246144",NA,NA,NA,30,3,2020,"The journals of gerontology. Series A, Biological sciences and medical sciences","aheadofprint","United States","eng",NA,2020-03-30
"949","32246142",NA,NA,NA,25,3,2020,"Clinical infectious diseases : an official publication of the Infectious Diseases Society of America","aheadofprint","United States","eng",NA,2020-03-25
"950","32246121",NA,NA,NA,NA,NA,NA,"Nature","aheadofprint","England","eng",NA,NA
"951","32246119",NA,NA,NA,NA,NA,NA,"Nature","aheadofprint","England","eng",NA,NA
"952","32246113",NA,NA,NA,NA,NA,NA,"Nature medicine","aheadofprint","United States","eng",NA,NA
"953","32246105",NA,NA,NA,NA,NA,NA,"Nature human behaviour","aheadofprint","England","eng",NA,NA
"954","32246101",NA,NA,NA,NA,NA,NA,"Nature reviews. Nephrology","aheadofprint","England","eng",NA,NA
"955","32245909",31,3,2020,22,3,2020,"Gut","aheadofprint","England","eng",2020-03-31,2020-03-22
"956","32245904",27,3,2020,27,3,2020,"ESMO open","ppublish","England","eng",2020-03-27,2020-03-27
"957","32245885",NA,NA,NA,NA,NA,NA,"Science immunology","ppublish","United States","eng",NA,NA
"958","32245880",NA,NA,NA,NA,NA,NA,"BMJ (Clinical research ed.)","epublish","England","eng",NA,NA
"959","32245874",NA,NA,NA,NA,NA,NA,"The Veterinary record","ppublish","England","eng",NA,NA
"960","32245870",NA,NA,NA,NA,NA,NA,"The Veterinary record","ppublish","England","eng",NA,NA
"961","32245869",NA,NA,NA,NA,NA,NA,"The Veterinary record","ppublish","England","eng",NA,NA
"962","32245859",NA,NA,NA,NA,NA,NA,"The Veterinary record","ppublish","England","eng",NA,NA
"963","32245855",NA,NA,NA,NA,NA,NA,"The Veterinary record","ppublish","England","eng",NA,NA
"964","32245847",NA,NA,NA,NA,NA,NA,"BMJ (Clinical research ed.)","epublish","England","eng",NA,NA
"965","32245844",30,3,2020,26,3,2020,"Neurology","aheadofprint","United States","eng",2020-03-30,2020-03-26
"966","32245840",24,3,2020,19,3,2020,"Regional anesthesia and pain medicine","aheadofprint","England","eng",2020-03-24,2020-03-19
"967","32245835",NA,NA,NA,NA,NA,NA,"Journal of clinical microbiology","aheadofprint","United States","eng",NA,NA
"968","32245833",NA,NA,NA,NA,NA,NA,"Journal of clinical microbiology","aheadofprint","United States","eng",NA,NA
"969","32245830",NA,NA,NA,NA,NA,NA,"BMJ (Clinical research ed.)","epublish","England","eng",NA,NA
"970","32245814",NA,NA,NA,NA,NA,NA,"Proceedings of the National Academy of Sciences of the United States of America","aheadofprint","United States","eng",NA,NA
"971","32245802",NA,NA,NA,NA,NA,NA,"BMJ (Clinical research ed.)","epublish","England","eng",NA,NA
"972","32245784",1,4,2020,14,3,2020,"Science (New York, N.Y.)","aheadofprint","United States","eng",2020-04-01,2020-03-14
"973","32245780",NA,NA,NA,NA,NA,NA,"Clinical journal of the American Society of Nephrology : CJASN","aheadofprint","United States","eng",NA,NA
"974","32245770",NA,NA,NA,NA,NA,NA,"BMJ (Clinical research ed.)","epublish","England","eng",NA,NA
"975","32245769",NA,NA,NA,NA,NA,NA,"BMJ (Clinical research ed.)","epublish","England","eng",NA,NA
"976","32245754",31,3,2020,NA,NA,NA,"Postgraduate medical journal","aheadofprint","England","eng",2020-03-31,NA
"977","32245751",NA,NA,NA,NA,NA,NA,"BMJ (Clinical research ed.)","epublish","England","eng",NA,NA
"978","32245738",13,3,2020,12,3,2020,"Anales de pediatria (Barcelona, Spain : 2003)","aheadofprint","Spain","spa",2020-03-13,2020-03-12
"979","32245701",21,3,2020,7,3,2020,"The American journal of emergency medicine","aheadofprint","United States","eng",2020-03-21,2020-03-07
"980","32245691",24,3,2020,24,3,2020,"Research in social &amp; administrative pharmacy : RSAP","aheadofprint","United States","eng",2020-03-24,2020-03-24
"981","32245656",20,3,2020,20,3,2020,"Archives of cardiovascular diseases","aheadofprint","Netherlands","eng",2020-03-20,2020-03-20
"982","32245603",NA,NA,NA,NA,NA,NA,"Bulletin du cancer","aheadofprint","France","fre",NA,NA
"983","32245590",NA,NA,NA,20,2,2020,"Chinese journal of natural medicines","ppublish","China","eng",NA,2020-02-20
"984","32245396",23,3,2020,19,3,2020,"Military Medical Research","epublish","International","eng",2020-03-23,2020-03-19
"985","32245395",23,3,2020,11,3,2020,"Military Medical Research","epublish","England","eng",2020-03-23,2020-03-11
"986","32245346",NA,NA,NA,NA,NA,NA,"Journal of aging &amp; social policy","aheadofprint","England","eng",NA,NA
"987","32245264",20,3,2020,1,3,2020,"Pharmaceuticals (Basel, Switzerland)","epublish","Switzerland","eng",2020-03-20,2020-03-01
"988","32245157",18,3,2020,27,2,2020,"Healthcare (Basel, Switzerland)","epublish","Switzerland","eng",2020-03-18,2020-02-27
"989","32245083",19,3,2020,4,3,2020,"Pathogens (Basel, Switzerland)","epublish","Switzerland","eng",2020-03-19,2020-03-04
"990","32244852",18,3,2020,17,3,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-03-18,2020-03-17
"991","32244841",31,3,2020,26,3,2020,"Diagnostics (Basel, Switzerland)","epublish","Switzerland","eng",2020-03-31,2020-03-26
"992","32244779",28,3,2020,28,2,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-03-28,2020-02-28
"993","32244776",31,3,2020,24,3,2020,"Brain sciences","epublish","Switzerland","eng",2020-03-31,2020-03-24
"994","32244498",28,3,2020,11,3,2020,"International journal of environmental research and public health","epublish","Switzerland","eng",2020-03-28,2020-03-11
"995","32244425",30,3,2020,28,2,2020,"International journal of environmental research and public health","epublish","Switzerland","eng",2020-03-30,2020-02-28
"996","32244415",27,3,2020,12,3,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-03-27,2020-03-12
"997","32244365",27,3,2020,18,3,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-03-27,2020-03-18
"998","32244261",NA,NA,NA,NA,NA,NA,"Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi","aheadofprint","China","chi",NA,NA
"999","32244260",NA,NA,NA,NA,NA,NA,"Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi","aheadofprint","China","chi",NA,NA
"1000","32244258",NA,NA,NA,NA,NA,NA,"Surgical technology international","aheadofprint","United States","eng",NA,NA
"1001","32244248",24,3,2020,24,3,2020,"Pediatric research","aheadofprint","United States","eng",2020-03-24,2020-03-24
"1002","32244166",16,3,2020,21,2,2020,"Journal of reproductive immunology","aheadofprint","Ireland","eng",2020-03-16,2020-02-21
"1003","32244059",28,3,2020,25,3,2020,"Heart rhythm","aheadofprint","United States","eng",2020-03-28,2020-03-25
"1004","32244041",27,3,2020,17,2,2020,"Microbial pathogenesis","aheadofprint","England","eng",2020-03-27,2020-02-17
"1005","32244021",23,3,2020,20,3,2020,"Journal of the American Academy of Dermatology","aheadofprint","United States","eng",2020-03-23,2020-03-20
"1006","32244017",23,3,2020,21,3,2020,"Journal of the American Academy of Dermatology","aheadofprint","United States","eng",2020-03-23,2020-03-21
"1007","32243950",23,3,2020,21,3,2020,"The Journal of hospital infection","aheadofprint","England","eng",2020-03-23,2020-03-21
"1008","32243949",26,3,2020,17,3,2020,"The Journal of hospital infection","aheadofprint","England","eng",2020-03-26,2020-03-17
"1009","32243947",26,3,2020,16,3,2020,"The Journal of hospital infection","aheadofprint","England","eng",2020-03-26,2020-03-16
"1010","32243945",28,3,2020,11,3,2020,"Chest","aheadofprint","United States","eng",2020-03-28,2020-03-11
"1011","32243944",29,3,2020,22,3,2020,"Chest","aheadofprint","United States","eng",2020-03-29,2020-03-22
"1012","32243920",28,3,2020,27,3,2020,"Journal of thoracic oncology : official publication of the International Association for the Study of Lung Cancer","aheadofprint","United States","eng",2020-03-28,2020-03-27
"1013","32243919",27,3,2020,26,3,2020,"Journal of thoracic oncology : official publication of the International Association for the Study of Lung Cancer","aheadofprint","United States","eng",2020-03-27,2020-03-26
"1014","32243911",30,3,2020,26,3,2020,"Medecine et maladies infectieuses","aheadofprint","France","eng",2020-03-30,2020-03-26
"1015","32243894",24,3,2020,23,3,2020,"Annals of oncology : official journal of the European Society for Medical Oncology","aheadofprint","England","eng",2020-03-24,2020-03-23
"1016","32243893",27,3,2020,23,3,2020,"Annals of oncology : official journal of the European Society for Medical Oncology","aheadofprint","England","eng",2020-03-27,2020-03-23
"1017","32243877",30,3,2020,23,3,2020,"The Journal of allergy and clinical immunology","aheadofprint","United States","eng",2020-03-30,2020-03-23
"1018","32243846",NA,NA,NA,NA,NA,NA,"Stem cell reports","aheadofprint","United States","eng",NA,NA
"1019","32243818",19,3,2020,18,3,2020,"The Lancet. Infectious diseases","aheadofprint","United States","eng",2020-03-19,2020-03-18
"1020","32243815",19,3,2020,18,3,2020,"The Lancet. Infectious diseases","aheadofprint","United States","eng",2020-03-19,2020-03-18
"1021","32243814",17,3,2020,15,3,2020,"The Lancet. Infectious diseases","aheadofprint","United States","eng",2020-03-17,2020-03-15
"1022","32243813",20,3,2020,19,3,2020,"The Lancet. Infectious diseases","aheadofprint","United States","eng",2020-03-20,2020-03-19
"1023","32243784",24,3,2020,23,3,2020,"The Lancet. Child &amp; adolescent health","aheadofprint","England","eng",2020-03-24,2020-03-23
"1024","32243779",NA,NA,NA,NA,NA,NA,"Lancet (London, England)","aheadofprint","England","eng",NA,NA
"1025","32243778",26,3,2020,24,3,2020,"Lancet (London, England)","aheadofprint","England","eng",2020-03-26,2020-03-24
"1026","32243777",27,3,2020,25,3,2020,"Lancet (London, England)","aheadofprint","England","eng",2020-03-27,2020-03-25
"1027","32243776",26,3,2020,23,3,2020,"The Lancet. Public health","aheadofprint","England","eng",2020-03-26,2020-03-23
"1028","32243775",26,3,2020,25,3,2020,"The Lancet. Public health","aheadofprint","England","eng",2020-03-26,2020-03-25
"1029","32243729",24,3,2020,2,3,2020,"Pediatric pulmonology","aheadofprint","United States","eng",2020-03-24,2020-03-02
"1030","32243722",18,3,2020,16,3,2020,"Pediatric pulmonology","aheadofprint","United States","eng",2020-03-18,2020-03-16
"1031","32243698",NA,NA,NA,NA,NA,NA,"American journal of transplantation : official journal of the American Society of Transplantation and the American Society of Transplant Surgeons","aheadofprint","United States","eng",NA,NA
"1032","32243697",NA,NA,NA,NA,NA,NA,"American journal of transplantation : official journal of the American Society of Transplantation and the American Society of Transplant Surgeons","aheadofprint","United States","eng",NA,NA
"1033","32243690",NA,NA,NA,NA,NA,NA,"American journal of transplantation : official journal of the American Society of Transplantation and the American Society of Transplant Surgeons","aheadofprint","United States","eng",NA,NA
"1034","32243678",2,4,2020,1,4,2020,"International forum of allergy &amp; rhinology","aheadofprint","United States","eng",2020-04-02,2020-04-01
"1035","32243677",NA,NA,NA,NA,NA,NA,"American journal of transplantation : official journal of the American Society of Transplantation and the American Society of Transplant Surgeons","aheadofprint","United States","eng",NA,NA
"1036","32243673",NA,NA,NA,NA,NA,NA,"American journal of transplantation : official journal of the American Society of Transplantation and the American Society of Transplant Surgeons","aheadofprint","United States","eng",NA,NA
"1037","32243672",NA,NA,NA,NA,NA,NA,"American journal of transplantation : official journal of the American Society of Transplantation and the American Society of Transplant Surgeons","aheadofprint","United States","eng",NA,NA
"1038","32243668",26,3,2020,16,3,2020,"The oncologist","aheadofprint","United States","eng",2020-03-26,2020-03-16
"1039","32243621",30,3,2020,27,3,2020,"American journal of hematology","aheadofprint","United States","eng",2020-03-30,2020-03-27
"1040","32243612",NA,NA,NA,NA,NA,NA,"Clinical and experimental dermatology","aheadofprint","England","eng",NA,NA
"1041","32243608",30,3,2020,25,3,2020,"Journal of medical virology","aheadofprint","United States","eng",2020-03-30,2020-03-25
"1042","32243607",NA,NA,NA,NA,NA,NA,"Journal of medical virology","aheadofprint","United States","eng",NA,NA
"1043","32243599",NA,NA,NA,NA,NA,NA,"Journal of medical virology","aheadofprint","United States","eng",NA,NA
"1044","32243596",31,3,2020,22,3,2020,"Journal of medical virology","aheadofprint","United States","eng",2020-03-31,2020-03-22
"1045","32243592",31,3,2020,20,3,2020,"Journal of medical virology","aheadofprint","United States","eng",2020-03-31,2020-03-20
"1046","32243566",NA,NA,NA,NA,NA,NA,"Developmental medicine and child neurology","aheadofprint","England","eng",NA,NA
"1047","32243501",24,3,2020,19,3,2020,"Blood advances","ppublish","United States","eng",2020-03-24,2020-03-19
"1048","32243336",NA,NA,NA,NA,NA,NA,"The journal of ECT","aheadofprint","United States","eng",NA,NA
"1049","32243334",NA,NA,NA,NA,NA,NA,"The journal of ECT","aheadofprint","United States","eng",NA,NA
"1050","32243318",NA,NA,NA,NA,NA,NA,"European journal of emergency medicine : official journal of the European Society for Emergency Medicine","aheadofprint","England","eng",NA,NA
"1051","32243317",NA,NA,NA,NA,NA,NA,"European journal of emergency medicine : official journal of the European Society for Emergency Medicine","aheadofprint","England","eng",NA,NA
"1052","32243304",NA,NA,NA,NA,NA,NA,"The Journal of bone and joint surgery. American volume","aheadofprint","United States","eng",NA,NA
"1053","32243302",NA,NA,NA,NA,NA,NA,"The Journal of bone and joint surgery. American volume","aheadofprint","United States","eng",NA,NA
"1054","32243300",NA,NA,NA,NA,NA,NA,"Anesthesia and analgesia","aheadofprint","United States","eng",NA,NA
"1055","32243299",NA,NA,NA,NA,NA,NA,"Anesthesia and analgesia","aheadofprint","United States","eng",NA,NA
