"","PMID","DayAccepted","MonthAccepted","YearAccepted","DayReceived","MonthReceived","YearReceived","Journal","PublicationStatus","Country","Language","YMD_Accepted","YMD_Received"
"997","32112758",17,1,2020,29,11,2019,"The Lancet. Infectious diseases","ppublish","United States","eng",2020-01-17,2019-11-29
"998","32112757",17,1,2020,16,11,2019,"The Lancet. Infectious diseases","ppublish","United States","eng",2020-01-17,2019-11-16
"999","32112756",4,2,2020,31,1,2020,"The Lancet. Infectious diseases","ppublish","United States","eng",2020-02-04,2020-01-31
"1000","32112755",17,1,2020,8,1,2020,"The Lancet. Infectious diseases","ppublish","United States","eng",2020-01-17,2020-01-08
"1001","32112754",17,1,2020,15,11,2019,"The Lancet. Infectious diseases","ppublish","United States","eng",2020-01-17,2019-11-15
"1002","32112753",16,1,2020,10,10,2019,"The Lancet. Infectious diseases","ppublish","United States","eng",2020-01-16,2019-10-10
"1003","32112752",17,1,2020,1,12,2019,"The Lancet. Infectious diseases","ppublish","United States","eng",2020-01-17,2019-12-01
"1004","32112751",22,11,2019,20,9,2019,"The Lancet. Infectious diseases","ppublish","United States","eng",2019-11-22,2019-09-20
"1005","32111554",12,9,2019,10,6,2019,"Journal of the American Academy of Dermatology","aheadofprint","United States","eng",2019-09-12,2019-06-10
"1006","32110996",25,2,2020,15,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-25,2020-01-15
"1007","32110975",17,2,2020,31,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-17,2020-01-31
"1008","32110908",21,2,2020,30,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-21,2020-01-30
"1009","32110891",20,2,2020,16,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-20,2020-01-16
"1010","32110873",18,2,2020,31,12,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-18,2019-12-31
"1011","32110871",24,2,2020,26,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-24,2020-01-26
"1012","32109627",19,2,2020,18,12,2019,"International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases","aheadofprint","Canada","eng",2020-02-19,2019-12-18
"1013","32109626",19,2,2020,19,11,2019,"International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases","aheadofprint","Canada","eng",2020-02-19,2019-11-19
"1014","32109625",19,2,2020,29,11,2019,"International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases","aheadofprint","Canada","eng",2020-02-19,2019-11-29
"1015","32109624",19,2,2020,4,1,2020,"International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases","aheadofprint","Canada","eng",2020-02-19,2020-01-04
"1016","32109540",12,2,2020,9,2,2020,"Journal of the American Academy of Dermatology","aheadofprint","United States","eng",2020-02-12,2020-02-09
"1017","32109539",18,2,2020,22,10,2019,"Journal of the American Academy of Dermatology","aheadofprint","United States","eng",2020-02-18,2019-10-22
"1018","32109538",20,2,2020,21,11,2019,"Journal of the American Academy of Dermatology","aheadofprint","United States","eng",2020-02-20,2019-11-21
"1019","32109537",21,12,2019,5,12,2019,"Journal of the American Academy of Dermatology","aheadofprint","United States","eng",2019-12-21,2019-12-05
"1020","32109536",16,2,2020,11,2,2020,"Journal of the American Academy of Dermatology","aheadofprint","United States","eng",2020-02-16,2020-02-11
"1021","32109428",6,1,2020,3,8,2019,"The Lancet. Respiratory medicine","aheadofprint","United Kingdom","eng",2020-01-06,2019-08-03
"1022","32109427",NA,NA,NA,NA,NA,NA,"The Lancet. Respiratory medicine","aheadofprint","England","eng",NA,NA
"1023","32109426",NA,NA,NA,NA,NA,NA,"The Lancet. Respiratory medicine","ppublish","England","eng",NA,NA
"1024","32109425",10,12,2019,11,11,2019,"The Lancet. Respiratory medicine","aheadofprint","United Kingdom","eng",2019-12-10,2019-11-11
"1025","32109424",17,2,2020,14,2,2020,"The Lancet. Respiratory medicine","aheadofprint","England","eng",2020-02-17,2020-02-14
"1026","32109371",NA,NA,NA,NA,NA,NA,"The Lancet. Infectious diseases","ppublish","United States","eng",NA,NA
"1027","32108357",25,2,2020,20,11,2019,"Journal of medical virology","aheadofprint","United States","eng",2020-02-25,2019-11-20
"1028","32108356",25,2,2020,14,1,2020,"Journal of medical virology","aheadofprint","United States","eng",2020-02-25,2020-01-14
"1029","32107179",4,2,2020,31,1,2020,"Journal of microbiology, immunology, and infection = Wei mian yu gan ran za zhi","aheadofprint","England","eng",2020-02-04,2020-01-31
"1030","32106490",21,2,2020,20,12,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-21,2019-12-20
"1031","32106483",21,2,2020,23,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-21,2020-01-23
"1032","32106477",24,2,2020,9,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-24,2020-01-09
"1033","32106476",24,2,2020,20,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-24,2020-01-20
"1034","32106459",21,2,2020,31,1,2020,"Journal of clinical medicine","epublish","Canada","eng",2020-02-21,2020-01-31
"1035","32106458",13,2,2020,31,12,2019,"Journal of clinical medicine","epublish","United States","eng",2020-02-13,2019-12-31
"1036","32106444",21,2,2020,11,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-21,2020-01-11
"1037","32106425",21,2,2020,13,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-21,2020-01-13
"1038","32106411",19,2,2020,28,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-19,2020-01-28
"1039","32106408",18,2,2020,18,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-18,2020-01-18
"1040","32105782",22,2,2020,21,10,2019,"Travel medicine and infectious disease","aheadofprint","Netherlands","eng",2020-02-22,2019-10-21
"1041","32105768",19,2,2020,4,12,2019,"International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases","aheadofprint","Canada","eng",2020-02-19,2019-12-04
"1042","32105640",NA,NA,NA,NA,NA,NA,"The Lancet. Infectious diseases","ppublish","United States","eng",NA,NA
"1043","32105639",NA,NA,NA,NA,NA,NA,"The Lancet. Infectious diseases","ppublish","United States","eng",NA,NA
"1044","32104912",24,2,2020,11,9,2019,"Journal of medical virology","aheadofprint","United States","eng",2020-02-24,2019-09-11
"1045","32103647",5,2,2020,17,1,2020,"Journal of Korean medical science","epublish","Korea (South)","eng",2020-02-05,2020-01-17
"1046","32103646",6,1,2020,5,9,2019,"Journal of Korean medical science","epublish","Korea","eng",2020-01-06,2019-09-05
"1047","32103645",6,1,2020,8,7,2019,"Journal of Korean medical science","epublish","Korea","eng",2020-01-06,2019-07-08
"1048","32103644",6,1,2020,8,8,2019,"Journal of Korean medical science","epublish","Korea","eng",2020-01-06,2019-08-08
"1049","32103643",26,12,2019,6,10,2019,"Journal of Korean medical science","epublish","Korea (South)","eng",2019-12-26,2019-10-06
"1050","32103642",11,12,2019,14,8,2019,"Journal of Korean medical science","epublish","Korea (South)","eng",2019-12-11,2019-08-14
"1051","32102749",15,1,2020,11,9,2019,"Journal of microbiology, immunology, and infection = Wei mian yu gan ran za zhi","aheadofprint","England","eng",2020-01-15,2019-09-11
"1052","32102496",NA,NA,NA,NA,NA,NA,"Lancet (London, England)","ppublish","England","chi",NA,NA
"1053","32102466",22,2,2020,10,2,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-22,2020-02-10
"1054","32102465",19,2,2020,22,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-19,2020-01-22
"1055","32102421",20,2,2020,14,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-20,2020-01-14
"1056","32102408",21,2,2020,19,2,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-21,2020-02-19
"1057","32102393",19,2,2020,16,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-19,2020-01-16
"1058","32102389",19,2,2020,10,2,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-19,2020-02-10
"1059","32102371",18,2,2020,12,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-18,2020-01-12
"1060","32102337",18,2,2020,28,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-18,2020-01-28
"1061","32102329",18,2,2020,3,2,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-18,2020-02-03
"1062","32102313",21,2,2020,30,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-21,2020-01-30
"1063","32102265",21,2,2020,12,2,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-21,2020-02-12
"1064","32100879",24,2,2020,28,1,2020,"Journal of medical virology","aheadofprint","United States","eng",2020-02-24,2020-01-28
"1065","32098435",18,2,2020,7,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-18,2020-01-07
"1066","32098416",20,2,2020,30,12,2019,"Journal of clinical medicine","epublish","Canada","eng",2020-02-20,2019-12-30
"1067","32098290",19,2,2020,23,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-19,2020-01-23
"1068","32098215",17,2,2020,19,12,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-17,2019-12-19
"1069","32098196",20,2,2020,29,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-20,2020-01-29
"1070","32098192",16,2,2020,31,12,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-16,2019-12-31
"1071","32098190",18,2,2020,20,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-18,2020-01-20
"1072","32098169",19,2,2020,28,1,2020,"Journal of clinical medicine","epublish","United States","eng",2020-02-19,2020-01-28
"1073","32098162",8,2,2020,24,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-08,2020-01-24
"1074","32098148",18,2,2020,14,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-18,2020-01-14
"1075","32098144",18,2,2020,10,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-18,2020-01-10
"1076","32098133",19,2,2020,3,2,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-19,2020-02-03
"1077","32098130",18,2,2020,27,12,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-18,2019-12-27
"1078","32098121",19,2,2020,22,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-19,2020-01-22
"1079","32098093",18,2,2020,30,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-18,2020-01-30
"1080","32098088",20,2,2020,21,12,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-20,2019-12-21
"1081","32098048",18,2,2020,11,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-18,2020-01-11
"1082","32098039",19,2,2020,21,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-19,2020-01-21
"1083","32097688",17,2,2020,9,10,2019,"The Journal of infection","aheadofprint","England","eng",2020-02-17,2019-10-09
"1084","32097687",12,2,2020,9,12,2019,"The Journal of infection","ppublish","England","eng",2020-02-12,2019-12-09
"1085","32097686",14,2,2020,29,11,2019,"The Journal of infection","aheadofprint","England","eng",2020-02-14,2019-11-29
"1086","32094076",21,1,2020,18,3,2019,"Journal of microbiology, immunology, and infection = Wei mian yu gan ran za zhi","aheadofprint","England","eng",2020-01-21,2019-03-18
"1087","32094075",1,2,2020,12,12,2019,"Journal of microbiology, immunology, and infection = Wei mian yu gan ran za zhi","aheadofprint","England","eng",2020-02-01,2019-12-12
"1088","32094074",20,1,2020,11,9,2019,"Journal of microbiology, immunology, and infection = Wei mian yu gan ran za zhi","aheadofprint","England","eng",2020-01-20,2019-09-11
"1089","32094073",20,1,2020,8,10,2019,"Journal of microbiology, immunology, and infection = Wei mian yu gan ran za zhi","aheadofprint","England","eng",2020-01-20,2019-10-08
"1090","32093397",18,2,2020,31,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-18,2020-01-31
"1091","32093372",16,2,2020,24,12,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-16,2019-12-24
"1092","32093244",14,2,2020,31,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-14,2020-01-31
"1093","32093240",14,2,2020,8,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-14,2020-01-08
"1094","32093231",18,2,2020,30,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-18,2020-01-30
"1095","32093169",18,2,2020,22,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-18,2020-01-22
"1096","32093130",18,2,2020,11,2,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-18,2020-02-11
"1097","32093027",18,2,2020,29,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-18,2020-01-29
"1098","32093012",14,2,2020,21,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-14,2020-01-21
"1099","32092987",16,2,2020,9,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-16,2020-01-09
"1100","32092979",16,2,2020,24,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-16,2020-01-24
"1101","32092974",12,2,2020,24,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-12,2020-01-24
"1102","32092973",17,2,2020,2,2,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-17,2020-02-02
"1103","32092909",17,2,2020,17,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-17,2020-01-17
"1104","32092892",17,2,2020,11,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-17,2020-01-11
"1105","32092886",17,2,2020,31,12,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-17,2019-12-31
"1106","32092881",16,2,2020,24,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-16,2020-01-24
"1107","32092864",16,2,2020,14,12,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-16,2019-12-14
"1108","32092396",14,2,2020,2,10,2019,"International journal of antimicrobial agents","aheadofprint","Netherlands","eng",2020-02-14,2019-10-02
"1109","32092395",10,2,2020,1,12,2019,"International journal of antimicrobial agents","aheadofprint","Netherlands","eng",2020-02-10,2019-12-01
"1110","32092390",10,2,2020,4,4,2019,"The Journal of infection","aheadofprint","England","eng",2020-02-10,2019-04-04
"1111","32092389",8,2,2020,22,1,2020,"The Journal of infection","aheadofprint","England","eng",2020-02-08,2020-01-22
"1112","32092387",17,2,2020,15,2,2020,"The Journal of infection","aheadofprint","England","eng",2020-02-17,2020-02-15
"1113","32092386",8,2,2020,10,12,2019,"The Journal of infection","aheadofprint","England","eng",2020-02-08,2019-12-10
"1114","32092385",7,2,2020,6,2,2020,"The Journal of infection","aheadofprint","England","eng",2020-02-07,2020-02-06
"1115","32092378",16,2,2020,10,2,2020,"Journal of the American Academy of Dermatology","aheadofprint","United States","eng",2020-02-16,2020-02-10
"1116","32092377",6,2,2020,30,1,2020,"Journal of the American Academy of Dermatology","aheadofprint","United States","eng",2020-02-06,2020-01-30
"1117","32092376",11,1,2020,8,1,2020,"Journal of the American Academy of Dermatology","aheadofprint","United States","eng",2020-01-11,2020-01-08
"1118","32092375",15,2,2020,17,12,2019,"Journal of the American Academy of Dermatology","aheadofprint","United States","eng",2020-02-15,2019-12-17
"1119","32092374",10,2,2020,3,11,2019,"Journal of the American Academy of Dermatology","aheadofprint","United States","eng",2020-02-10,2019-11-03
"1120","32092373",12,2,2020,11,2,2020,"Journal of the American Academy of Dermatology","aheadofprint","United States","eng",2020-02-12,2020-02-11
"1121","32092372",14,2,2020,24,6,2019,"Journal of the American Academy of Dermatology","aheadofprint","United States","eng",2020-02-14,2019-06-24
"1122","32092369",17,2,2020,11,12,2019,"The Journal of hospital infection","aheadofprint","England","eng",2020-02-17,2019-12-11
"1123","32092367",15,2,2020,28,11,2019,"The Journal of hospital infection","aheadofprint","England","eng",2020-02-15,2019-11-28
"1124","32092366",17,2,2020,17,2,2020,"The Journal of hospital infection","aheadofprint","England","eng",2020-02-17,2020-02-17
"1125","32089294",23,12,2019,16,7,2018,"Journal of the American Academy of Dermatology","aheadofprint","United States","eng",2019-12-23,2018-07-16
"1126","32088340",14,2,2020,29,12,2019,"International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases","aheadofprint","Canada","eng",2020-02-14,2019-12-29
"1127","32088338",14,2,2020,21,8,2019,"International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases","aheadofprint","International","eng",2020-02-14,2019-08-21
"1128","32088337",14,2,2020,16,1,2020,"International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases","aheadofprint","Canada","eng",2020-02-14,2020-01-16
"1129","32088336",14,2,2020,19,12,2019,"International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases","aheadofprint","Canada","eng",2020-02-14,2019-12-19
"1130","32088274",15,2,2020,19,11,2019,"Journal of the American Academy of Dermatology","aheadofprint","United States","eng",2020-02-15,2019-11-19
"1131","32088273",13,2,2020,20,12,2019,"Journal of the American Academy of Dermatology","aheadofprint","United States","eng",2020-02-13,2019-12-20
"1132","32088272",8,1,2020,19,3,2019,"Journal of the American Academy of Dermatology","aheadofprint","United States","eng",2020-01-08,2019-03-19
"1133","32088271",14,2,2020,30,10,2019,"Journal of the American Academy of Dermatology","aheadofprint","United States","eng",2020-02-14,2019-10-30
"1134","32088270",12,2,2020,8,4,2019,"Journal of the American Academy of Dermatology","aheadofprint","United States","eng",2020-02-12,2019-04-08
"1135","32088269",14,2,2020,22,5,2019,"Journal of the American Academy of Dermatology","aheadofprint","United States","eng",2020-02-14,2019-05-22
"1136","32088268",12,2,2020,28,9,2019,"Journal of the American Academy of Dermatology","aheadofprint","United States","eng",2020-02-12,2019-09-28
"1137","32088267",14,2,2020,16,12,2019,"Journal of the American Academy of Dermatology","aheadofprint","United States","eng",2020-02-14,2019-12-16
"1138","32088266",14,2,2020,7,11,2019,"Journal of the American Academy of Dermatology","aheadofprint","United States","eng",2020-02-14,2019-11-07
"1139","32087993",13,12,2019,14,6,2019,"Journal of the American Academy of Dermatology","aheadofprint","United States","eng",2019-12-13,2019-06-14
"1140","32087819",27,1,2020,9,1,2020,"Lancet (London, England)","ppublish","England","eng",2020-01-27,2020-01-09
"1141","32087818",27,1,2020,14,1,2020,"Lancet (London, England)","ppublish","England","eng",2020-01-27,2020-01-14
"1142","32087817",4,2,2020,31,1,2020,"Lancet (London, England)","ppublish","England","eng",2020-02-04,2020-01-31
"1143","32087793",14,1,2020,6,11,2019,"Lancet (London, England)","ppublish","England","eng",2020-01-14,2019-11-06
"1144","32087792",NA,NA,NA,NA,NA,NA,"Lancet (London, England)","ppublish","England","eng",NA,NA
"1145","32087791",8,11,2019,11,9,2019,"Lancet (London, England)","ppublish","England","eng",2019-11-08,2019-09-11
"1146","32087790",8,11,2019,2,8,2019,"Lancet (London, England)","ppublish","England","eng",2019-11-08,2019-08-02
"1147","32087789",3,12,2019,2,12,2019,"Lancet (London, England)","ppublish","England","eng",2019-12-03,2019-12-02
"1148","32087788",31,10,2018,6,8,2018,"Lancet (London, England)","ppublish","England","eng",2018-10-31,2018-08-06
"1149","32087787",2,12,2019,16,8,2018,"Lancet (London, England)","ppublish","England","eng",2019-12-02,2018-08-16
"1150","32087786",3,10,2019,8,9,2019,"Lancet (London, England)","ppublish","England","eng",2019-10-03,2019-09-08
"1151","32087785",3,10,2019,2,8,2019,"Lancet (London, England)","ppublish","England","eng",2019-10-03,2019-08-02
"1152","32087784",20,9,2019,8,7,2019,"Lancet (London, England)","ppublish","England","eng",2019-09-20,2019-07-08
"1153","32087783",20,9,2019,4,9,2019,"Lancet (London, England)","ppublish","England","eng",2019-09-20,2019-09-04
"1154","32087782",NA,NA,NA,NA,NA,NA,"Lancet (London, England)","ppublish","England","eng",NA,NA
"1155","32087781",NA,NA,NA,NA,NA,NA,"Lancet (London, England)","ppublish","England","eng",NA,NA
"1156","32087780",NA,NA,NA,NA,NA,NA,"Lancet (London, England)","ppublish","England","eng",NA,NA
"1157","32087779",17,2,2020,12,2,2020,"Lancet (London, England)","ppublish","England","eng",2020-02-17,2020-02-12
"1158","32087778",NA,NA,NA,NA,NA,NA,"Lancet (London, England)","ppublish","England","eng",NA,NA
"1159","32087776",NA,NA,NA,NA,NA,NA,"The Lancet. Infectious diseases","ppublish","United States","eng",NA,NA
"1160","32087775",6,11,2019,15,2,2019,"The Lancet. Infectious diseases","aheadofprint","United States","eng",2019-11-06,2019-02-15
"1161","32087774",20,1,2020,18,1,2020,"The Lancet. Infectious diseases","aheadofprint","United States","eng",2020-01-20,2020-01-18
"1162","32087773",NA,NA,NA,NA,NA,NA,"The Lancet. Respiratory medicine","aheadofprint","England","eng",NA,NA
"1163","32087366",14,2,2020,14,2,2020,"International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases","aheadofprint","Canada","eng",2020-02-14,2020-02-14
"1164","32087365",14,2,2020,28,11,2019,"International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases","aheadofprint","Canada","eng",2020-02-14,2019-11-28
"1165","32087126",21,11,2019,5,9,2019,"Lancet (London, England)","ppublish","United Kingdom","eng",2019-11-21,2019-09-05
"1166","32087124",NA,NA,NA,NA,NA,NA,"Lancet (London, England)","ppublish","England","eng",NA,NA
"1167","32087123",18,12,2019,9,12,2019,"Lancet (London, England)","ppublish","England","eng",2019-12-18,2019-12-09
"1168","32087121",21,11,2019,5,9,2019,"Lancet (London, England)","ppublish","England","eng",2019-11-21,2019-09-05
"1169","32087117",9,1,2020,22,11,2019,"The Lancet. Infectious diseases","aheadofprint","United States","eng",2020-01-09,2019-11-22
"1170","32087113",25,10,2019,11,4,2019,"The Lancet. Infectious diseases","aheadofprint","United States","eng",2019-10-25,2019-04-11
"1171","32085851",26,11,2019,19,11,2019,"The Lancet. Infectious diseases","aheadofprint","United States","eng",2019-11-26,2019-11-19
"1172","32085848",12,1,2020,15,4,2019,"The Lancet. Infectious diseases","ppublish","United States","eng",2020-01-12,2019-04-15
"1173","32085847",4,11,2019,11,4,2019,"The Lancet. Infectious diseases","aheadofprint","United Kingdom","eng",2019-11-04,2019-04-11
"1174","32085845",4,2,2020,31,1,2020,"The Lancet. Respiratory medicine","ppublish","England","eng",2020-02-04,2020-01-31
"1175","32085844",13,11,2019,29,5,2019,"The Lancet. Respiratory medicine","ppublish","England","eng",2019-11-13,2019-05-29
"1176","32085823",15,11,2019,15,8,2019,"Lancet (London, England)","ppublish","United Kingdom","eng",2019-11-15,2019-08-15
"1177","32085822",28,1,2020,27,11,2019,"Lancet (London, England)","ppublish","England","eng",2020-01-28,2019-11-27
"1178","32085821",19,9,2019,6,6,2019,"Lancet (London, England)","ppublish","International","eng",2019-09-19,2019-06-06
"1179","32085820",10,2,2020,10,2,2020,"Lancet (London, England)","ppublish","England","eng",2020-02-10,2020-02-10
"1180","32085819",NA,NA,NA,NA,NA,NA,"Lancet (London, England)","ppublish","England","eng",NA,NA
"1181","32085818",13,2,2020,7,2,2020,"The Lancet. Public health","ppublish","England","eng",2020-02-13,2020-02-07
"1182","32085605",6,2,2020,24,12,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-06,2019-12-24
"1183","32085601",14,2,2020,31,12,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-14,2019-12-31
"1184","32085596",13,2,2020,14,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-13,2020-01-14
"1185","32085592",14,2,2020,29,12,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-14,2019-12-29
"1186","32085584",9,2,2020,10,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-09,2020-01-10
"1187","32085578",13,2,2020,31,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-13,2020-01-31
"1188","32085573",6,2,2020,13,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-06,2020-01-13
"1189","32085480",13,2,2020,16,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-13,2020-01-16
"1190","32085459",3,2,2020,24,12,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-03,2019-12-24
"1191","32085400",13,2,2020,26,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-13,2020-01-26
"1192","32085380",10,2,2020,7,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-10,2020-01-07
"1193","32084591",17,2,2020,3,8,2019,"Travel medicine and infectious disease","aheadofprint","Netherlands","eng",2020-02-17,2019-08-03
"1194","32084590",17,2,2020,14,2,2020,"Travel medicine and infectious disease","aheadofprint","Netherlands","eng",2020-02-17,2020-02-14
"1195","32084512",11,2,2020,13,6,2019,"International journal of antimicrobial agents","aheadofprint","Netherlands","eng",2020-02-11,2019-06-13
"1196","32081778",12,2,2020,4,11,2019,"International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases","aheadofprint","Canada","eng",2020-02-12,2019-11-04
"1197","32081777",11,2,2020,10,1,2020,"International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases","aheadofprint","Canada","eng",2020-02-11,2020-01-10
"1198","32081776",11,2,2020,13,12,2019,"International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases","aheadofprint","Canada","eng",2020-02-11,2019-12-13
"1199","32081775",11,2,2020,17,1,2020,"International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases","aheadofprint","Canada","eng",2020-02-11,2020-01-17
"1200","32081774",11,2,2020,24,1,2020,"International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases","aheadofprint","Canada","eng",2020-02-11,2020-01-24
"1201","32081773",11,2,2020,21,11,2019,"International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases","aheadofprint","Canada","eng",2020-02-11,2019-11-21
"1202","32081772",12,2,2020,18,9,2019,"International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases","aheadofprint","Canada","eng",2020-02-12,2019-09-18
"1203","32081700",13,2,2020,11,2,2020,"Journal of the American Academy of Dermatology","ppublish","United States","eng",2020-02-13,2020-02-11
"1204","32081699",6,2,2020,28,1,2020,"Journal of the American Academy of Dermatology","aheadofprint","United States","eng",2020-02-06,2020-01-28
"1205","32081591",20,1,2020,3,8,2019,"Journal of microbiology, immunology, and infection = Wei mian yu gan ran za zhi","aheadofprint","England","eng",2020-01-20,2019-08-03
"1206","32080989",21,11,2019,20,6,2019,"Journal of Korean medical science","epublish","Korea","eng",2019-11-21,2019-06-20
"1207","32080988",25,12,2019,22,8,2019,"Journal of Korean medical science","epublish","Korea","eng",2019-12-25,2019-08-22
"1208","32080987",24,12,2019,24,9,2019,"Journal of Korean medical science","epublish","Korea (South)","eng",2019-12-24,2019-09-24
"1209","32080986",20,12,2019,27,8,2019,"Journal of Korean medical science","epublish","Korea","eng",2019-12-20,2019-08-27
"1210","32080985",22,12,2019,4,11,2019,"Journal of Korean medical science","epublish","Korea","eng",2019-12-22,2019-11-04
"1211","32079369",14,2,2020,17,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-14,2020-01-17
"1212","32079317",11,2,2020,7,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-11,2020-01-07
"1213","32079251",13,2,2020,9,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-13,2020-01-09
"1214","32079238",14,2,2020,20,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-14,2020-01-20
"1215","32079223",11,2,2020,10,1,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-02-11,2020-01-10
