"","PMID","DayAccepted","MonthAccepted","YearAccepted","DayReceived","MonthReceived","YearReceived","Journal","PublicationStatus","Country","Language","YMD_Accepted","YMD_Received"
"1063","30802523",17,2,2019,17,1,2019,"The Journal of hospital infection","ppublish","England","eng",2019-02-17,2019-01-17
"1064","30802522",18,2,2019,12,2,2019,"The Journal of hospital infection","ppublish","England","eng",2019-02-18,2019-02-12
"1065","30802521",19,2,2019,19,2,2019,"The Journal of hospital infection","ppublish","England","eng",2019-02-19,2019-02-19
"1066","30802469",18,2,2019,5,12,2018,"The Journal of infection","ppublish","United Kingdom","eng",2019-02-18,2018-12-05
"1067","30801742",18,2,2019,29,10,2018,"Journal of medical virology","ppublish","Canada","eng",2019-02-18,2018-10-29
"1068","30801727",18,2,2019,27,12,2018,"Journal of medical virology","ppublish","United States","eng",2019-02-18,2018-12-27
"1069","30799253",14,1,2019,10,1,2019,"The Lancet. Infectious diseases","ppublish","United States","eng",2019-01-14,2019-01-10
"1070","30799252",6,12,2018,7,8,2018,"The Lancet. Infectious diseases","ppublish","International","eng",2018-12-06,2018-08-07
"1071","30799251",28,11,2018,2,6,2018,"The Lancet. Infectious diseases","ppublish","United Kingdom","eng",2018-11-28,2018-06-02
"1072","30799062",15,11,2018,27,4,2018,"Lancet (London, England)","ppublish","United Kingdom","eng",2018-11-15,2018-04-27
"1073","30799061",21,8,2018,25,4,2018,"Lancet (London, England)","ppublish","England","eng",2018-08-21,2018-04-25
"1074","30799060",13,2,2019,7,2,2019,"Lancet (London, England)","ppublish","International","eng",2019-02-13,2019-02-07
"1075","30799059",19,1,2019,5,12,2018,"Lancet (London, England)","ppublish","England","eng",2019-01-19,2018-12-05
"1076","30799058",18,10,2018,26,9,2018,"Lancet (London, England)","ppublish","England","eng",2018-10-18,2018-09-26
"1077","30799016",18,1,2019,23,8,2018,"Lancet (London, England)","ppublish","England","eng",2019-01-18,2018-08-23
"1078","30799015",NA,NA,NA,NA,NA,NA,"Lancet (London, England)","ppublish","England","eng",NA,NA
"1079","30799014",NA,NA,NA,NA,NA,NA,"Lancet (London, England)","ppublish","England","eng",NA,NA
"1080","30799013",NA,NA,NA,NA,NA,NA,"Lancet (London, England)","ppublish","England","eng",NA,NA
"1081","30799012",NA,NA,NA,NA,NA,NA,"Lancet (London, England)","ppublish","England","eng",NA,NA
"1082","30799011",5,11,2018,5,9,2018,"Lancet (London, England)","ppublish","England","eng",2018-11-05,2018-09-05
"1083","30799010",19,10,2018,21,8,2018,"Lancet (London, England)","ppublish","England","eng",2018-10-19,2018-08-21
"1084","30799009",19,10,2018,18,8,2018,"Lancet (London, England)","ppublish","England","eng",2018-10-19,2018-08-18
"1085","30799008",24,1,2019,31,10,2018,"Lancet (London, England)","ppublish","England","eng",2019-01-24,2018-10-31
"1086","30799007",24,1,2019,7,1,2019,"Lancet (London, England)","ppublish","England","eng",2019-01-24,2019-01-07
"1087","30799006",NA,NA,NA,NA,NA,NA,"Lancet (London, England)","ppublish","England","eng",NA,NA
"1088","30799005",NA,NA,NA,NA,NA,NA,"Lancet (London, England)","ppublish","England","eng",NA,NA
"1089","30799004",18,2,2019,18,2,2019,"Lancet (London, England)","ppublish","England","eng",2019-02-18,2019-02-18
"1090","30799003",6,12,2018,5,8,2018,"Lancet (London, England)","ppublish","England","eng",2018-12-06,2018-08-05
"1091","30799002",NA,NA,NA,NA,NA,NA,"Lancet (London, England)","ppublish","England","eng",NA,NA
"1092","30799001",NA,NA,NA,NA,NA,NA,"Lancet (London, England)","ppublish","England","eng",NA,NA
"1093","30799000",NA,NA,NA,NA,NA,NA,"Lancet (London, England)","ppublish","England","eng",NA,NA
"1094","30797966",13,2,2019,18,9,2018,"International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases","ppublish","Canada","eng",2019-02-13,2018-09-18
"1095","30797965",14,2,2019,25,1,2019,"International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases","ppublish","Canada","eng",2019-02-14,2019-01-25
"1096","30797885",15,2,2019,11,1,2019,"The Journal of hospital infection","ppublish","England","eng",2019-02-15,2019-01-11
"1097","30797850",14,2,2019,14,11,2018,"Journal of the American Academy of Dermatology","ppublish","United States","eng",2019-02-14,2018-11-14
"1098","30797849",17,2,2019,18,8,2018,"Journal of the American Academy of Dermatology","ppublish","United States","eng",2019-02-17,2018-08-18
"1099","30797848",13,2,2019,3,12,2018,"Journal of the American Academy of Dermatology","ppublish","United States","eng",2019-02-13,2018-12-03
"1100","30797847",17,2,2019,14,8,2018,"Journal of the American Academy of Dermatology","ppublish","United States","eng",2019-02-17,2018-08-14
"1101","30797846",14,2,2019,8,9,2018,"Journal of the American Academy of Dermatology","ppublish","United States","eng",2019-02-14,2018-09-08
"1102","30797845",9,2,2019,3,10,2018,"Journal of the American Academy of Dermatology","ppublish","United States","eng",2019-02-09,2018-10-03
"1103","30797844",15,2,2019,7,1,2019,"Journal of the American Academy of Dermatology","aheadofprint","United States","eng",2019-02-15,2019-01-07
"1104","30797843",14,2,2019,8,10,2018,"Journal of the American Academy of Dermatology","ppublish","United States","eng",2019-02-14,2018-10-08
"1105","30797842",17,2,2019,19,12,2018,"Journal of the American Academy of Dermatology","ppublish","United States","eng",2019-02-17,2018-12-19
"1106","30797841",31,12,2018,7,8,2018,"Journal of the American Academy of Dermatology","ppublish","United States","eng",2018-12-31,2018-08-07
"1107","30797840",17,2,2019,3,1,2019,"Journal of the American Academy of Dermatology","aheadofprint","United States","eng",2019-02-17,2019-01-03
"1108","30797839",27,10,2018,6,8,2018,"Journal of the American Academy of Dermatology","ppublish","United States","eng",2018-10-27,2018-08-06
"1109","30797838",17,2,2019,14,12,2018,"Journal of the American Academy of Dermatology","ppublish","United States","eng",2019-02-17,2018-12-14
"1110","30797793",18,2,2019,12,2,2019,"The Journal of infection","ppublish","England","eng",2019-02-18,2019-02-12
"1111","30797792",18,2,2019,9,2,2019,"The Journal of infection","ppublish","England","eng",2019-02-18,2019-02-09
"1112","30797791",18,2,2019,5,2,2019,"The Journal of infection","ppublish","England","eng",2019-02-18,2019-02-05
"1113","30797790",18,2,2019,23,3,2018,"The Journal of infection","ppublish","England","eng",2019-02-18,2018-03-23
"1114","30797602",NA,NA,NA,NA,NA,NA,"Lancet (London, England)","ppublish","England","eng",NA,NA
"1115","30797601",27,12,2018,11,12,2018,"Lancet (London, England)","ppublish","England","eng",2018-12-27,2018-12-11
"1116","30797600",10,10,2018,17,8,2018,"Lancet (London, England)","ppublish","England","eng",2018-10-10,2018-08-17
"1117","30797599",NA,NA,NA,NA,NA,NA,"Lancet (London, England)","ppublish","England","eng",NA,NA
"1118","30797071",14,2,2019,8,1,2019,"International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases","ppublish","Canada","eng",2019-02-14,2019-01-08
"1119","30796969",14,2,2019,13,2,2019,"The Journal of hospital infection","ppublish","England","eng",2019-02-14,2019-02-13
"1120","30796951",18,2,2019,4,9,2018,"The Journal of infection","ppublish","England","eng",2019-02-18,2018-09-04
"1121","30796950",17,2,2019,12,11,2018,"The Journal of infection","ppublish","United Kingdom","eng",2019-02-17,2018-11-12
"1122","30795640",19,2,2019,6,2,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2019-02-19,2019-02-06
"1123","30795559",19,2,2019,31,1,2019,"Journal of clinical medicine","epublish","United States","eng",2019-02-19,2019-01-31
"1124","30795545",18,2,2019,31,1,2019,"Journal of clinical medicine","epublish","United States","eng",2019-02-18,2019-01-31
"1125","30794942",13,2,2019,29,10,2018,"International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases","ppublish","Canada","eng",2019-02-13,2018-10-29
"1126","30794941",13,2,2019,31,10,2018,"International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases","ppublish","United States","eng",2019-02-13,2018-10-31
"1127","30794940",13,2,2019,14,1,2019,"International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases","ppublish","Canada","eng",2019-02-13,2019-01-14
"1128","30794854",13,2,2019,30,1,2019,"The Journal of hospital infection","ppublish","England","eng",2019-02-13,2019-01-30
"1129","30794324",19,2,2019,18,12,2018,"Journal of medical virology","ppublish","United States","eng",2019-02-19,2018-12-18
"1130","30794323",19,2,2019,4,9,2018,"Journal of medical virology","ppublish","United States","eng",2019-02-19,2018-09-04
"1131","30792133",NA,NA,NA,NA,NA,NA,"The Lancet. Infectious diseases","ppublish","United States","eng",NA,NA
"1132","30792132",18,12,2018,8,12,2018,"The Lancet. Infectious diseases","ppublish","United States","eng",2018-12-18,2018-12-08
"1133","30792131",1,11,2018,25,5,2018,"The Lancet. Infectious diseases","ppublish","United States","eng",2018-11-01,2018-05-25
"1134","30792007",7,9,2018,7,8,2018,"Lancet (London, England)","ppublish","England","eng",2018-09-07,2018-08-07
"1135","30792006",26,9,2018,17,9,2018,"Lancet (London, England)","ppublish","England","eng",2018-09-26,2018-09-17
"1136","30791560",18,2,2019,30,1,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2019-02-18,2019-01-30
"1137","30791546",14,2,2019,11,1,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2019-02-14,2019-01-11
"1138","30791533",18,2,2019,22,1,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2019-02-18,2019-01-22
"1139","30791459",18,2,2019,6,1,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2019-02-18,2019-01-06
"1140","30791407",14,2,2019,9,1,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2019-02-14,2019-01-09
"1141","30791367",18,2,2019,25,1,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2019-02-18,2019-01-25
"1142","30790723",13,2,2019,3,1,2019,"International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases","ppublish","Canada","eng",2019-02-13,2019-01-03
"1143","30790722",13,2,2019,1,2,2019,"International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases","ppublish","Canada","eng",2019-02-13,2019-02-01
"1144","30790606",12,2,2019,10,2,2019,"The Journal of hospital infection","ppublish","England","eng",2019-02-12,2019-02-10
"1145","30790605",12,2,2019,6,12,2018,"The Journal of hospital infection","ppublish","England","eng",2019-02-12,2018-12-06
"1146","30790603",22,1,2019,6,11,2018,"Journal of the American Academy of Dermatology","ppublish","United States","eng",2019-01-22,2018-11-06
"1147","30790602",14,2,2019,7,12,2018,"Journal of the American Academy of Dermatology","ppublish","United States","eng",2019-02-14,2018-12-07
"1148","30790601",13,2,2019,17,9,2018,"Journal of the American Academy of Dermatology","ppublish","United States","eng",2019-02-13,2018-09-17
"1149","30790600",14,2,2019,12,8,2018,"Journal of the American Academy of Dermatology","ppublish","United States","eng",2019-02-14,2018-08-12
"1150","30790599",13,2,2019,17,8,2018,"Journal of the American Academy of Dermatology","ppublish","United States","eng",2019-02-13,2018-08-17
"1151","30788852",15,2,2019,9,11,2018,"Journal of medical virology","ppublish","United States","eng",2019-02-15,2018-11-09
"1152","30788849",12,2,2019,21,12,2018,"Journal of medical virology","ppublish","United States","eng",2019-02-12,2018-12-21
"1153","30788841",11,2,2019,31,12,2018,"Journal of medical virology","ppublish","United States","eng",2019-02-11,2018-12-31
"1154","30787684",NA,NA,NA,NA,NA,NA,"Journal of Korean medical science","epublish","Korea (South)","eng",NA,NA
"1155","30787683",26,11,2018,8,9,2018,"Journal of Korean medical science","epublish","Korea (South)","eng",2018-11-26,2018-09-08
"1156","30787682",13,12,2018,12,7,2018,"Journal of Korean medical science","epublish","Korea (South)","eng",2018-12-13,2018-07-12
"1157","30787681",28,12,2018,17,9,2018,"Journal of Korean medical science","epublish","Korea (South)","eng",2018-12-28,2018-09-17
"1158","30787680",16,1,2019,13,6,2018,"Journal of Korean medical science","epublish","Korea (South)","eng",2019-01-16,2018-06-13
"1159","30787679",4,1,2019,8,5,2018,"Journal of Korean medical science","epublish","Korea (South)","eng",2019-01-04,2018-05-08
"1160","30782345",2,1,2019,18,9,2018,"Lancet (London, England)","ppublish","England","eng",2019-01-02,2018-09-18
"1161","30782344",4,10,2018,1,7,2018,"Lancet (London, England)","ppublish","United Kingdom","eng",2018-10-04,2018-07-01
"1162","30782343",27,7,2018,26,4,2018,"Lancet (London, England)","ppublish","England","eng",2018-07-27,2018-04-26
"1163","30782342",3,10,2018,19,9,2018,"Lancet (London, England)","ppublish","United Kingdom","eng",2018-10-03,2018-09-19
"1164","30782341",4,10,2018,24,8,2018,"Lancet (London, England)","ppublish","United Kingdom","eng",2018-10-04,2018-08-24
"1165","30782340",17,7,2018,10,5,2018,"Lancet (London, England)","ppublish","United Kingdom","eng",2018-07-17,2018-05-10
"1166","30782339",16,11,2018,27,6,2018,"Lancet (London, England)","ppublish","England","eng",2018-11-16,2018-06-27
"1167","30782338",5,11,2018,9,9,2018,"Lancet (London, England)","ppublish","England","eng",2018-11-05,2018-09-09
"1168","30782337",16,11,2018,11,7,2018,"Lancet (London, England)","ppublish","England","eng",2018-11-16,2018-07-11
"1169","30782336",26,11,2018,13,9,2018,"Lancet (London, England)","ppublish","England","eng",2018-11-26,2018-09-13
"1170","30782335",25,9,2018,27,8,2018,"Lancet (London, England)","ppublish","England","eng",2018-09-25,2018-08-27
"1171","30782334",NA,NA,NA,NA,NA,NA,"Lancet (London, England)","ppublish","England","eng",NA,NA
"1172","30782333",11,2,2019,11,2,2019,"Lancet (London, England)","ppublish","England","eng",2019-02-11,2019-02-11
"1173","30782332",12,12,2018,1,8,2018,"Lancet (London, England)","ppublish","England","eng",2018-12-12,2018-08-01
"1174","30782331",7,11,2018,17,10,2018,"Lancet (London, England)","ppublish","England","eng",2018-11-07,2018-10-17
"1175","30782330",2,8,2018,31,7,2018,"Lancet (London, England)","ppublish","England","eng",2018-08-02,2018-07-31
"1176","30782329",NA,NA,NA,NA,NA,NA,"Lancet (London, England)","ppublish","England","eng",NA,NA
"1177","30782328",NA,NA,NA,NA,NA,NA,"Lancet (London, England)","ppublish","England","eng",NA,NA
"1178","30782327",NA,NA,NA,NA,NA,NA,"Lancet (London, England)","ppublish","England","eng",NA,NA
"1179","30781870",11,2,2019,22,1,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2019-02-11,2019-01-22
"1180","30781839",11,2,2019,21,1,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2019-02-11,2019-01-21
"1181","30781780",12,2,2019,12,1,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2019-02-12,2019-01-12
"1182","30781765",8,2,2019,17,1,2019,"Journal of clinical medicine","epublish","United States","eng",2019-02-08,2019-01-17
"1183","30781677",14,2,2019,20,1,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2019-02-14,2019-01-20
"1184","30781660",12,2,2019,26,1,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2019-02-12,2019-01-26
"1185","30781659",13,2,2019,29,1,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2019-02-13,2019-01-29
"1186","30781631",14,2,2019,10,12,2018,"Journal of clinical medicine","epublish","Switzerland","eng",2019-02-14,2018-12-10
"1187","30781624",15,2,2019,22,1,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2019-02-15,2019-01-22
"1188","30781593",13,2,2019,24,1,2019,"Journal of clinical medicine","epublish","Canada","eng",2019-02-13,2019-01-24
"1189","30781553",13,2,2019,21,1,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2019-02-13,2019-01-21
"1190","30781475",12,2,2019,9,1,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2019-02-12,2019-01-09
"1191","30781469",14,2,2019,23,1,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2019-02-14,2019-01-23
"1192","30781427",13,2,2019,18,1,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2019-02-13,2019-01-18
"1193","30779954",9,2,2019,26,11,2018,"International journal of antimicrobial agents","ppublish","Netherlands","eng",2019-02-09,2018-11-26
"1194","30777671",14,12,2018,5,12,2018,"The Lancet. Respiratory medicine","ppublish","England","eng",2018-12-14,2018-12-05
"1195","30777647",NA,NA,NA,NA,NA,NA,"The Lancet. Infectious diseases","ppublish","United States","eng",NA,NA
"1196","30777297",28,11,2018,14,8,2018,"Lancet (London, England)","ppublish","England","eng",2018-11-28,2018-08-14
"1197","30776547",9,2,2019,22,1,2019,"International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases","ppublish","Canada","eng",2019-02-09,2019-01-22
"1198","30776546",9,2,2019,30,12,2018,"International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases","ppublish","International","eng",2019-02-09,2018-12-30
"1199","30776545",9,2,2019,17,1,2019,"International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases","ppublish","United States","eng",2019-02-09,2019-01-17
"1200","30776400",28,1,2019,26,1,2019,"Journal of the American Academy of Dermatology","aheadofprint","United States","eng",2019-01-28,2019-01-26
"1201","30776399",30,1,2019,30,1,2019,"Journal of the American Academy of Dermatology","ppublish","United States","eng",2019-01-30,2019-01-30
"1202","30776398",12,2,2019,15,1,2019,"Journal of the American Academy of Dermatology","ppublish","United States","eng",2019-02-12,2019-01-15
"1203","30776397",5,2,2019,22,8,2018,"Journal of the American Academy of Dermatology","ppublish","United States","eng",2019-02-05,2018-08-22
"1204","30776311",15,2,2019,10,11,2018,"Journal of medical virology","ppublish","United States","eng",2019-02-15,2018-11-10
"1205","30773282",10,12,2018,22,10,2018,"Lancet (London, England)","ppublish","England","eng",2018-12-10,2018-10-22
"1206","30773281",27,9,2018,10,6,2018,"Lancet (London, England)","ppublish","England","eng",2018-09-27,2018-06-10
"1207","30773280",7,8,2018,16,5,2018,"Lancet (London, England)","ppublish","United Kingdom","eng",2018-08-07,2018-05-16
"1208","30773279",13,9,2018,19,8,2018,"Lancet (London, England)","ppublish","England","eng",2018-09-13,2018-08-19
"1209","30772602",6,2,2019,21,5,2018,"Travel medicine and infectious disease","ppublish","Netherlands","eng",2019-02-06,2018-05-21
"1210","30772470",8,2,2019,4,1,2019,"International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases","ppublish","United States","eng",2019-02-08,2019-01-04
"1211","30772469",8,2,2019,17,12,2018,"International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases","ppublish","Canada","eng",2019-02-08,2018-12-17
"1212","30772468",8,2,2019,27,11,2018,"International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases","ppublish","Canada","eng",2019-02-08,2018-11-27
"1213","30772467",8,2,2019,28,11,2018,"International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases","ppublish","Canada","eng",2019-02-08,2018-11-28
"1214","30772466",8,2,2019,17,1,2019,"International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases","ppublish","Canada","eng",2019-02-08,2019-01-17
"1215","30772451",8,2,2019,18,12,2018,"The Journal of hospital infection","ppublish","England","eng",2019-02-08,2018-12-18
"1216","30772335",9,2,2019,14,9,2018,"Journal of the American Academy of Dermatology","aheadofprint","United States","eng",2019-02-09,2018-09-14
"1217","30772334",2,2,2019,31,1,2019,"Journal of the American Academy of Dermatology","ppublish","United States","eng",2019-02-02,2019-01-31
"1218","30772333",9,2,2019,25,6,2018,"Journal of the American Academy of Dermatology","ppublish","United States","eng",2019-02-09,2018-06-25
"1219","30772283",4,10,2018,21,6,2018,"The Lancet. Respiratory medicine","ppublish","United Kingdom","eng",2018-10-04,2018-06-21
"1220","30772282",19,12,2018,17,12,2018,"The Lancet. Respiratory medicine","ppublish","England","eng",2018-12-19,2018-12-17
"1221","30772212",25,12,2018,24,11,2018,"Journal of microbiology, immunology, and infection = Wei mian yu gan ran za zhi","ppublish","England","eng",2018-12-25,2018-11-24
"1222","30772098",27,11,2018,7,11,2018,"Journal of the American Academy of Dermatology","ppublish","United States","eng",2018-11-27,2018-11-07
"1223","30772097",27,11,2018,7,11,2018,"Journal of the American Academy of Dermatology","ppublish","United States","eng",2018-11-27,2018-11-07
"1224","30771424",7,2,2019,8,1,2019,"Journal of the American Academy of Dermatology","ppublish","United States","eng",2019-02-07,2019-01-08
"1225","30771423",5,2,2019,15,1,2019,"Journal of the American Academy of Dermatology","ppublish","United States","eng",2019-02-05,2019-01-15
"1226","30771422",6,2,2019,4,1,2019,"Journal of the American Academy of Dermatology","ppublish","United States","eng",2019-02-06,2019-01-04
"1227","30771421",1,2,2019,22,11,2018,"Journal of the American Academy of Dermatology","ppublish","United States","eng",2019-02-01,2018-11-22
"1228","30771420",1,2,2019,29,9,2018,"Journal of the American Academy of Dermatology","ppublish","United States","eng",2019-02-01,2018-09-29
"1229","30771419",7,2,2019,9,10,2018,"Journal of the American Academy of Dermatology","ppublish","United States","eng",2019-02-07,2018-10-09
"1230","30771418",15,1,2019,11,1,2019,"Journal of the American Academy of Dermatology","aheadofprint","United States","eng",2019-01-15,2019-01-11
"1231","30771417",7,2,2019,29,7,2018,"Journal of the American Academy of Dermatology","ppublish","United States","eng",2019-02-07,2018-07-29
"1232","30771416",8,2,2019,7,2,2019,"Journal of the American Academy of Dermatology","aheadofprint","United States","eng",2019-02-08,2019-02-07
"1233","30771415",8,2,2019,21,9,2018,"Journal of the American Academy of Dermatology","ppublish","United States","eng",2019-02-08,2018-09-21
"1234","30771370",6,2,2019,16,12,2018,"The Journal of hospital infection","ppublish","England","eng",2019-02-06,2018-12-16
"1235","30771369",30,1,2019,10,11,2018,"The Journal of hospital infection","ppublish","England","eng",2019-01-30,2018-11-10
"1236","30771363",5,2,2019,13,9,2018,"The Journal of infection","ppublish","England","eng",2019-02-05,2018-09-13
"1237","30770296",NA,NA,NA,NA,NA,NA,"The Lancet. Respiratory medicine","ppublish","England","eng",NA,NA
"1238","30769952",12,2,2019,15,1,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2019-02-12,2019-01-15
"1239","30769951",12,2,2019,3,2,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2019-02-12,2019-02-03
"1240","30769905",11,2,2019,25,1,2019,"Journal of clinical medicine","epublish","United States","eng",2019-02-11,2019-01-25
"1241","30769774",12,2,2019,15,1,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2019-02-12,2019-01-15
"1242","30769201",6,2,2019,21,11,2018,"International journal of antimicrobial agents","ppublish","Netherlands","eng",2019-02-06,2018-11-21
"1243","30769200",6,2,2019,20,11,2018,"International journal of antimicrobial agents","ppublish","Netherlands","eng",2019-02-06,2018-11-20
"1244","30769199",6,2,2019,23,10,2018,"International journal of antimicrobial agents","ppublish","Netherlands","eng",2019-02-06,2018-10-23
"1245","30769198",6,2,2019,2,11,2018,"International journal of antimicrobial agents","ppublish","Netherlands","eng",2019-02-06,2018-11-02
"1246","30769147",6,2,2019,26,11,2018,"The Journal of hospital infection","ppublish","England","eng",2019-02-06,2018-11-26
"1247","30769146",6,2,2019,21,1,2019,"The Journal of hospital infection","ppublish","England","eng",2019-02-06,2019-01-21
"1248","30765254",14,12,2018,28,9,2018,"The Lancet. Respiratory medicine","ppublish","England","eng",2018-12-14,2018-09-28
"1249","30765245",13,12,2018,13,12,2018,"The Lancet. Infectious diseases","ppublish","United States","eng",2018-12-13,2018-12-13
"1250","30765244",2,11,2018,1,11,2018,"The Lancet. Infectious diseases","ppublish","United States","eng",2018-11-02,2018-11-01
"1251","30765243",16,10,2018,25,7,2018,"The Lancet. Infectious diseases","ppublish","United States","eng",2018-10-16,2018-07-25
"1252","30765242",9,11,2018,31,5,2018,"The Lancet. Infectious diseases","ppublish","United States","eng",2018-11-09,2018-05-31
"1253","30765143",20,8,2018,30,6,2018,"Journal of the American Academy of Dermatology","ppublish","United States","eng",2018-08-20,2018-06-30
"1254","30765125",13,9,2018,11,9,2018,"Lancet (London, England)","ppublish","England","eng",2018-09-13,2018-09-11
"1255","30765124",31,1,2019,31,1,2019,"Lancet (London, England)","ppublish","England","eng",2019-01-31,2019-01-31
"1256","30765123",28,8,2018,3,4,2018,"Lancet (London, England)","ppublish","England","eng",2018-08-28,2018-04-03
"1257","30765122",5,2,2019,25,1,2019,"Lancet (London, England)","ppublish","England","eng",2019-02-05,2019-01-25
"1258","30764577",1,2,2019,26,12,2018,"Journal of clinical medicine","epublish","Switzerland","eng",2019-02-01,2018-12-26
"1259","30764571",31,1,2019,14,1,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2019-01-31,2019-01-14
"1260","30764533",31,1,2019,2,1,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2019-01-31,2019-01-02
"1261","30764517",30,1,2019,4,1,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2019-01-30,2019-01-04
"1262","30764516",2,2,2019,5,1,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2019-02-02,2019-01-05
"1263","30764514",28,1,2019,17,12,2018,"Journal of clinical medicine","epublish","Switzerland","eng",2019-01-28,2018-12-17
"1264","30764503",31,1,2019,9,1,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2019-01-31,2019-01-09
"1265","30763649",5,2,2019,6,7,2018,"Journal of the American Academy of Dermatology","ppublish","United States","eng",2019-02-05,2018-07-06
"1266","30763648",5,2,2019,3,6,2018,"Journal of the American Academy of Dermatology","ppublish","United States","eng",2019-02-05,2018-06-03
"1267","30763647",5,2,2019,29,10,2018,"Journal of the American Academy of Dermatology","ppublish","United States","eng",2019-02-05,2018-10-29
"1268","30763646",5,2,2019,26,11,2018,"Journal of the American Academy of Dermatology","ppublish","United States","eng",2019-02-05,2018-11-26
"1269","30763620",28,1,2019,13,12,2018,"International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases","ppublish","Canada","eng",2019-01-28,2018-12-13
"1270","30763611",6,2,2019,18,7,2018,"International journal of antimicrobial agents","ppublish","Netherlands","eng",2019-02-06,2018-07-18
"1271","30763464",12,2,2019,26,9,2018,"Journal of medical virology","ppublish","United States","eng",2019-02-12,2018-09-26
"1272","30761578",10,1,2019,23,8,2018,"Journal of medical virology","ppublish","United States","eng",2019-01-10,2018-08-23
"1273","30761573",7,2,2019,24,9,2018,"Journal of medical virology","ppublish","United States","eng",2019-02-07,2018-09-24
"1274","30761566",4,2,2019,6,11,2018,"Journal of medical virology","ppublish","United States","eng",2019-02-04,2018-11-06
"1275","30761547",7,2,2019,1,11,2018,"Journal of medical virology","ppublish","United States","eng",2019-02-07,2018-11-01
"1276","30759863",5,2,2019,11,1,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2019-02-05,2019-01-11
"1277","30759844",11,2,2019,1,1,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2019-02-11,2019-01-01
"1278","30759782",7,2,2019,1,1,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2019-02-07,2019-01-01
"1279","30759737",1,2,2019,26,12,2018,"Journal of clinical medicine","epublish","Switzerland","eng",2019-02-01,2018-12-26
"1280","30759726",5,2,2019,15,1,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2019-02-05,2019-01-15
"1281","30754727",5,2,2019,24,12,2018,"Journal of clinical medicine","epublish","Switzerland","eng",2019-02-05,2018-12-24
"1282","30754707",8,2,2019,7,1,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2019-02-08,2019-01-07
"1283","30754680",8,2,2019,31,12,2018,"Journal of clinical medicine","epublish","Switzerland","eng",2019-02-08,2018-12-31
"1284","30754665",8,2,2019,13,1,2019,"Journal of clinical medicine","epublish","Switzerland","eng",2019-02-08,2019-01-13
"1285","30745277",28,10,2018,11,7,2018,"The Lancet. Infectious diseases","ppublish","United Kingdom","eng",2018-10-28,2018-07-11
"1286","30745276",18,10,2018,6,6,2018,"The Lancet. Infectious diseases","ppublish","United States","eng",2018-10-18,2018-06-06
"1287","30745275",16,1,2019,13,1,2019,"The Lancet. Infectious diseases","ppublish","United States","eng",2019-01-16,2019-01-13
