"","PMID","DayAccepted","MonthAccepted","YearAccepted","DayReceived","MonthReceived","YearReceived","Journal","PublicationStatus","Country","Language","YMD_Accepted","YMD_Received"
"590","32248146",27,3,2020,24,3,2020,"European respiratory review : an official journal of the European Respiratory Society","epublish","England","eng",2020-03-27,2020-03-24
"591","32248145",NA,NA,NA,NA,NA,NA,"JMIR public health and surveillance","aheadofprint","Canada","eng",NA,NA
"592","32248083",NA,NA,NA,NA,NA,NA,"Diabetes &amp; metabolic syndrome","aheadofprint","Netherlands","eng",NA,NA
"593","32247931",1,4,2020,9,3,2020,"Travel medicine and infectious disease","aheadofprint","Netherlands","eng",2020-04-01,2020-03-09
"594","32247927",26,3,2020,5,3,2020,"Travel medicine and infectious disease","aheadofprint","Netherlands","eng",2020-03-26,2020-03-05
"595","32247926",27,3,2020,22,3,2020,"Travel medicine and infectious disease","aheadofprint","Netherlands","eng",2020-03-27,2020-03-22
"596","32247898",23,3,2020,23,3,2020,"Early human development","aheadofprint","Ireland","eng",2020-03-23,2020-03-23
"597","32247836",30,3,2020,28,3,2020,"Journal of the American College of Surgeons","aheadofprint","United States","eng",2020-03-30,2020-03-28
"598","32247826",18,3,2020,25,2,2020,"International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases","aheadofprint","Canada","eng",2020-03-18,2020-02-25
"599","32247797",26,3,2020,23,3,2020,"World neurosurgery","aheadofprint","United States","eng",2020-03-26,2020-03-23
"600","32247755",25,3,2020,25,3,2020,"Gastrointestinal endoscopy","aheadofprint","United States","eng",2020-03-25,2020-03-25
"601","32247752",2,3,2020,28,1,2020,"Journal of infection and public health","aheadofprint","England","eng",2020-03-02,2020-01-28
"602","32247695",26,3,2020,23,3,2020,"Gastroenterology","aheadofprint","United States","eng",2020-03-26,2020-03-23
"603","32247680",25,3,2020,25,3,2020,"Research in social &amp; administrative pharmacy : RSAP","aheadofprint","United States","eng",2020-03-25,2020-03-25
"604","32247631",16,3,2020,5,3,2020,"Kidney international","aheadofprint","United States","eng",2020-03-16,2020-03-05
"605","32247384",NA,NA,NA,NA,NA,NA,"Lancet (London, England)","ppublish","England","eng",NA,NA
"606","32247383",30,3,2020,30,3,2020,"Lancet (London, England)","ppublish","England","eng",2020-03-30,2020-03-30
"607","32247382",17,3,2020,17,3,2020,"Lancet (London, England)","ppublish","England","eng",2020-03-17,2020-03-17
"608","32247381",18,3,2020,18,3,2020,"Lancet (London, England)","ppublish","England","eng",2020-03-18,2020-03-18
"609","32247329",30,3,2020,24,3,2020,"The Lancet. Public health","aheadofprint","England","eng",2020-03-30,2020-03-24
"610","32247326",13,3,2020,21,2,2020,"The Lancet. Infectious diseases","aheadofprint","United States","eng",2020-03-13,2020-02-21
"611","32247325",24,3,2020,18,3,2020,"The Lancet. Respiratory medicine","aheadofprint","England","eng",2020-03-24,2020-03-18
"612","32247324",31,3,2020,31,3,2020,"Lancet (London, England)","aheadofprint","England","eng",2020-03-31,2020-03-31
"613","32247320",18,3,2020,2,3,2020,"Lancet (London, England)","aheadofprint","England","eng",2020-03-18,2020-03-02
"614","32247319",NA,NA,NA,NA,NA,NA,"The Lancet. Oncology","aheadofprint","England","eng",NA,NA
"615","32247318",NA,NA,NA,NA,NA,NA,"The American journal of tropical medicine and hygiene","aheadofprint","United States","eng",NA,NA
"616","32247317",NA,NA,NA,NA,NA,NA,"The American journal of tropical medicine and hygiene","aheadofprint","United States","eng",NA,NA
"617","32247213",NA,NA,NA,NA,NA,NA,"Diabetes &amp; metabolic syndrome","aheadofprint","Netherlands","eng",NA,NA
"618","32247212",NA,NA,NA,NA,NA,NA,"Diabetes &amp; metabolic syndrome","aheadofprint","Netherlands","eng",NA,NA
"619","32247211",22,3,2020,21,3,2020,"Diabetes &amp; metabolic syndrome","aheadofprint","Netherlands","eng",2020-03-22,2020-03-21
"620","32247200",16,3,2020,5,10,2018,"Nurse education in practice","aheadofprint","Scotland","eng",2020-03-16,2018-10-05
"621","32247193",24,3,2020,23,3,2020,"Journal of the neurological sciences","aheadofprint","Netherlands","eng",2020-03-24,2020-03-23
"622","32247066",NA,NA,NA,NA,NA,NA,"Journal of gynecology obstetrics and human reproduction","aheadofprint","France","eng",NA,NA
"623","32247056",25,3,2020,21,3,2020,"Journal of pain and symptom management","aheadofprint","United States","eng",2020-03-25,2020-03-21
"624","32247050",24,3,2020,8,3,2020,"International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases","aheadofprint","Canada","eng",2020-03-24,2020-03-08
"625","32247022",24,3,2020,18,3,2020,"Gastroenterology","aheadofprint","United States","eng",2020-03-24,2020-03-18
"626","32247018",NA,NA,NA,NA,NA,NA,"Gastroenterology","aheadofprint","United States","eng",NA,NA
"627","32247016",25,3,2020,24,3,2020,"Travel medicine and infectious disease","aheadofprint","Netherlands","eng",2020-03-25,2020-03-24
"628","32247013",25,3,2020,25,3,2020,"Heart rhythm","aheadofprint","United States","eng",2020-03-25,2020-03-25
"629","32246972",25,3,2020,23,3,2020,"Journal of the American Academy of Dermatology","aheadofprint","United States","eng",2020-03-25,2020-03-23
"630","32246969",24,3,2020,20,3,2020,"Journal of the American Academy of Dermatology","aheadofprint","United States","eng",2020-03-24,2020-03-20
"631","32246918",26,3,2020,23,3,2020,"The Lancet. Global health","aheadofprint","England","eng",2020-03-26,2020-03-23
"632","32246912",20,3,2020,18,2,2020,"The Lancet. Haematology","aheadofprint","England","eng",2020-03-20,2020-02-18
"633","32246910",NA,NA,NA,NA,NA,NA,"The Lancet. Child &amp; adolescent health","aheadofprint","England","eng",NA,NA
"634","32246906",23,3,2020,22,3,2020,"The Lancet. Infectious diseases","aheadofprint","United States","eng",2020-03-23,2020-03-22
"635","32246905",13,3,2020,18,2,2020,"The Lancet. Infectious diseases","aheadofprint","United States","eng",2020-03-13,2020-02-18
"636","32246904",NA,NA,NA,NA,NA,NA,"The Lancet. Respiratory medicine","aheadofprint","England","eng",NA,NA
"637","32246897",NA,NA,NA,NA,NA,NA,"EMBO molecular medicine","aheadofprint","England","eng",NA,NA
"638","32246890",NA,NA,NA,NA,NA,NA,"Influenza and other respiratory viruses","aheadofprint","England","eng",NA,NA
"639","32246849",NA,NA,NA,NA,NA,NA,"Anaesthesia","aheadofprint","England","eng",NA,NA
"640","32246845",NA,NA,NA,NA,NA,NA,"The EMBO journal","aheadofprint","England","eng",NA,NA
"641","32246838",NA,NA,NA,NA,NA,NA,"Anaesthesia","aheadofprint","England","eng",NA,NA
"642","32246834",NA,NA,NA,NA,NA,NA,"Clinical pharmacology and therapeutics","aheadofprint","United States","eng",NA,NA
"643","32246822",23,3,2020,6,3,2020,"Clinical chemistry","aheadofprint","England","eng",2020-03-23,2020-03-06
"644","32246819",NA,NA,NA,NA,NA,NA,"Medical science monitor : international medical journal of experimental and clinical research","epublish","United States","eng",NA,NA
"645","32246787",NA,NA,NA,NA,NA,NA,"Journal of sleep research","aheadofprint","England","eng",NA,NA
"646","32246783",31,3,2020,26,3,2020,"Journal of medical virology","aheadofprint","United States","eng",2020-03-31,2020-03-26
"647","32246782",NA,NA,NA,NA,NA,NA,"Journal of medical virology","aheadofprint","United States","eng",NA,NA
"648","32246529",NA,NA,NA,NA,NA,NA,"Clinical otolaryngology : official journal of ENT-UK ; official journal of Netherlands Society for Oto-Rhino-Laryngology &amp; Cervico-Facial Surgery","aheadofprint","England","eng",NA,NA
"649","32246515",NA,NA,NA,NA,NA,NA,"The Journal of rural health : official journal of the American Rural Health Association and the National Rural Health Care Association","aheadofprint","England","eng",NA,NA
"650","32246497",NA,NA,NA,NA,NA,NA,"The Journal of rural health : official journal of the American Rural Health Association and the National Rural Health Care Association","aheadofprint","England","eng",NA,NA
"651","32246403",29,3,2020,12,3,2020,"Science China. Life sciences","aheadofprint","China","eng",2020-03-29,2020-03-12
"652","32246317",NA,NA,NA,NA,NA,NA,"Journal of thrombosis and thrombolysis","aheadofprint","Netherlands","eng",NA,NA
"653","32246280",23,3,2020,25,2,2020,"Clinical oral investigations","aheadofprint","Germany","eng",2020-03-23,2020-02-25
"654","32246149",NA,NA,NA,28,3,2020,"Clinical infectious diseases : an official publication of the Infectious Diseases Society of America","aheadofprint","United States","eng",NA,2020-03-28
"655","32246144",NA,NA,NA,30,3,2020,"The journals of gerontology. Series A, Biological sciences and medical sciences","aheadofprint","United States","eng",NA,2020-03-30
"656","32246142",NA,NA,NA,25,3,2020,"Clinical infectious diseases : an official publication of the Infectious Diseases Society of America","aheadofprint","United States","eng",NA,2020-03-25
"657","32246101",NA,NA,NA,NA,NA,NA,"Nature reviews. Nephrology","aheadofprint","England","eng",NA,NA
"658","32245904",27,3,2020,27,3,2020,"ESMO open","ppublish","England","eng",2020-03-27,2020-03-27
"659","32245880",NA,NA,NA,NA,NA,NA,"BMJ (Clinical research ed.)","epublish","England","eng",NA,NA
"660","32245859",NA,NA,NA,NA,NA,NA,"The Veterinary record","ppublish","England","eng",NA,NA
"661","32245855",NA,NA,NA,NA,NA,NA,"The Veterinary record","ppublish","England","eng",NA,NA
"662","32245847",NA,NA,NA,NA,NA,NA,"BMJ (Clinical research ed.)","epublish","England","eng",NA,NA
"663","32245844",30,3,2020,26,3,2020,"Neurology","aheadofprint","United States","eng",2020-03-30,2020-03-26
"664","32245835",NA,NA,NA,NA,NA,NA,"Journal of clinical microbiology","aheadofprint","United States","eng",NA,NA
"665","32245814",NA,NA,NA,NA,NA,NA,"Proceedings of the National Academy of Sciences of the United States of America","aheadofprint","United States","eng",NA,NA
"666","32245784",1,4,2020,14,3,2020,"Science (New York, N.Y.)","aheadofprint","United States","eng",2020-04-01,2020-03-14
"667","32245780",NA,NA,NA,NA,NA,NA,"Clinical journal of the American Society of Nephrology : CJASN","aheadofprint","United States","eng",NA,NA
"668","32245770",NA,NA,NA,NA,NA,NA,"BMJ (Clinical research ed.)","epublish","England","eng",NA,NA
"669","32245751",NA,NA,NA,NA,NA,NA,"BMJ (Clinical research ed.)","epublish","England","eng",NA,NA
"670","32245738",13,3,2020,12,3,2020,"Anales de pediatria (Barcelona, Spain : 2003)","aheadofprint","Spain","spa",2020-03-13,2020-03-12
"671","32245691",24,3,2020,24,3,2020,"Research in social &amp; administrative pharmacy : RSAP","aheadofprint","United States","eng",2020-03-24,2020-03-24
"672","32245656",20,3,2020,20,3,2020,"Archives of cardiovascular diseases","aheadofprint","Netherlands","eng",2020-03-20,2020-03-20
"673","32245603",NA,NA,NA,NA,NA,NA,"Bulletin du cancer","aheadofprint","France","fre",NA,NA
"674","32245590",NA,NA,NA,20,2,2020,"Chinese journal of natural medicines","ppublish","China","eng",NA,2020-02-20
"675","32245346",NA,NA,NA,NA,NA,NA,"Journal of aging &amp; social policy","aheadofprint","England","eng",NA,NA
"676","32245264",20,3,2020,1,3,2020,"Pharmaceuticals (Basel, Switzerland)","epublish","Switzerland","eng",2020-03-20,2020-03-01
"677","32245157",18,3,2020,27,2,2020,"Healthcare (Basel, Switzerland)","epublish","Switzerland","eng",2020-03-18,2020-02-27
"678","32245083",19,3,2020,4,3,2020,"Pathogens (Basel, Switzerland)","epublish","Switzerland","eng",2020-03-19,2020-03-04
"679","32244779",28,3,2020,28,2,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-03-28,2020-02-28
"680","32244498",28,3,2020,11,3,2020,"International journal of environmental research and public health","epublish","Switzerland","eng",2020-03-28,2020-03-11
"681","32244425",30,3,2020,28,2,2020,"International journal of environmental research and public health","epublish","Switzerland","eng",2020-03-30,2020-02-28
"682","32244415",27,3,2020,12,3,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-03-27,2020-03-12
"683","32244365",27,3,2020,18,3,2020,"Journal of clinical medicine","epublish","Switzerland","eng",2020-03-27,2020-03-18
"684","32244261",NA,NA,NA,NA,NA,NA,"Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi","aheadofprint","China","chi",NA,NA
"685","32244260",NA,NA,NA,NA,NA,NA,"Zhonghua liu xing bing xue za zhi = Zhonghua liuxingbingxue zazhi","aheadofprint","China","chi",NA,NA
"686","32244258",NA,NA,NA,NA,NA,NA,"Surgical technology international","aheadofprint","United States","eng",NA,NA
"687","32244166",16,3,2020,21,2,2020,"Journal of reproductive immunology","aheadofprint","Ireland","eng",2020-03-16,2020-02-21
"688","32244059",28,3,2020,25,3,2020,"Heart rhythm","aheadofprint","United States","eng",2020-03-28,2020-03-25
"689","32244041",27,3,2020,17,2,2020,"Microbial pathogenesis","aheadofprint","England","eng",2020-03-27,2020-02-17
"690","32243950",23,3,2020,21,3,2020,"The Journal of hospital infection","aheadofprint","England","eng",2020-03-23,2020-03-21
"691","32243945",28,3,2020,11,3,2020,"Chest","aheadofprint","United States","eng",2020-03-28,2020-03-11
"692","32243920",28,3,2020,27,3,2020,"Journal of thoracic oncology : official publication of the International Association for the Study of Lung Cancer","aheadofprint","United States","eng",2020-03-28,2020-03-27
"693","32243919",27,3,2020,26,3,2020,"Journal of thoracic oncology : official publication of the International Association for the Study of Lung Cancer","aheadofprint","United States","eng",2020-03-27,2020-03-26
"694","32243911",30,3,2020,26,3,2020,"Medecine et maladies infectieuses","aheadofprint","France","eng",2020-03-30,2020-03-26
"695","32243818",19,3,2020,18,3,2020,"The Lancet. Infectious diseases","aheadofprint","United States","eng",2020-03-19,2020-03-18
"696","32243784",24,3,2020,23,3,2020,"The Lancet. Child &amp; adolescent health","aheadofprint","England","eng",2020-03-24,2020-03-23
"697","32243779",NA,NA,NA,NA,NA,NA,"Lancet (London, England)","aheadofprint","England","eng",NA,NA
"698","32243778",26,3,2020,24,3,2020,"Lancet (London, England)","aheadofprint","England","eng",2020-03-26,2020-03-24
"699","32243777",27,3,2020,25,3,2020,"Lancet (London, England)","aheadofprint","England","eng",2020-03-27,2020-03-25
"700","32243776",26,3,2020,23,3,2020,"The Lancet. Public health","aheadofprint","England","eng",2020-03-26,2020-03-23
"701","32243775",26,3,2020,25,3,2020,"The Lancet. Public health","aheadofprint","England","eng",2020-03-26,2020-03-25
"702","32243729",24,3,2020,2,3,2020,"Pediatric pulmonology","aheadofprint","United States","eng",2020-03-24,2020-03-02
"703","32243697",NA,NA,NA,NA,NA,NA,"American journal of transplantation : official journal of the American Society of Transplantation and the American Society of Transplant Surgeons","aheadofprint","United States","eng",NA,NA
"704","32243690",NA,NA,NA,NA,NA,NA,"American journal of transplantation : official journal of the American Society of Transplantation and the American Society of Transplant Surgeons","aheadofprint","United States","eng",NA,NA
"705","32243678",2,4,2020,1,4,2020,"International forum of allergy &amp; rhinology","aheadofprint","United States","eng",2020-04-02,2020-04-01
"706","32243677",NA,NA,NA,NA,NA,NA,"American journal of transplantation : official journal of the American Society of Transplantation and the American Society of Transplant Surgeons","aheadofprint","United States","eng",NA,NA
"707","32243673",NA,NA,NA,NA,NA,NA,"American journal of transplantation : official journal of the American Society of Transplantation and the American Society of Transplant Surgeons","aheadofprint","United States","eng",NA,NA
"708","32243672",NA,NA,NA,NA,NA,NA,"American journal of transplantation : official journal of the American Society of Transplantation and the American Society of Transplant Surgeons","aheadofprint","United States","eng",NA,NA
"709","32243668",26,3,2020,16,3,2020,"The oncologist","aheadofprint","United States","eng",2020-03-26,2020-03-16
"710","32243607",NA,NA,NA,NA,NA,NA,"Journal of medical virology","aheadofprint","United States","eng",NA,NA
"711","32243599",NA,NA,NA,NA,NA,NA,"Journal of medical virology","aheadofprint","United States","eng",NA,NA
"712","32243592",31,3,2020,20,3,2020,"Journal of medical virology","aheadofprint","United States","eng",2020-03-31,2020-03-20
"713","32243501",24,3,2020,19,3,2020,"Blood advances","ppublish","United States","eng",2020-03-24,2020-03-19
"714","32243336",NA,NA,NA,NA,NA,NA,"The journal of ECT","aheadofprint","United States","eng",NA,NA
"715","32243334",NA,NA,NA,NA,NA,NA,"The journal of ECT","aheadofprint","United States","eng",NA,NA
"716","32243318",NA,NA,NA,NA,NA,NA,"European journal of emergency medicine : official journal of the European Society for Emergency Medicine","aheadofprint","England","eng",NA,NA
"717","32243317",NA,NA,NA,NA,NA,NA,"European journal of emergency medicine : official journal of the European Society for Emergency Medicine","aheadofprint","England","eng",NA,NA
"718","32243304",NA,NA,NA,NA,NA,NA,"The Journal of bone and joint surgery. American volume","aheadofprint","United States","eng",NA,NA
"719","32243302",NA,NA,NA,NA,NA,NA,"The Journal of bone and joint surgery. American volume","aheadofprint","United States","eng",NA,NA
"720","32243300",NA,NA,NA,NA,NA,NA,"Anesthesia and analgesia","aheadofprint","United States","eng",NA,NA
"721","32243299",NA,NA,NA,NA,NA,NA,"Anesthesia and analgesia","aheadofprint","United States","eng",NA,NA
"722","32243298",NA,NA,NA,NA,NA,NA,"Anesthesia and analgesia","aheadofprint","United States","eng",NA,NA
"723","32243297",NA,NA,NA,NA,NA,NA,"Anesthesia and analgesia","aheadofprint","United States","eng",NA,NA
"724","32243296",NA,NA,NA,NA,NA,NA,"Anesthesia and analgesia","aheadofprint","United States","eng",NA,NA
"725","32243288",NA,NA,NA,NA,NA,NA,"Anesthesia and analgesia","aheadofprint","United States","eng",NA,NA
"726","32243287",NA,NA,NA,NA,NA,NA,"Anesthesia and analgesia","aheadofprint","United States","eng",NA,NA
"727","32243270",NA,NA,NA,NA,NA,NA,"Journal of the Chinese Medical Association : JCMA","aheadofprint","Netherlands","eng",NA,NA
"728","32243269",NA,NA,NA,NA,NA,NA,"Journal of the Chinese Medical Association : JCMA","aheadofprint","Netherlands","eng",NA,NA
"729","32243268",NA,NA,NA,NA,NA,NA,"ASAIO journal (American Society for Artificial Internal Organs : 1992)","aheadofprint","United States","eng",NA,NA
"730","32243267",NA,NA,NA,NA,NA,NA,"ASAIO journal (American Society for Artificial Internal Organs : 1992)","aheadofprint","United States","eng",NA,NA
"731","32243266",NA,NA,NA,NA,NA,NA,"ASAIO journal (American Society for Artificial Internal Organs : 1992)","aheadofprint","United States","eng",NA,NA
"732","32243259",NA,NA,NA,NA,NA,NA,"The Journal of clinical investigation","aheadofprint","United States","eng",NA,NA
"733","32243255",NA,NA,NA,NA,NA,NA,"Emerging infectious diseases","aheadofprint","United States","eng",NA,NA
"734","32243238",NA,NA,NA,NA,NA,NA,"Radiology","aheadofprint","United States","eng",NA,NA
"735","32243205",NA,NA,NA,NA,NA,NA,"Circulation","aheadofprint","United States","eng",NA,NA
"736","32243191",NA,NA,NA,NA,NA,NA,"Circulation. Cardiovascular quality and outcomes","aheadofprint","United States","eng",NA,NA
"737","32243122",NA,NA,NA,NA,NA,NA,"Canadian journal of surgery. Journal canadien de chirurgie","ppublish","Canada","eng",NA,NA
"738","32243068",30,3,2020,22,3,2020,"Maternal &amp; child nutrition","aheadofprint","England","eng",2020-03-30,2020-03-22
"739","32242947",30,3,2020,11,3,2020,"Journal of medical virology","aheadofprint","United States","eng",2020-03-30,2020-03-11
"740","32242901",NA,NA,NA,NA,NA,NA,"Neurosurgery","aheadofprint","United States","eng",NA,NA
"741","32242895",NA,NA,NA,NA,NA,NA,"European heart journal","aheadofprint","England","eng",NA,NA
"742","32242891",25,3,2020,25,3,2020,"European heart journal cardiovascular Imaging","aheadofprint","England","eng",2020-03-25,2020-03-25
"743","32242890",NA,NA,NA,NA,NA,NA,"JAMA cardiology","aheadofprint","United States","eng",NA,NA
"744","32242889",NA,NA,NA,NA,NA,NA,"JAMA","aheadofprint","United States","eng",NA,NA
"745","32242888",NA,NA,NA,NA,NA,NA,"JAMA psychiatry","aheadofprint","United States","eng",NA,NA
"746","32242878",NA,NA,NA,NA,NA,NA,"The Indian journal of medical research","aheadofprint","India","eng",NA,NA
"747","32242877",NA,NA,NA,NA,NA,NA,"The Indian journal of medical research","aheadofprint","India","eng",NA,NA
"748","32242876",NA,NA,NA,NA,NA,NA,"The Indian journal of medical research","aheadofprint","India","eng",NA,NA
"749","32242875",NA,NA,NA,NA,NA,NA,"The Indian journal of medical research","aheadofprint","India","eng",NA,NA
"750","32242874",NA,NA,NA,NA,NA,NA,"The Indian journal of medical research","aheadofprint","India","eng",NA,NA
"751","32242873",NA,NA,NA,NA,NA,NA,"The Indian journal of medical research","aheadofprint","India","eng",NA,NA
"752","32242830",18,3,2020,18,3,2020,"Clinical chemistry and laboratory medicine","aheadofprint","Germany","eng",2020-03-18,2020-03-18
"753","32242790",NA,NA,NA,NA,NA,NA,"Epidemiology and infection","aheadofprint","England","eng",NA,NA
"754","32242762",NA,NA,NA,NA,NA,NA,"Journal of human lactation : official journal of International Lactation Consultant Association","aheadofprint","United States","eng",NA,NA
"755","32242738",NA,NA,NA,NA,NA,NA,"American journal of respiratory and critical care medicine","aheadofprint","United States","eng",NA,NA
"756","32242646",NA,NA,NA,NA,NA,NA,"Journal of psychiatry &amp; neuroscience : JPN","aheadofprint","Canada","eng",NA,NA
"757","32242438",25,3,2020,19,3,2020,"South African family practice : official journal of the South African Academy of Family Practice/Primary Care","epublish","South Africa","eng",2020-03-25,2020-03-19
"758","32242350",1,4,2020,31,3,2020,"Journal of Korean medical science","epublish","Korea (South)","eng",2020-04-01,2020-03-31
"759","32242349",30,3,2020,23,3,2020,"Journal of Korean medical science","epublish","Korea","eng",2020-03-30,2020-03-23
"760","32242348",27,3,2020,12,3,2020,"Journal of Korean medical science","epublish","Korea","eng",2020-03-27,2020-03-12
"761","32242347",27,3,2020,20,3,2020,"Journal of Korean medical science","epublish","Korea (South)","eng",2020-03-27,2020-03-20
"762","32242340",2,4,2020,1,4,2020,"Journal of gynecologic oncology","aheadofprint","Korea (South)","eng",2020-04-02,2020-04-01
"763","32242236",NA,NA,NA,31,3,2020,"Nicotine &amp; tobacco research : official journal of the Society for Research on Nicotine and Tobacco","aheadofprint","England","eng",NA,2020-03-31
"764","32242202",NA,NA,NA,NA,NA,NA,"The journal of nutrition, health &amp; aging","ppublish","France","eng",NA,NA
"765","32242182",NA,NA,NA,NA,NA,NA,"The New Zealand medical journal","epublish","New Zealand","eng",NA,NA
"766","32242121",NA,NA,NA,NA,NA,NA,"Nature reviews. Rheumatology","aheadofprint","United States","eng",NA,NA
"767","32242095",NA,NA,NA,NA,NA,NA,"Nature reviews. Clinical oncology","aheadofprint","England","eng",NA,NA
"768","32242087",NA,NA,NA,NA,NA,NA,"Nature human behaviour","aheadofprint","England","eng",NA,NA
"769","32241953",30,3,2020,27,3,2020,"Neurology","aheadofprint","United States","eng",2020-03-30,2020-03-27
"770","32241949",NA,NA,NA,NA,NA,NA,"Science (New York, N.Y.)","ppublish","United States","eng",NA,NA
"771","32241899",24,3,2020,28,2,2020,"Gut","aheadofprint","England","eng",2020-03-24,2020-02-28
"772","32241897",25,3,2020,22,3,2020,"Gut","aheadofprint","England","eng",2020-03-25,2020-03-22
"773","32241884",NA,NA,NA,NA,NA,NA,"BMJ (Clinical research ed.)","epublish","England","eng",NA,NA
"774","32241815",NA,NA,NA,NA,NA,NA,"BMJ (Clinical research ed.)","epublish","England","eng",NA,NA
"775","32241813",NA,NA,NA,NA,NA,NA,"BMJ (Clinical research ed.)","epublish","England","eng",NA,NA
"776","32241811",NA,NA,NA,NA,NA,NA,"BMJ (Clinical research ed.)","epublish","England","eng",NA,NA
"777","32241801",NA,NA,NA,NA,NA,NA,"The Journal of rheumatology","aheadofprint","Canada","eng",NA,NA
"778","32241778",NA,NA,NA,NA,NA,NA,"Clinical journal of the American Society of Nephrology : CJASN","aheadofprint","United States","eng",NA,NA
"779","32241766",NA,NA,NA,NA,NA,NA,"BMJ (Clinical research ed.)","epublish","England","eng",NA,NA
"780","32241762",NA,NA,NA,NA,NA,NA,"BMJ (Clinical research ed.)","epublish","England","eng",NA,NA
"781","32241761",NA,NA,NA,NA,NA,NA,"BMJ (Clinical research ed.)","epublish","England","eng",NA,NA
"782","32241695",25,3,2020,21,3,2020,"Research in social &amp; administrative pharmacy : RSAP","aheadofprint","United States","eng",2020-03-25,2020-03-21
"783","32241685",NA,NA,NA,NA,NA,NA,"Explore (New York, N.Y.)","aheadofprint","United States","eng",NA,NA
"784","32241653",9,3,2020,8,3,2020,"Anales de pediatria (Barcelona, Spain : 2003)","aheadofprint","Spain","spa",2020-03-09,2020-03-08
"785","32241328",NA,NA,NA,NA,NA,NA,"Disaster medicine and public health preparedness","aheadofprint","United States","eng",NA,NA
"786","32241325",NA,NA,NA,NA,NA,NA,"Disaster medicine and public health preparedness","aheadofprint","United States","eng",NA,NA
"787","32241316",NA,NA,NA,NA,NA,NA,"Disaster medicine and public health preparedness","aheadofprint","United States","eng",NA,NA
"788","32241313",NA,NA,NA,NA,NA,NA,"Infection control and hospital epidemiology","aheadofprint","United States","eng",NA,NA
"789","32241308",NA,NA,NA,NA,NA,NA,"Infection control and hospital epidemiology","aheadofprint","United States","eng",NA,NA
"790","32241306",NA,NA,NA,NA,NA,NA,"Infection control and hospital epidemiology","aheadofprint","United States","eng",NA,NA
"791","32241244",NA,NA,NA,NA,NA,NA,"Emerging microbes &amp; infections","aheadofprint","United States","eng",NA,NA
"792","32241097",NA,NA,NA,NA,NA,NA,"Kardiologia polska","aheadofprint","Poland","eng",NA,NA
"793","32241075",NA,NA,NA,NA,NA,NA,"Australian journal of general practice","aheadofprint","Australia","eng",NA,NA
"794","32241074",NA,NA,NA,NA,NA,NA,"Australian journal of general practice","aheadofprint","Australia","eng",NA,NA
"795","32241073",NA,NA,NA,NA,NA,NA,"Australian journal of general practice","aheadofprint","Australia","eng",NA,NA
"796","32241072",NA,NA,NA,NA,NA,NA,"Zhonghua jie he he hu xi za zhi = Zhonghua jiehe he huxi zazhi = Chinese journal of tuberculosis and respiratory diseases","aheadofprint","China","chi",NA,NA
"797","32241071",NA,NA,NA,NA,NA,NA,"Singapore medical journal","aheadofprint","Singapore","eng",NA,NA
"798","32241067",NA,NA,NA,NA,NA,NA,"Singapore medical journal","aheadofprint","Singapore","eng",NA,NA
"799","32241065",NA,NA,NA,NA,NA,NA,"Singapore medical journal","aheadofprint","Singapore","eng",NA,NA
"800","32241064",NA,NA,NA,NA,NA,NA,"Singapore medical journal","aheadofprint","Singapore","eng",NA,NA
"801","32241056",NA,NA,NA,NA,NA,NA,"Zhonghua wai ke za zhi [Chinese journal of surgery]","ppublish","China","chi",NA,NA
"802","32241023",NA,NA,NA,30,3,2020,"Clinical infectious diseases : an official publication of the Infectious Diseases Society of America","aheadofprint","United States","eng",NA,2020-03-30
"803","32241022",NA,NA,NA,26,3,2020,"Clinical infectious diseases : an official publication of the Infectious Diseases Society of America","aheadofprint","United States","eng",NA,2020-03-26
"804","32240973",1,4,2020,27,3,2020,"JMIR mHealth and uHealth","epublish","Canada","eng",2020-04-01,2020-03-27
"805","32240913",17,3,2020,5,3,2020,"European journal of radiology","aheadofprint","Ireland","eng",2020-03-17,2020-03-05
"806","32240896",15,3,2020,15,3,2020,"Psychiatry research","aheadofprint","Ireland","eng",2020-03-15,2020-03-15
"807","32240770",19,3,2020,19,3,2020,"Journal of the American College of Surgeons","aheadofprint","United States","eng",2020-03-19,2020-03-19
"808","32240764",28,3,2020,15,3,2020,"Brain, behavior, and immunity","aheadofprint","Netherlands","eng",2020-03-28,2020-03-15
"809","32240762",28,3,2020,16,3,2020,"Brain, behavior, and immunity","aheadofprint","Netherlands","eng",2020-03-28,2020-03-16
"810","32240756",23,3,2020,22,3,2020,"Journal of pain and symptom management","aheadofprint","United States","eng",2020-03-23,2020-03-22
"811","32240755",24,3,2020,21,3,2020,"Journal of pain and symptom management","aheadofprint","United States","eng",2020-03-24,2020-03-21
"812","32240754",24,3,2020,23,3,2020,"Journal of pain and symptom management","aheadofprint","United States","eng",2020-03-24,2020-03-23
"813","32240751",24,3,2020,22,3,2020,"Journal of pain and symptom management","aheadofprint","United States","eng",2020-03-24,2020-03-22
